 INPUT STRING:	موضوع
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	السبب
     IS_TRANS:	Alsbb
        INDEX:	P83W9
      OFFSETS:	35-40
       TOKENS:	P83W9-P83W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabab_1]
   UNSPLITVOC:	(Als~abab)
          POS:	DET+NOUN
          VOC:	Al+sabab
        GLOSS:	the+reason/cause/because of/due to

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P83W10
      OFFSETS:	41-43
       TOKENS:	P83W10-P83W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	انى
     IS_TRANS:	AnY
        INDEX:	P83W11
      OFFSETS:	44-47
       TOKENS:	P83W11-P83W12
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~a_1]
   UNSPLITVOC:	(>an~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	>an~+iy
        GLOSS:	that+I

 INPUT STRING:	معملتش
     IS_TRANS:	mEmlt$
        INDEX:	P83W12
      OFFSETS:	48-54
       TOKENS:	P83W13-P83W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(mA_Eamalti$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1S+NEG_PART
          VOC:	mA+Eamal+t+$
        GLOSS:	not+did+I+not

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P83W13
      OFFSETS:	55-59
       TOKENS:	P83W16-P83W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	طول
     IS_TRANS:	Twl
        INDEX:	P83W14
      OFFSETS:	60-63
       TOKENS:	P83W17-P83W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tuwl_1]
   UNSPLITVOC:	(Tuwl)
          POS:	NOUN
          VOC:	Tuwl
        GLOSS:	length/height/lengths/heights

 INPUT STRING:	فترة
     IS_TRANS:	ftrp
        INDEX:	P83W15
      OFFSETS:	64-68
       TOKENS:	P83W18-P83W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fatorap_1]
   UNSPLITVOC:	(fatorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fator+ap
        GLOSS:	phase/time period/interval/phases/time periods/intervals+[fem.sg.]

 INPUT STRING:	استمرار
     IS_TRANS:	AstmrAr
        INDEX:	P83W16
      OFFSETS:	69-76
       TOKENS:	P83W19-P83W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotimorAr_1]
   UNSPLITVOC:	(AisotimorAr)
          POS:	NOUN
          VOC:	AisotimorAr
        GLOSS:	duration

 INPUT STRING:	العركة
     IS_TRANS:	AlErkp
        INDEX:	P83W17
      OFFSETS:	77-83
       TOKENS:	P83W20-P83W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earokap_1]
   UNSPLITVOC:	(AlEarokap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Earok+ap
        GLOSS:	the+fight/quarrel+[fem.sg.]

 INPUT STRING:	عرفتو
     IS_TRANS:	Erftw
        INDEX:	P84W1
      OFFSETS:	1-6
       TOKENS:	P84W1-P84W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ear~af_1]
   UNSPLITVOC:	(Ear~aftuwA)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	Ear~af+tuwA
        GLOSS:	acquaint/be known/be identified+you

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P84W2
      OFFSETS:	7-10
       TOKENS:	P84W2-P84W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so

 INPUT STRING:	الاسلوب
     IS_TRANS:	AlAslwb
        INDEX:	P84W3
      OFFSETS:	11-18
       TOKENS:	P84W3-P84W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisoluwb_1]
   UNSPLITVOC:	(AlAisoluwb)
          POS:	DET+NOUN
          VOC:	Al+Aisoluwb
        GLOSS:	the+way

 INPUT STRING:	الماسونى
     IS_TRANS:	AlmAswnY
        INDEX:	P84W4
      OFFSETS:	19-27
       TOKENS:	P84W4-P84W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAsuwniy~_1]
   UNSPLITVOC:	(AlmAsuwniy~)
          POS:	DET+ADJ
          VOC:	Al+mAsuwniy~
        GLOSS:	the+Freemason/Masonic

 INPUT STRING:	مبيعملوش
     IS_TRANS:	mbyEmlw$
        INDEX:	P84W5
      OFFSETS:	28-36
       TOKENS:	P84W5-P84W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(mA_biyiEomiluw$)
          POS:	NEG_PART+PROG_PART+IV3P+IV+IVSUFF_SUBJ:P+NEG_PART
          VOC:	mA+bi+yi+Eomil+uwA+$
        GLOSS:	not+[present-tense]+they+do+we+not

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P84W6
      OFFSETS:	37-41
       TOKENS:	P84W9-P84W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	بنفسهم
     IS_TRANS:	bnfshm
        INDEX:	P84W7
      OFFSETS:	42-48
       TOKENS:	P84W10-P84W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(binafoshum)
          POS:	PREP+NOUN+POSS_PRON_3P
          VOC:	bi+nafos+hum
        GLOSS:	with/by+same/self/selves+their

 INPUT STRING:	ابدا
     IS_TRANS:	AbdA
        INDEX:	P84W8
      OFFSETS:	49-53
       TOKENS:	P84W13-P84W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aabad_1]
   UNSPLITVOC:	(AbadAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	Abad+AF
        GLOSS:	never+[acc.indef.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P85W1
      OFFSETS:	1-2
       TOKENS:	P85W1-P85W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P85W2
      OFFSETS:	3-6
       TOKENS:	P85W2-P85W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	حطيت
     IS_TRANS:	HTyt
        INDEX:	P85W3
      OFFSETS:	7-11
       TOKENS:	P85W3-P85W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaT~_1]
   UNSPLITVOC:	(HaT~ayt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	HaT~+ayt
        GLOSS:	put+I

 INPUT STRING:	لينك
     IS_TRANS:	lynk
        INDEX:	P85W4
      OFFSETS:	12-16
       TOKENS:	P85W4-P85W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[layn_1]
   UNSPLITVOC:	(lynak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	lyn+ak
        GLOSS:	line+your

 INPUT STRING:	فوق
     IS_TRANS:	fwq
        INDEX:	P85W5
      OFFSETS:	17-20
       TOKENS:	P85W6-P85W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fawoq_1]
   UNSPLITVOC:	(fawoq)
          POS:	NOUN
          VOC:	fawoq
        GLOSS:	above/over/top/upper part

 INPUT STRING:	مهم
     IS_TRANS:	mhm
        INDEX:	P85W6
      OFFSETS:	21-24
       TOKENS:	P85W7-P85W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muhim~_1]
   UNSPLITVOC:	(muhim~)
          POS:	ADJ
          VOC:	muhim~
        GLOSS:	important/serious

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P85W7
      OFFSETS:	25-28
       TOKENS:	P85W8-P85W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	لكل
     IS_TRANS:	lkl
        INDEX:	P85W8
      OFFSETS:	29-32
       TOKENS:	P85W9-P85W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(likul~)
          POS:	PREP+NOUN
          VOC:	li+kul~
        GLOSS:	for/to+all, entire, every, whole

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P85W9
      OFFSETS:	33-37
       TOKENS:	P85W11-P85W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P85W10
      OFFSETS:	38-42
       TOKENS:	P85W12-P85W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ.VN
          VOC:	EAyiz
        GLOSS:	wanting

 INPUT STRING:	يعرف
     IS_TRANS:	yErf
        INDEX:	P85W11
      OFFSETS:	43-47
       TOKENS:	P85W13-P85W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(yiEoraf)
          POS:	IV3MS+IV
          VOC:	yi+Eoraf
        GLOSS:	he/it+know/be known

 INPUT STRING:	حقايق
     IS_TRANS:	HqAyq
        INDEX:	P85W12
      OFFSETS:	48-53
       TOKENS:	P85W14-P85W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyqap_1]
   UNSPLITVOC:	(HaqAyiq)
          POS:	NOUN
          VOC:	HaqAyiq
        GLOSS:	truths

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P85W13
      OFFSETS:	54-58
       TOKENS:	P85W15-P85W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	much

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P85W14
      OFFSETS:	59-60
       TOKENS:	P85W16-P85W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	يمكن
     IS_TRANS:	ymkn
        INDEX:	P85W15
      OFFSETS:	61-65
       TOKENS:	P85W17-P85W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amokan_1]
   UNSPLITVOC:	(yimokin)
          POS:	IV3MS+IV
          VOC:	yi+mokin
        GLOSS:	he/it+be possible/make possible for

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P85W16
      OFFSETS:	66-70
       TOKENS:	P85W18-P85W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be

 INPUT STRING:	فيكم
     IS_TRANS:	fykm
        INDEX:	P85W17
      OFFSETS:	71-75
       TOKENS:	P85W19-P85W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiykum)
          POS:	PREP+PRON_2P
          VOC:	fiy+kum
        GLOSS:	in+you [pl.]

 INPUT STRING:	ناس
     IS_TRANS:	nAs
        INDEX:	P85W18
      OFFSETS:	76-79
       TOKENS:	P85W21-P85W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(nAs)
          POS:	NOUN
          VOC:	nAs
        GLOSS:	people

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P85W19
      OFFSETS:	80-84
       TOKENS:	P85W22-P85W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	much

 INPUT STRING:	عارفاه
     IS_TRANS:	EArfAh
        INDEX:	P85W20
      OFFSETS:	85-91
       TOKENS:	P85W23-P85W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofAh)
          POS:	ADJ+NSUFF_FEM_SG+PRON_3MS
          VOC:	EArof+ap+uh
        GLOSS:	knowing/having knowledge of+[fem.sg.]+him

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P86W1
      OFFSETS:	1-2
       TOKENS:	P86W1-P86W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P86W2
      OFFSETS:	3-5
       TOKENS:	P86W2-P86W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الاخر
     IS_TRANS:	AlAxr
        INDEX:	P86W3
      OFFSETS:	6-11
       TOKENS:	P86W3-P86W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|axar_1]
   UNSPLITVOC:	(Al|axar)
          POS:	DET+ADJ
          VOC:	Al+|axar
        GLOSS:	the+last

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P86W4
      OFFSETS:	12-16
       TOKENS:	P86W4-P86W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ.VN
          VOC:	EAyiz
        GLOSS:	wanting

 INPUT STRING:	اقول
     IS_TRANS:	Aqwl
        INDEX:	P86W5
      OFFSETS:	17-21
       TOKENS:	P86W5-P86W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwl)
          POS:	IV1S+IV
          VOC:	Aa+quwl
        GLOSS:	I+said/say/be said/say/(for example)

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P86W6
      OFFSETS:	22-26
       TOKENS:	P86W6-P86W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	مهمة
     IS_TRANS:	mhmp
        INDEX:	P86W7
      OFFSETS:	27-31
       TOKENS:	P86W7-P86W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muhim~ap_1]
   UNSPLITVOC:	(muhim~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muhim~+ap
        GLOSS:	important+[fem.sg.]

 INPUT STRING:	اوى
     IS_TRANS:	AwY
        INDEX:	P86W8
      OFFSETS:	32-35
       TOKENS:	P86W8-P86W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Awiy_1]
   UNSPLITVOC:	(Awiy)
          POS:	ADJ
          VOC:	Awiy
        GLOSS:	much

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P86W9
      OFFSETS:	36-37
       TOKENS:	P86W9-P86W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wa_1]
   UNSPLITVOC:	(wa)
          POS:	CONJ
          VOC:	wa
        GLOSS:	and

 INPUT STRING:	انتقضونى
     IS_TRANS:	AntqDwnY
        INDEX:	P86W10
      OFFSETS:	38-46
       TOKENS:	P86W10-P86W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AntqDwnY)
          POS:	TYPO
          VOC:	AntqDwnY
        GLOSS:	nogloss

 INPUT STRING:	براحتكو
     IS_TRANS:	brAHtkw
        INDEX:	P86W11
      OFFSETS:	47-54
       TOKENS:	P86W11-P86W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAHap_1]
   UNSPLITVOC:	(birAHitkuw)
          POS:	PREP+NOUN+NSUFF_FEM_SG+POSS_PRON_2P
          VOC:	bi+rAH+ap+kuw
        GLOSS:	with/by+rest/repose/leisure+[fem.sg.]+your

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P86W12
      OFFSETS:	55-57
       TOKENS:	P86W14-P86W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P86W13
      OFFSETS:	58-60
       TOKENS:	P86W15-P86W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	extent/limit/level/border/frontier/limits

 INPUT STRING:	يتشهر
     IS_TRANS:	yt$hr
        INDEX:	P86W14
      OFFSETS:	61-66
       TOKENS:	P86W16-P86W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Ait$ahar_1]
   UNSPLITVOC:	(yit$hr)
          POS:	IV3MS+IV_PASS
          VOC:	yi+t$hr
        GLOSS:	he/it+be famous

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P86W15
      OFFSETS:	67-69
       TOKENS:	P86W17-P86W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	فترة
     IS_TRANS:	ftrp
        INDEX:	P86W16
      OFFSETS:	70-74
       TOKENS:	P86W18-P86W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fatorap_1]
   UNSPLITVOC:	(fatorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fator+ap
        GLOSS:	phase/time period/interval/phases/time periods/intervals+[fem.sg.]

 INPUT STRING:	قليلة
     IS_TRANS:	qlylp
        INDEX:	P86W17
      OFFSETS:	75-80
       TOKENS:	P86W19-P86W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaliyl_1]
   UNSPLITVOC:	(qaliylap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qaliyl+ap
        GLOSS:	little/few/small/a little/somewhat/briefly/shortly/few/insufficient+[fem.sg.]

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P86W18
      OFFSETS:	81-83
       TOKENS:	P86W20-P86W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	شهرته
     IS_TRANS:	$hrth
        INDEX:	P86W19
      OFFSETS:	84-89
       TOKENS:	P86W21-P86W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$uhrap_1]
   UNSPLITVOC:	($hratuh)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	$hr+ap+uh
        GLOSS:	fame+[fem.sg.]+his/its

 INPUT STRING:	تزيد
     IS_TRANS:	tzyd
        INDEX:	P86W20
      OFFSETS:	90-94
       TOKENS:	P86W23-P86W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zAd_1]
   UNSPLITVOC:	(tiziyd)
          POS:	IV3FS+IV
          VOC:	ti+ziyd
        GLOSS:	it/they/she+augment

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P86W21
      OFFSETS:	95-97
       TOKENS:	P86W24-P86W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	فترة
     IS_TRANS:	ftrp
        INDEX:	P86W22
      OFFSETS:	98-102
       TOKENS:	P86W25-P86W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fatorap_1]
   UNSPLITVOC:	(fatorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fator+ap
        GLOSS:	phase/time period/interval/phases/time periods/intervals+[fem.sg.]

 INPUT STRING:	قليلة
     IS_TRANS:	qlylp
        INDEX:	P86W23
      OFFSETS:	103-108
       TOKENS:	P86W26-P86W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaliyl_1]
   UNSPLITVOC:	(qaliylap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qaliyl+ap
        GLOSS:	little/few/small/a little/somewhat/briefly/shortly/few/insufficient+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P86W24
      OFFSETS:	109-111
       TOKENS:	P86W27-P86W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P86W25
      OFFSETS:	112-115
       TOKENS:	P86W28-P86W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(gayor)
          POS:	NOUN
          VOC:	gayor
        GLOSS:	not/other

 INPUT STRING:	سبب
     IS_TRANS:	sbb
        INDEX:	P86W26
      OFFSETS:	116-119
       TOKENS:	P86W29-P86W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabab_1]
   UNSPLITVOC:	(sabab)
          POS:	NOUN
          VOC:	sabab
        GLOSS:	reason/cause/because of/due to

 INPUT STRING:	مقنع
     IS_TRANS:	mqnE
        INDEX:	P86W27
      OFFSETS:	120-124
       TOKENS:	P86W30-P86W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqoniE_1]
   UNSPLITVOC:	(muqoniE)
          POS:	ADJ
          VOC:	muqoniE
        GLOSS:	convincing/persuasive

 INPUT STRING:	اعرفو
     IS_TRANS:	AErfw
