 INPUT STRING:	يا
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(binotiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	binot+iy
        GLOSS:	daughter/girl/daughters/girls+my

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P27W3
      OFFSETS:	8-10
       TOKENS:	P27W4-P27W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	فيش
     IS_TRANS:	fy$
        INDEX:	P27W4
      OFFSETS:	11-14
       TOKENS:	P27W5-P27W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh$)
          POS:	PREP+PRON_3MS+NEG_PART
          VOC:	fiy+h+$
        GLOSS:	in+him/it+not

 INPUT STRING:	فايدة
     IS_TRANS:	fAydp
        INDEX:	P27W5
      OFFSETS:	15-20
       TOKENS:	P27W8-P27W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAyodap_1]
   UNSPLITVOC:	(fAyodap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fAyod+ap
        GLOSS:	need+[fem.sg.]

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P27W6
      OFFSETS:	21-23
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	انتى
     IS_TRANS:	AntY
        INDEX:	P27W7
      OFFSETS:	24-28
       TOKENS:	P27W10-P27W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you

 INPUT STRING:	حيتقيملك
     IS_TRANS:	Hytqymlk
        INDEX:	P27W8
      OFFSETS:	29-37
       TOKENS:	P27W11-P27W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qay~im_1]
   UNSPLITVOC:	(Hayitqay~imlik)
          POS:	PROG_PART+IV3MS+IV_PASS+IVSUFF_DO:2FS
          VOC:	Ha+yi+tqay~iml+ik
        GLOSS:	will+he/it+raise+you

 INPUT STRING:	سىء
     IS_TRANS:	sY'
        INDEX:	P27W9
      OFFSETS:	38-41
       TOKENS:	P27W14-P27W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(sY')
          POS:	TYPO
          VOC:	sY'
        GLOSS:	nogloss

 INPUT STRING:	للصبح
     IS_TRANS:	llSbH
        INDEX:	P27W10
      OFFSETS:	42-47
       TOKENS:	P27W15-P27W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SuboH_1]
   UNSPLITVOC:	(lilS~uboH)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+SuboH
        GLOSS:	for/to+the+morning/daybreak/mornings/daybreak

 INPUT STRING:	الشعب
     IS_TRANS:	Al$Eb
        INDEX:	P27W11
      OFFSETS:	48-53
       TOKENS:	P27W17-P27W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$~aEob)
          POS:	DET+NOUN
          VOC:	Al+$aEob
        GLOSS:	the+people/nation/peoples/nations

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P27W12
      OFFSETS:	54-56
       TOKENS:	P27W18-P27W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	عمره
     IS_TRANS:	Emrh
        INDEX:	P27W13
      OFFSETS:	57-61
       TOKENS:	P27W19-P27W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumor_1]
   UNSPLITVOC:	(Eumoruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Eumor+uh
        GLOSS:	age/life/ages/age groups+his/its

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P27W14
      OFFSETS:	62-64
       TOKENS:	P27W21-P27W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	حيعجبه
     IS_TRANS:	HyEjbh
        INDEX:	P27W15
      OFFSETS:	65-71
       TOKENS:	P27W22-P27W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eajab_1]
   UNSPLITVOC:	(HayiEojibuh)
          POS:	FUT_PART+IV3MS+IV+IVSUFF_DO:3MS
          VOC:	Ha+yi+Eojib+uh
        GLOSS:	will+he/it+please+them

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P27W16
      OFFSETS:	72-74
       TOKENS:	P27W25-P27W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone/individual

 INPUT STRING:	انتى
     IS_TRANS:	AntY
        INDEX:	P27W17
      OFFSETS:	75-79
       TOKENS:	P27W26-P27W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you

 INPUT STRING:	فكرك
     IS_TRANS:	fkrk
        INDEX:	P27W18
      OFFSETS:	80-84
       TOKENS:	P27W27-P27W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fikor_1]
   UNSPLITVOC:	(fikorik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	fikor+ik
        GLOSS:	thought/thinking/thoughts/ideas/concepts+your

 INPUT STRING:	حتى
     IS_TRANS:	HtY
        INDEX:	P27W19
      OFFSETS:	85-88
       TOKENS:	P27W29-P27W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	PART
          VOC:	Hat~aY
        GLOSS:	even/including

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P27W20
      OFFSETS:	89-92
       TOKENS:	P27W30-P27W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	ماننتخب
     IS_TRANS:	mAnntxb
        INDEX:	P27W21
      OFFSETS:	93-100
       TOKENS:	P27W31-P27W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aintaxab_1]
   UNSPLITVOC:	(mAnintixib)
          POS:	SUB_CONJ+IV1P+IV
          VOC:	mA+ni+ntixib
        GLOSS:	that+we+vote

 INPUT STRING:	ريس
     IS_TRANS:	rys
        INDEX:	P27W22
      OFFSETS:	101-104
       TOKENS:	P27W33-P27W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ray~is_1]
   UNSPLITVOC:	(ray~is)
          POS:	NOUN
          VOC:	ray~is
        GLOSS:	captain/chief/boss

 INPUT STRING:	للبلد
     IS_TRANS:	llbld
        INDEX:	P27W23
      OFFSETS:	105-110
       TOKENS:	P27W34-P27W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(lilbalad)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+balad
        GLOSS:	for/to+the+country/country/countries

 INPUT STRING:	دى
     IS_TRANS:	dY
        INDEX:	P27W24
      OFFSETS:	111-113
       TOKENS:	P27W36-P27W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	حتتعدل
     IS_TRANS:	HttEdl
        INDEX:	P27W25
      OFFSETS:	114-120
       TOKENS:	P27W37-P27W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AitEadal_1]
   UNSPLITVOC:	(HatitEidil)
          POS:	FUT_PART+IV3FS+IV_PASS
          VOC:	Ha+ti+tEidil
        GLOSS:	will+it/they/she+be steady

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P27W26
      OFFSETS:	121-124
       TOKENS:	P27W39-P27W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	حيعجبهم
     IS_TRANS:	HyEjbhm
        INDEX:	P27W27
      OFFSETS:	125-132
       TOKENS:	P27W40-P27W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eajab_1]
   UNSPLITVOC:	(HayiEojibhum)
          POS:	FUT_PART+IV3MS+IV+IVSUFF_DO:3P
          VOC:	Ha+yi+Eojib+hum
        GLOSS:	will+he/it+please+them

 INPUT STRING:	انسسسسسسسسسسسسسسسسى
     IS_TRANS:	AnssssssssssssssssY
        INDEX:	P27W28
      OFFSETS:	133-152
       TOKENS:	P27W43-P27W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nisiy_1]
   UNSPLITVOC:	(Ainsiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	Ains+iy
        GLOSS:	forget+you

 INPUT STRING:	برده
     IS_TRANS:	brdh
        INDEX:	P27W29
      OFFSETS:	153-157
       TOKENS:	P27W44-P27W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	still

 INPUT STRING:	حيطلعولك
     IS_TRANS:	HyTlEwlk
        INDEX:	P27W30
      OFFSETS:	158-166
       TOKENS:	P27W45-P27W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tal~aE_1]
   UNSPLITVOC:	(HayiTal~aEuwA_lik)
          POS:	FUT_PART+IV3P+IV+IVSUFF_SUBJ:P+PREP+PRON_2FS
          VOC:	Ha+yi+Tal~aE+uwA+li+ik
        GLOSS:	will+they+bring+we+to/for+you

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P27W31
      OFFSETS:	167-169
       TOKENS:	P27W49-P27W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	القطط
     IS_TRANS:	AlqTT
        INDEX:	P27W32
      OFFSETS:	170-175
       TOKENS:	P27W50-P27W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[quT~ap_1]
   UNSPLITVOC:	(AlquTaT)
          POS:	DET+NOUN
          VOC:	Al+quTaT
        GLOSS:	the+cats

 INPUT STRING:	الفطسة
     IS_TRANS:	AlfTsp
        INDEX:	P27W33
      OFFSETS:	176-182
       TOKENS:	P27W51-P27W51
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fATis_1]
   UNSPLITVOC:	(AlfaTosap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+faTos+ap
        GLOSS:	the+dead+[fem.sg.]

 INPUT STRING:	ويقلولوه
     IS_TRANS:	wyqlwlwh
        INDEX:	P27W34
      OFFSETS:	183-191
       TOKENS:	P27W52-P27W54
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(wiyiqlwluwh)
          POS:	CONJ+IV3P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:3MS
          VOC:	wi+yi+qlwl+uwA+uh
        GLOSS:	and+they+say+we+them

 INPUT STRING:	امشى
     IS_TRANS:	Am$Y
        INDEX:	P27W35
      OFFSETS:	192-196
       TOKENS:	P27W55-P27W55
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$aY_1]
   UNSPLITVOC:	(Aimo$iy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Aimo$iy+(null)
        GLOSS:	make walk/adjust/be made to walk+you

 INPUT STRING:	ويترقوه
     IS_TRANS:	wytrqwh
        INDEX:	P27W36
      OFFSETS:	197-204
       TOKENS:	P27W56-P27W56
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wytrqwh)
          POS:	TYPO
          VOC:	wytrqwh
        GLOSS:	nogloss

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P27W37
      OFFSETS:	205-209
       TOKENS:	P27W57-P27W58
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+him/it

 INPUT STRING:	وحتشوفى
     IS_TRANS:	wHt$wfY
        INDEX:	P27W38
      OFFSETS:	210-217
       TOKENS:	P27W59-P27W61
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(wiHati$uwfiy)
          POS:	CONJ+FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	wi+Ha+ti+$uwf+iy
        GLOSS:	and+will+you+look+you

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P27W39
      OFFSETS:	218-222
       TOKENS:	P27W62-P27W62
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	عمرك
     IS_TRANS:	Emrk
        INDEX:	P27W40
      OFFSETS:	223-227
       TOKENS:	P27W63-P27W64
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumor_1]
   UNSPLITVOC:	(Eumorik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	Eumor+ik
        GLOSS:	age/life/ages/age groups+your

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P27W41
      OFFSETS:	228-230
       TOKENS:	P27W65-P27W65
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	كنتى
     IS_TRANS:	kntY
        INDEX:	P27W42
      OFFSETS:	231-235
       TOKENS:	P27W66-P27W66
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kuntiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	kun+tiy
        GLOSS:	be+you

 INPUT STRING:	بتشفيه
     IS_TRANS:	bt$fyh
        INDEX:	P27W43
      OFFSETS:	236-242
       TOKENS:	P27W67-P27W69
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(bit$uwfiyuh)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS+IVSUFF_DO:3MS
          VOC:	bi+t+$uwf+iy+uh
        GLOSS:	[present-tense]+you+see/look+you+him/it

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P28W1
      OFFSETS:	0-3
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	زهقت
     IS_TRANS:	zhqt
        INDEX:	P28W2
      OFFSETS:	4-8
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zihiq_1]
   UNSPLITVOC:	(zihiqt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	zihiq+t
        GLOSS:	be tired/bored+I

 INPUT STRING:	ومليت
     IS_TRANS:	wmlyt
        INDEX:	P28W3
      OFFSETS:	9-14
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mal~_1]
   UNSPLITVOC:	(wimal~ayt)
          POS:	CONJ+PV+PVSUFF_SUBJ:1S
          VOC:	wi+mal~+ayt
        GLOSS:	and+get bored+I

 INPUT STRING:	خلالالالالالاص
     IS_TRANS:	xlAlAlAlAlAlAS
        INDEX:	P28W4
      OFFSETS:	15-29
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(xalAS)
          POS:	NOUN
          VOC:	xalAS
        GLOSS:	deliverance

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P28W5
      OFFSETS:	30-32
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P28W6
      OFFSETS:	33-37
       TOKENS:	P28W7-P28W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	بيحصل
     IS_TRANS:	byHSl
        INDEX:	P28W7
      OFFSETS:	38-43
       TOKENS:	P28W8-P28W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(biyiHoSal)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+HoSal
        GLOSS:	[present-tense]+he/it+occur/happen/take place

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P28W8
      OFFSETS:	44-46
       TOKENS:	P28W10-P28W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

