 INPUT STRING:	هل
 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P30W5
      OFFSETS:	24-26
       TOKENS:	P30W6-P30W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	عقولكم
     IS_TRANS:	Eqwlkm
        INDEX:	P30W6
      OFFSETS:	27-33
       TOKENS:	P30W7-P30W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eaqol_1]
   UNSPLITVOC:	(Euquwlkum)
          POS:	NOUN+POSS_PRON_2P
          VOC:	Euquwl+kum
        GLOSS:	mind/minds+your

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P30W7
      OFFSETS:	34-35
       TOKENS:	P30W9-P30W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	وفكروا
     IS_TRANS:	wfkrwA
        INDEX:	P30W8
      OFFSETS:	36-42
       TOKENS:	P30W10-P30W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fak~ar_1]
   UNSPLITVOC:	(wifak~aruwA)
          POS:	CONJ+CV+CVSUFF_SUBJ:2P
          VOC:	wi+fak~ar+uwA
        GLOSS:	and+think/consider/ponder+they

 INPUT STRING:	صح
     IS_TRANS:	SH
        INDEX:	P30W9
      OFFSETS:	43-45
       TOKENS:	P30W12-P30W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SaH~_1]
   UNSPLITVOC:	(SaH~)
          POS:	ADJ
          VOC:	SaH~
        GLOSS:	right

 INPUT STRING:	ولو
     IS_TRANS:	wlw
        INDEX:	P30W10
      OFFSETS:	46-49
       TOKENS:	P30W13-P30W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(walaw)
          POS:	CONJ+SUB_CONJ
          VOC:	wa+law
        GLOSS:	and+if

 INPUT STRING:	لدقايق
     IS_TRANS:	ldqAyq
        INDEX:	P30W11
      OFFSETS:	50-56
       TOKENS:	P30W15-P30W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diqiyqap_1]
   UNSPLITVOC:	(lidaqAyiq)
          POS:	PREP+NOUN
          VOC:	li+daqAyiq
        GLOSS:	for/to+minutes

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P30W12
      OFFSETS:	57-58
       TOKENS:	P30W17-P30W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P31W1
      OFFSETS:	0-2
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	اعتقد
     IS_TRANS:	AEtqd
        INDEX:	P31W2
      OFFSETS:	3-8
       TOKENS:	P31W2-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotaqad_1]
   UNSPLITVOC:	(AaEotaqid)
          POS:	IV1S+IV
          VOC:	Aa+Eotaqid
        GLOSS:	I+think/believe

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P31W3
      OFFSETS:	9-11
       TOKENS:	P31W3-P31W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	ايران
     IS_TRANS:	AyrAn
        INDEX:	P31W4
      OFFSETS:	12-17
       TOKENS:	P31W4-P31W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyrAn_1]
   UNSPLITVOC:	(<iyrAn)
          POS:	NOUN_PROP
          VOC:	<iyrAn
        GLOSS:	Iran

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P31W5
      OFFSETS:	18-22
       TOKENS:	P31W5-P31W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	تتسبب
     IS_TRANS:	ttsbb
        INDEX:	P31W6
      OFFSETS:	23-28
       TOKENS:	P31W6-P31W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tasab~ab_1]
   UNSPLITVOC:	(titsbb)
          POS:	IV2MS+IV
          VOC:	ti+tsab~bib
        GLOSS:	you+cause

 INPUT STRING:	بحادث
     IS_TRANS:	bHAdv
        INDEX:	P31W7
      OFFSETS:	29-34
       TOKENS:	P31W7-P31W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdiv_1]
   UNSPLITVOC:	(biHAdiv)
          POS:	PREP+NOUN
          VOC:	bi+HAdiv
        GLOSS:	with/by+accident/mishap/accidents/mishaps

 INPUT STRING:	زي
     IS_TRANS:	zy
        INDEX:	P31W8
      OFFSETS:	35-37
       TOKENS:	P31W9-P31W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like/as

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P31W9
      OFFSETS:	38-40
       TOKENS:	P31W10-P31W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	خاصة
     IS_TRANS:	xASp
        INDEX:	P31W10
      OFFSETS:	41-45
       TOKENS:	P31W11-P31W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAS~ap_1]
   UNSPLITVOC:	(xAS~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	xAS~+ap
        GLOSS:	elite/especially/particularly+[fem.sg.]

 INPUT STRING:	وانها
     IS_TRANS:	wAnhA
        INDEX:	P31W11
      OFFSETS:	46-51
       TOKENS:	P31W12-P31W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(wa<in~ahA)
          POS:	CONJ+SUB_CONJ+PRON_3FS
          VOC:	wa+<in~+hA
        GLOSS:	and+that+she/it

 INPUT STRING:	بتعمل
     IS_TRANS:	btEml
        INDEX:	P31W12
      OFFSETS:	52-57
       TOKENS:	P31W15-P31W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(bitiEomil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+Eomil
        GLOSS:	[present-tense]+it/they/she+make/do

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P31W13
      OFFSETS:	58-60
       TOKENS:	P31W17-P31W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P31W14
      OFFSETS:	61-65
       TOKENS:	P31W18-P31W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	ومستحيل
     IS_TRANS:	wmstHyl
        INDEX:	P31W15
      OFFSETS:	66-73
       TOKENS:	P31W19-P31W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musotaHiyl_1]
   UNSPLITVOC:	(wimusotaHiyl)
          POS:	CONJ+ADJ
          VOC:	wi+musotaHiyl
        GLOSS:	and+impossible

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P31W16
      OFFSETS:	74-79
       TOKENS:	P31W21-P31W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	تكسب
     IS_TRANS:	tksb
        INDEX:	P31W17
      OFFSETS:	80-84
       TOKENS:	P31W23-P31W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kisib_1]
   UNSPLITVOC:	(tikosab)
          POS:	IV3FS+IV
          VOC:	ti+kosab
        GLOSS:	it/they/she+gain/aquire/obtain

 INPUT STRING:	الرأي
     IS_TRANS:	Alr>y
        INDEX:	P31W18
      OFFSETS:	85-90
       TOKENS:	P31W24-P31W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra>oy_1]
   UNSPLITVOC:	(Alr~a>oy)
          POS:	DET+NOUN
          VOC:	Al+ra>oy
        GLOSS:	the+opinion/view/idea

 INPUT STRING:	العام
     IS_TRANS:	AlEAm
        INDEX:	P31W19
      OFFSETS:	91-96
       TOKENS:	P31W25-P31W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAm_1]
   UNSPLITVOC:	(AlEAm)
          POS:	DET+ADJ
          VOC:	Al+EAm
        GLOSS:	the+general/common/public

 INPUT STRING:	والتعاطف
     IS_TRANS:	wAltEATf
        INDEX:	P31W20
      OFFSETS:	97-105
       TOKENS:	P31W26-P31W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEATuf_1]
   UNSPLITVOC:	(wiAltaEATuf)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+taEATuf
        GLOSS:	and+the+mutual sympathy/mutual affection

 INPUT STRING:	الجماهيري
     IS_TRANS:	AljmAhyry
        INDEX:	P31W21
      OFFSETS:	106-115
       TOKENS:	P31W28-P31W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamAhiyriy_1]
   UNSPLITVOC:	(AljamAhiyriy)
          POS:	DET+ADJ
          VOC:	Al+jamAhiyriy
        GLOSS:	the+mass/throng

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P31W22
      OFFSETS:	115-116
       TOKENS:	P31W29-P31W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P32W1
      OFFSETS:	0-2
       TOKENS:	P32W1-P32W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P32W2
      OFFSETS:	3-6
       TOKENS:	P32W2-P32W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it

 INPUT STRING:	الحادث
     IS_TRANS:	AlHAdv
        INDEX:	P32W3
      OFFSETS:	7-13
       TOKENS:	P32W3-P32W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdiv_1]
   UNSPLITVOC:	(AlHAdiv)
          POS:	DET+NOUN
          VOC:	Al+HAdiv
        GLOSS:	the+accident/mishap/accidents/mishaps

 INPUT STRING:	مدبرا
     IS_TRANS:	mdbrA
        INDEX:	P32W4
      OFFSETS:	14-19
       TOKENS:	P32W4-P32W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mudab~ar_1]
   UNSPLITVOC:	(mudab~arAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	mudab~ar+AF
        GLOSS:	deliberate/intended/planned+[acc.indef.]

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P32W5
      OFFSETS:	20-22
       TOKENS:	P32W5-P32W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	اني
     IS_TRANS:	Any
        INDEX:	P32W6
      OFFSETS:	23-26
       TOKENS:	P32W6-P32W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>in~_1]
   UNSPLITVOC:	(>in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	>in~+iy
        GLOSS:	that+I

 INPUT STRING:	استبعد
     IS_TRANS:	AstbEd
        INDEX:	P32W7
      OFFSETS:	27-33
       TOKENS:	P32W8-P32W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>isotaboEad_1]
   UNSPLITVOC:	(>asotaboEid)
          POS:	IV1S+IV
          VOC:	>a+sotaboEid
        GLOSS:	I+rule out/reject

 INPUT STRING:	الفكرة
     IS_TRANS:	Alfkrp
        INDEX:	P32W8
      OFFSETS:	34-40
       TOKENS:	P32W9-P32W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fikorap_1]
   UNSPLITVOC:	(Alfikorap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+fikor+ap
        GLOSS:	the+idea/notion/concept+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P32W9
      OFFSETS:	41-43
       TOKENS:	P32W10-P32W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	فممكن
     IS_TRANS:	fmmkn
        INDEX:	P32W10
      OFFSETS:	44-49
       TOKENS:	P32W11-P32W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(famumokin)
          POS:	CONJ+ADJ
          VOC:	fa+mumokin
        GLOSS:	so/and+possible

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P32W11
      OFFSETS:	50-54
       TOKENS:	P32W13-P32W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P32W12
      OFFSETS:	55-57
       TOKENS:	P32W14-P32W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P32W13
      OFFSETS:	58-60
       TOKENS:	P32W15-P32W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	جهة
     IS_TRANS:	jhp
        INDEX:	P32W14
      OFFSETS:	61-64
       TOKENS:	P32W16-P32W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jihap_1]
   UNSPLITVOC:	(jihap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	jih+ap
        GLOSS:	side/part/direction/sectors/offices/institutions/officials/individuals+[fem.sg.]

 INPUT STRING:	الا
     IS_TRANS:	AlA
        INDEX:	P32W15
      OFFSETS:	65-68
       TOKENS:	P32W17-P32W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	except

 INPUT STRING:	ايران
     IS_TRANS:	AyrAn
        INDEX:	P32W16
      OFFSETS:	69-74
       TOKENS:	P32W18-P32W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyrAn_1]
   UNSPLITVOC:	(<iyrAn)
          POS:	NOUN_PROP
          VOC:	<iyrAn
        GLOSS:	Iran

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P32W17
      OFFSETS:	74-75
       TOKENS:	P32W19-P32W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P32W18
      OFFSETS:	75-76
       TOKENS:	P32W20-P32W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	لان
     IS_TRANS:	lAn
        INDEX:	P33W1
      OFFSETS:	0-3
       TOKENS:	P33W1-P33W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(li<in~)
          POS:	PREP+SUB_CONJ
          VOC:	li+<in~
        GLOSS:	for+that

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P33W2
      OFFSETS:	4-6
       TOKENS:	P33W3-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	الجهات
     IS_TRANS:	AljhAt
        INDEX:	P33W3
      OFFSETS:	7-13
       TOKENS:	P33W4-P33W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jihap_1]
   UNSPLITVOC:	(AljihAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+jih+At
        GLOSS:	the+side/part/direction+[fem.pl.]

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P33W4
      OFFSETS:	14-18
       TOKENS:	P33W5-P33W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	تعمل
     IS_TRANS:	tEml
        INDEX:	P33W5
      OFFSETS:	19-23
       TOKENS:	P33W6-P33W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(tiEomil)
          POS:	IV2MS+IV
          VOC:	ti+Eomil
        GLOSS:	you+work

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P33W6
      OFFSETS:	24-26
       TOKENS:	P33W7-P33W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	هذا
     IS_TRANS:	h*A
        INDEX:	P33W7
      OFFSETS:	27-30
       TOKENS:	P33W8-P33W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha*A)
          POS:	DEM_PRON_MS
          VOC:	ha*A
        GLOSS:	this

 INPUT STRING:	المضمار
     IS_TRANS:	AlmDmAr
        INDEX:	P33W8
      OFFSETS:	31-38
       TOKENS:	P33W9-P33W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miDomAr_1]
   UNSPLITVOC:	(AlmiDomAr)
          POS:	DET+NOUN
          VOC:	Al+miDomAr
        GLOSS:	the+arena/domain

 INPUT STRING:	لها
     IS_TRANS:	lhA
        INDEX:	P33W9
      OFFSETS:	39-42
       TOKENS:	P33W10-P33W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lahA)
          POS:	PREP+PRON_3FS
          VOC:	li+hA
        GLOSS:	for+she/it

 INPUT STRING:	دوافعها
     IS_TRANS:	dwAfEhA
        INDEX:	P33W10
      OFFSETS:	43-50
       TOKENS:	P33W12-P33W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAfiE_1]
   UNSPLITVOC:	(dawAfiEhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	dawAfiE+hA
        GLOSS:	incentives/motives+its/their/her

 INPUT STRING:	الا
     IS_TRANS:	AlA
        INDEX:	P33W11
      OFFSETS:	51-54
       TOKENS:	P33W14-P33W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	except

 INPUT STRING:	ايران
     IS_TRANS:	AyrAn
        INDEX:	P33W12
      OFFSETS:	55-60
       TOKENS:	P33W15-P33W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyrAn_1]
   UNSPLITVOC:	(<iyrAn)
          POS:	NOUN_PROP
          VOC:	<iyrAn
        GLOSS:	Iran

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P33W13
      OFFSETS:	61-62
       TOKENS:	P33W16-P33W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	ع
     IS_TRANS:	E
        INDEX:	P33W14
      OFFSETS:	62-63
       TOKENS:	P33W17-P33W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الاقل
     IS_TRANS:	AlAql
        INDEX:	P33W15
      OFFSETS:	64-69
       TOKENS:	P33W18-P33W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aqal~_1]
   UNSPLITVOC:	(Al>aqal~)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aqal~
        GLOSS:	the+least/smallest/minimum

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P33W16
      OFFSETS:	70-72
       TOKENS:	P33W19-P33W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الوقت
     IS_TRANS:	Alwqt
        INDEX:	P33W17
      OFFSETS:	73-78
       TOKENS:	P33W20-P33W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqot_1]
   UNSPLITVOC:	(Alwaqot)
          POS:	DET+NOUN
          VOC:	Al+waqot
        GLOSS:	the+time/moment/period of time

 INPUT STRING:	الحالي
     IS_TRANS:	AlHAly
        INDEX:	P33W18
      OFFSETS:	79-85
       TOKENS:	P33W21-P33W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAliy_1]
   UNSPLITVOC:	(AlHAliy)
          POS:	DET+ADJ
          VOC:	Al+HAliy
        GLOSS:	the+present/current

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P33W19
