 INPUT STRING:	لا
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	آسف
     IS_TRANS:	|sf
        INDEX:	P76W33
      OFFSETS:	169-172
       TOKENS:	P76W52-P76W52
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|sif_1]
   UNSPLITVOC:	(|sif)
          POS:	NOUN
          VOC:	|sif
        GLOSS:	sorry/regretful

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P76W34
      OFFSETS:	173-175
       TOKENS:	P76W53-P76W53
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	أرواح
     IS_TRANS:	>rwAH
        INDEX:	P76W35
      OFFSETS:	176-181
       TOKENS:	P76W54-P76W54
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rawH_1]
   UNSPLITVOC:	(>arowAH)
          POS:	NOUN
          VOC:	>arowAH
        GLOSS:	soul or spirit

 INPUT STRING:	الشهداء
     IS_TRANS:	Al$hdA'
        INDEX:	P76W36
      OFFSETS:	182-189
       TOKENS:	P76W55-P76W55
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	(Al$~uhadA')
          POS:	DET+NOUN
          VOC:	Al+$uhadA'
        GLOSS:	the+martyrs

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P77W1
      OFFSETS:	0-3
       TOKENS:	P77W1-P77W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	اسف
     IS_TRANS:	Asf
        INDEX:	P77W2
      OFFSETS:	4-7
       TOKENS:	P77W2-P77W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|sif_1]
   UNSPLITVOC:	(|sif)
          POS:	NOUN.VN
          VOC:	|sif
        GLOSS:	sorry/regretful

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P77W3
      OFFSETS:	8-10
       TOKENS:	P77W3-P77W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	ريس
     IS_TRANS:	rys
        INDEX:	P77W4
      OFFSETS:	11-14
       TOKENS:	P77W4-P77W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ray~is_1]
   UNSPLITVOC:	(ray~is)
          POS:	NOUN
          VOC:	ray~is
        GLOSS:	captain/chief/boss

 INPUT STRING:	اننا
     IS_TRANS:	AnnA
        INDEX:	P77W5
      OFFSETS:	15-19
       TOKENS:	P77W5-P77W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~inA)
          POS:	SUB_CONJ+PRON_1P
          VOC:	<in~+nA
        GLOSS:	that+we

 INPUT STRING:	صبرنا
     IS_TRANS:	SbrnA
        INDEX:	P77W6
      OFFSETS:	20-25
       TOKENS:	P77W7-P77W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Sibir_1]
   UNSPLITVOC:	(SibirnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	Sibir+nA
        GLOSS:	be patient/endure+we [verb]

 INPUT STRING:	عليك
     IS_TRANS:	Elyk
        INDEX:	P77W7
      OFFSETS:	26-30
       TOKENS:	P77W8-P77W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayk)
          POS:	PREP+PRON_2MS
          VOC:	EalaY+ak
        GLOSS:	on/above+you [masc.pl.]

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P77W8
      OFFSETS:	31-35
       TOKENS:	P77W10-P77W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	many/much/numerous

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P77W9
      OFFSETS:	35-36
       TOKENS:	P77W11-P77W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P77W10
      OFFSETS:	36-37
       TOKENS:	P77W12-P77W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P77W11
      OFFSETS:	38-41
       TOKENS:	P77W13-P77W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	نادم
     IS_TRANS:	nAdm
        INDEX:	P77W12
      OFFSETS:	42-46
       TOKENS:	P77W14-P77W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAdim_1]
   UNSPLITVOC:	(nAdim)
          POS:	ADJ
          VOC:	nAdim
        GLOSS:	remorseful/repenting

 INPUT STRING:	اننا
     IS_TRANS:	AnnA
        INDEX:	P77W13
      OFFSETS:	47-51
       TOKENS:	P77W15-P77W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~inA)
          POS:	SUB_CONJ+PRON_1P
          VOC:	<in~+nA
        GLOSS:	that+we

 INPUT STRING:	مقمناش
     IS_TRANS:	mqmnA$
        INDEX:	P77W14
      OFFSETS:	52-58
       TOKENS:	P77W17-P77W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAm_1]
   UNSPLITVOC:	(mA_qumnA$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1P+NEG_PART
          VOC:	mA+qum+nA+$
        GLOSS:	not+carry out/undertake+we [verb]+not

 INPUT STRING:	بالثوره
     IS_TRANS:	bAlvwrh
        INDEX:	P77W15
      OFFSETS:	59-66
       TOKENS:	P77W20-P77W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vawrap_1]
   UNSPLITVOC:	(biAlv~awrap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+vawr+ap
        GLOSS:	with/by+the+revolution/uprising+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P77W16
      OFFSETS:	67-69
       TOKENS:	P77W22-P77W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	سنين
     IS_TRANS:	snyn
        INDEX:	P77W17
      OFFSETS:	70-74
       TOKENS:	P77W23-P77W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(siniyn)
          POS:	NOUN+NSUFF_MASC_PL
          VOC:	sin+iyn
        GLOSS:	year+[masc.pl.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P77W18
      OFFSETS:	75-77
       TOKENS:	P77W24-P77W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	اسف
     IS_TRANS:	Asf
        INDEX:	P77W19
      OFFSETS:	78-81
       TOKENS:	P77W25-P77W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|sif_1]
   UNSPLITVOC:	(|sif)
          POS:	NOUN
          VOC:	|sif
        GLOSS:	sorry/regretful

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P77W20
      OFFSETS:	82-84
       TOKENS:	P77W26-P77W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	ريس
     IS_TRANS:	rys
        INDEX:	P77W21
      OFFSETS:	85-88
       TOKENS:	P77W27-P77W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ray~is_1]
   UNSPLITVOC:	(ray~is)
          POS:	NOUN
          VOC:	ray~is
        GLOSS:	captain/chief/boss

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P77W22
      OFFSETS:	88-89
       TOKENS:	P77W28-P77W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P77W23
      OFFSETS:	89-90
       TOKENS:	P77W29-P77W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	دانت
     IS_TRANS:	dAnt
        INDEX:	P77W24
      OFFSETS:	90-94
       TOKENS:	P77W30-P77W30
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(dAnt)
          POS:	NO_FUNC
          VOC:	dAnt
        GLOSS:	nogloss

 INPUT STRING:	ياما
     IS_TRANS:	yAmA
        INDEX:	P77W25
      OFFSETS:	95-99
       TOKENS:	P77W31-P77W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yAmA_1]
   UNSPLITVOC:	(yAmA)
          POS:	NOUN
          VOC:	yAmA
        GLOSS:	much more

 INPUT STRING:	جوعتنا
     IS_TRANS:	jwEtnA
        INDEX:	P77W26
      OFFSETS:	100-106
       TOKENS:	P77W32-P77W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jaw~aE_1]
   UNSPLITVOC:	(jaw~aEtinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	jaw~aE+t+nA
        GLOSS:	make starve/famish+you [masc.sg.] [verb]+us

 INPUT STRING:	ومن
     IS_TRANS:	wmn
        INDEX:	P77W27
      OFFSETS:	107-110
       TOKENS:	P77W34-P77W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(wimin)
          POS:	CONJ+PREP
          VOC:	wi+min
        GLOSS:	and+from

 INPUT STRING:	المجاري
     IS_TRANS:	AlmjAry
        INDEX:	P77W28
      OFFSETS:	111-118
       TOKENS:	P77W36-P77W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majoraY_1]
   UNSPLITVOC:	(AlmajAriy)
          POS:	DET+NOUN
          VOC:	Al+majAriy
        GLOSS:	the+course/path

 INPUT STRING:	شربتنا
     IS_TRANS:	$rbtnA
        INDEX:	P77W29
      OFFSETS:	119-125
       TOKENS:	P77W37-P77W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$irib_1]
   UNSPLITVOC:	($iribtinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	$irib+t+nA
        GLOSS:	make drink+you [masc.sg.] [verb]+us

 INPUT STRING:	وبالامراض
     IS_TRANS:	wbAlAmrAD
        INDEX:	P77W30
      OFFSETS:	126-135
       TOKENS:	P77W39-P77W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maraD_1]
   UNSPLITVOC:	(wibiAlAmorAD)
          POS:	CONJ+PREP+DET+NOUN
          VOC:	wi+bi+Al+AmorAD
        GLOSS:	and+with/by+the+disease/illness

 INPUT STRING:	صيبتنا
     IS_TRANS:	SybtnA
        INDEX:	P77W31
      OFFSETS:	136-142
       TOKENS:	P77W42-P77W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aSAb_1]
   UNSPLITVOC:	(SybtinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	Syb+t+nA
        GLOSS:	injure+you+us

 INPUT STRING:	ولما
     IS_TRANS:	wlmA
        INDEX:	P77W32
      OFFSETS:	143-147
       TOKENS:	P77W44-P77W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(wilam~A)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+lam~A
        GLOSS:	and+as, when

 INPUT STRING:	قولنا
     IS_TRANS:	qwlnA
        INDEX:	P77W33
      OFFSETS:	148-153
       TOKENS:	P77W46-P77W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(quwlnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	quwl+nA
        GLOSS:	say+we

 INPUT STRING:	نشتكي
     IS_TRANS:	n$tky
        INDEX:	P77W34
      OFFSETS:	154-159
       TOKENS:	P77W47-P77W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai$otakaY_1]
   UNSPLITVOC:	(ni$otikiy)
          POS:	IV1P+IV
          VOC:	ni+$otikiy
        GLOSS:	we+complain

 INPUT STRING:	بالضرب
     IS_TRANS:	bAlDrb
        INDEX:	P77W35
      OFFSETS:	160-166
       TOKENS:	P77W48-P77W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darob_1]
   UNSPLITVOC:	(biAlD~arob)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+Darob
        GLOSS:	with/by+the+beating/hitting/striking

 INPUT STRING:	سحلتنا
     IS_TRANS:	sHltnA
        INDEX:	P77W36
      OFFSETS:	167-173
       TOKENS:	P77W50-P77W51
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[saHal_1]
   UNSPLITVOC:	(saHaltinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	saHal+t+nA
        GLOSS:	scrape off/make smooth+you [masc.sg.] [verb]+us

 INPUT STRING:	وبالخوف
     IS_TRANS:	wbAlxwf
        INDEX:	P77W37
      OFFSETS:	174-181
       TOKENS:	P77W52-P77W54
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xawf_1]
   UNSPLITVOC:	(wibiAlxawf)
          POS:	CONJ+PREP+DET+NOUN
          VOC:	wi+bi+Al+xawf
        GLOSS:	and+with/by+the+fear

 INPUT STRING:	خرستنا
     IS_TRANS:	xrstnA
        INDEX:	P77W38
      OFFSETS:	182-188
       TOKENS:	P77W55-P77W56
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xaras_1]
   UNSPLITVOC:	(xarastinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	xaras+t+nA
        GLOSS:	make silent+you [masc.sg.] [verb]+us

 INPUT STRING:	كانك
     IS_TRANS:	kAnk
        INDEX:	P77W39
      OFFSETS:	189-193
       TOKENS:	P77W57-P77W58
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ka<in~_1]
   UNSPLITVOC:	(ka<in~ak)
          POS:	PSEUDO_VERB+PRON_2MS
          VOC:	ka<in~+ak
        GLOSS:	as if+you [masc.sg.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P77W40
      OFFSETS:	194-196
       TOKENS:	P77W59-P77W59
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P77W41
      OFFSETS:	197-201
       TOKENS:	P77W60-P77W60
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	NOUN_NUM
          VOC:	wAHid
        GLOSS:	one

 INPUT STRING:	مننا
     IS_TRANS:	mnnA
        INDEX:	P77W42
      OFFSETS:	202-206
       TOKENS:	P77W61-P77W62
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min~inA)
          POS:	PREP+PRON_1P
          VOC:	min~+nA
        GLOSS:	from+us

 INPUT STRING:	حتي
     IS_TRANS:	Hty
        INDEX:	P77W43
      OFFSETS:	207-210
       TOKENS:	P77W63-P77W63
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	PART
          VOC:	Hat~aY
        GLOSS:	even/including

 INPUT STRING:	الامان
     IS_TRANS:	AlAmAn
        INDEX:	P77W44
      OFFSETS:	211-217
       TOKENS:	P77W64-P77W64
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amAn_1]
   UNSPLITVOC:	(Al>amAn)
          POS:	DET+NOUN
          VOC:	Al+>amAn
        GLOSS:	the+safety/protection

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P77W45
      OFFSETS:	218-222
       TOKENS:	P77W65-P77W65
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whom/which

 INPUT STRING:	بيه
     IS_TRANS:	byh
        INDEX:	P77W46
      OFFSETS:	223-226
       TOKENS:	P77W66-P77W67
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(biyh)
          POS:	PREP+PRON_3MS
          VOC:	bi+uh
        GLOSS:	by/with+him/it

 INPUT STRING:	قرفتنا
     IS_TRANS:	qrftnA
        INDEX:	P77W47
      OFFSETS:	227-233
       TOKENS:	P77W68-P77W69
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qirif_1]
   UNSPLITVOC:	(qiriftinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	qirif+t+nA
        GLOSS:	loathe/detest+you [masc.sg.] [verb]+us

 INPUT STRING:	طلع
     IS_TRANS:	TlE
        INDEX:	P77W48
      OFFSETS:	234-237
       TOKENS:	P77W70-P77W70
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(TiliE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	TiliE+(null)
        GLOSS:	appear/rise+he/it [verb]

 INPUT STRING:	سراب
     IS_TRANS:	srAb
        INDEX:	P77W49
      OFFSETS:	238-242
       TOKENS:	P77W71-P77W71
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sarAb_1]
   UNSPLITVOC:	(sarAb)
          POS:	NOUN
          VOC:	sarAb
        GLOSS:	mirage/conduit

 INPUT STRING:	وبيه
     IS_TRANS:	wbyh
        INDEX:	P77W50
      OFFSETS:	243-247
       TOKENS:	P77W72-P77W74
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(wibiyh)
          POS:	CONJ+PREP+PRON_3MS
          VOC:	wi+bi+uh
        GLOSS:	and+by/with+him/it

 INPUT STRING:	علقتنا
     IS_TRANS:	ElqtnA
        INDEX:	P77W51
      OFFSETS:	248-254
       TOKENS:	P77W75-P77W76
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eal~aq_1]
   UNSPLITVOC:	(Eal~aqtinA)
          POS:	PV+PVSUFF_SUBJ:2MS+PVSUFF_DO:1P
          VOC:	Eal~aq+t+nA
        GLOSS:	hang+you [masc.sg.] [verb]+us

 INPUT STRING:	دا
     IS_TRANS:	dA
        INDEX:	P78W1
      OFFSETS:	0-2
       TOKENS:	P78W1-P78W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dA)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	الحرب
     IS_TRANS:	AlHrb
        INDEX:	P78W2
      OFFSETS:	3-8
       TOKENS:	P78W2-P78W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Harob_1]
   UNSPLITVOC:	(AlHarob)
          POS:	DET+NOUN
          VOC:	Al+Harob
        GLOSS:	the+war

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P78W3
      OFFSETS:	9-12
       TOKENS:	P78W3-P78W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it [verb]

 INPUT STRING:	ارحملنا
     IS_TRANS:	ArHmlnA
        INDEX:	P78W4
      OFFSETS:	13-20
       TOKENS:	P78W4-P78W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aroHam_1]
   UNSPLITVOC:	(>aroHam_linA)
          POS:	ADJ_COMP+PREP+PRON_1P
          VOC:	>aroHam+li+nA
        GLOSS:	more/most merciful+for/to+us

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P78W5
      OFFSETS:	21-23
       TOKENS:	P78W7-P78W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	خيانتك
     IS_TRANS:	xyAntk
        INDEX:	P78W6
      OFFSETS:	24-30
       TOKENS:	P78W8-P78W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xiyAnap_1]
   UNSPLITVOC:	(xiyAntak)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	xiyAn+ap+ak
        GLOSS:	treason/betrayal+[fem.sg.]+your [masc.sg.]

 INPUT STRING:	ونهبك
     IS_TRANS:	wnhbk
        INDEX:	P78W7
      OFFSETS:	31-36
       TOKENS:	P78W10-P78W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nahob_1]
   UNSPLITVOC:	(winahobak)
          POS:	CONJ+NOUN.VN+POSS_PRON_2MS
          VOC:	wi+nahob+ak
        GLOSS:	and+looting/plundering+your [masc.sg.]

 INPUT STRING:	ارضنا
     IS_TRANS:	ArDnA
        INDEX:	P78W8
      OFFSETS:	37-42
       TOKENS:	P78W13-P78W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aroD_1]
   UNSPLITVOC:	(>aroDinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	>aroD+nA
        GLOSS:	earth/territory/land+our

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P79W1
      OFFSETS:	0-2
       TOKENS:	P79W1-P79W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

