 INPUT STRING:	طبعا
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:2FS
          VOC:	jazaY+(null)+kiy
        GLOSS:	reward/repay/requite+he/it [verb]+you [fem.sg.]

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P43W2
      OFFSETS:	6-10
       TOKENS:	P43W3-P43W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	خيرا
     IS_TRANS:	xyrA
        INDEX:	P43W3
      OFFSETS:	11-15
       TOKENS:	P43W4-P43W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xayr_1]
   UNSPLITVOC:	(xayrAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	xayr+AF
        GLOSS:	good+[acc.indef.]

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P44W1
      OFFSETS:	0-2
       TOKENS:	P44W1-P44W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P44W2
      OFFSETS:	3-5
       TOKENS:	P44W2-P44W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P44W3
      OFFSETS:	6-11
       TOKENS:	P44W3-P44W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	with+Allah/God

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P44W4
      OFFSETS:	12-15
       TOKENS:	P44W5-P44W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P44W5
      OFFSETS:	16-19
       TOKENS:	P44W6-P44W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	بقوله
     IS_TRANS:	bqwlh
        INDEX:	P44W6
      OFFSETS:	20-25
       TOKENS:	P44W7-P44W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(baquwluh)
          POS:	PROG_PART+IV1S+IV+IVSUFF_DO:3MS
          VOC:	bi+>a+quwl+uh
        GLOSS:	[present-tense]+I+say+it/him

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P44W7
      OFFSETS:	26-28
       TOKENS:	P44W10-P44W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	حق
     IS_TRANS:	Hq
        INDEX:	P44W8
      OFFSETS:	29-31
       TOKENS:	P44W11-P44W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~)
          POS:	NOUN
          VOC:	Haq~
        GLOSS:	right, prerogative, truth

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P44W9
      OFFSETS:	32-34
       TOKENS:	P44W12-P44W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	دوله
     IS_TRANS:	dwlh
        INDEX:	P44W10
      OFFSETS:	35-39
       TOKENS:	P44W13-P44W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(dawlap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	dawl+ap
        GLOSS:	state/country+[fem.sg.]

 INPUT STRING:	عربيه
     IS_TRANS:	Erbyh
        INDEX:	P44W11
      OFFSETS:	40-45
       TOKENS:	P44W14-P44W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Earabiy_1]
   UNSPLITVOC:	(Earabiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Earabiy~+ap
        GLOSS:	Arab/Arabic+[fem.sg.]

 INPUT STRING:	وبالذات
     IS_TRANS:	wbAl*At
        INDEX:	P45W1
      OFFSETS:	0-7
       TOKENS:	P45W1-P45W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*At_1]
   UNSPLITVOC:	(wibiAl*At)
          POS:	CONJ+PREP+DET+NOUN
          VOC:	wi+bi+Al+*At
        GLOSS:	and+with/by+the+exactly/precisely

 INPUT STRING:	السعوديه
     IS_TRANS:	AlsEwdyh
        INDEX:	P45W2
      OFFSETS:	8-16
       TOKENS:	P45W4-P45W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suEuwdiy~ap_1]
   UNSPLITVOC:	(Als~uEuwdiy~ap)
          POS:	DET+NOUN_PROP+NSUFF_FEM_SG
          VOC:	Al+suEuwdiy~+ap
        GLOSS:	the+Saudi Arabia+[fem.sg.]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P45W3
      OFFSETS:	17-19
       TOKENS:	P45W5-P45W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P45W4
      OFFSETS:	20-22
       TOKENS:	P45W6-P45W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	شعب
     IS_TRANS:	$Eb
        INDEX:	P45W5
      OFFSETS:	23-26
       TOKENS:	P45W7-P45W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	($aEob)
          POS:	NOUN
          VOC:	$aEob
        GLOSS:	people/nation

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P45W6
      OFFSETS:	27-29
       TOKENS:	P45W8-P45W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+it/him

 INPUT STRING:	الزين
     IS_TRANS:	Alzyn
        INDEX:	P45W7
      OFFSETS:	30-35
       TOKENS:	P45W10-P45W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zayn_1]
   UNSPLITVOC:	(Alz~ayn)
          POS:	DET+NOUN
          VOC:	Al+zayn
        GLOSS:	the+zay (Arabic letter.)

 INPUT STRING:	وفى
     IS_TRANS:	wfY
        INDEX:	P45W8
      OFFSETS:	36-39
       TOKENS:	P45W11-P45W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wifiyh)
          POS:	CONJ+PREP+PRON_3MS
          VOC:	wi+fiy+uh
        GLOSS:	and+in+it/him

 INPUT STRING:	الشين
     IS_TRANS:	Al$yn
        INDEX:	P45W9
      OFFSETS:	40-45
       TOKENS:	P45W14-P45W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$iyn_1]
   UNSPLITVOC:	(Al$~iyn)
          POS:	DET+NOUN
          VOC:	Al+$iyn
        GLOSS:	the+shin (Arabic letter)

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P46W1
      OFFSETS:	0-3
       TOKENS:	P46W1-P46W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	لاسف
     IS_TRANS:	lAsf
        INDEX:	P46W2
      OFFSETS:	4-8
       TOKENS:	P46W2-P46W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(lAsf)
          POS:	TYPO
          VOC:	lAsf
        GLOSS:	nogloss

 INPUT STRING:	البيمر
     IS_TRANS:	Albymr
        INDEX:	P46W3
      OFFSETS:	9-15
       TOKENS:	P46W3-P46W3
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(Albymr)
          POS:	NO_FUNC
          VOC:	Albymr
        GLOSS:	nogloss

 INPUT STRING:	بتجربه
     IS_TRANS:	btjrbh
        INDEX:	P46W4
      OFFSETS:	16-22
       TOKENS:	P46W4-P46W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tajoribap_1]
   UNSPLITVOC:	(bitajoribap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+tajorib+ap
        GLOSS:	with/by+experience/experiment+[fem.sg.]

 INPUT STRING:	سيئه
     IS_TRANS:	sy}h
        INDEX:	P46W5
      OFFSETS:	23-27
       TOKENS:	P46W6-P46W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[say~i}_1]
   UNSPLITVOC:	(say~i}ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	say~i}+ap
        GLOSS:	bad+[fem.sg.]

 INPUT STRING:	هناك
     IS_TRANS:	hnAk
        INDEX:	P46W6
      OFFSETS:	28-32
       TOKENS:	P46W7-P46W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hinAk_1]
   UNSPLITVOC:	(hinAk)
          POS:	ADV
          VOC:	hinAk
        GLOSS:	there

 INPUT STRING:	بيعمم
     IS_TRANS:	byEmm
        INDEX:	P46W7
      OFFSETS:	33-38
       TOKENS:	P46W8-P46W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eam~im_1]
   UNSPLITVOC:	(biyiEam~im)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Eam~im
        GLOSS:	[present-tense]+he/it+generalize/popularize/propagate

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P46W8
      OFFSETS:	39-42
       TOKENS:	P46W10-P46W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الشعب
     IS_TRANS:	Al$Eb
        INDEX:	P46W9
      OFFSETS:	43-48
       TOKENS:	P46W11-P46W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$~aEob)
          POS:	DET+NOUN
          VOC:	Al+$aEob
        GLOSS:	the+people/nation

 INPUT STRING:	كله
     IS_TRANS:	klh
        INDEX:	P46W10
      OFFSETS:	49-52
       TOKENS:	P46W12-P46W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~uh)
          POS:	NOUN_QUANT+POSS_PRON_3MS
          VOC:	kul~+uh
        GLOSS:	all, entire, every, whole+his/its

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P47W1
      OFFSETS:	0-3
       TOKENS:	P47W1-P47W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	ابنى
     IS_TRANS:	AbnY
        INDEX:	P47W2
      OFFSETS:	4-8
       TOKENS:	P47W2-P47W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aibon_1]
   UNSPLITVOC:	(Aiboniy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Aibon+iy
        GLOSS:	son+my

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P47W3
      OFFSETS:	9-11
       TOKENS:	P47W4-P47W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	مصرى
     IS_TRANS:	mSrY
        INDEX:	P47W4
      OFFSETS:	12-16
       TOKENS:	P47W5-P47W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriy)
          POS:	ADJ
          VOC:	maSoriy
        GLOSS:	Egyptian

 INPUT STRING:	وفى
     IS_TRANS:	wfY
        INDEX:	P47W5
      OFFSETS:	17-20
       TOKENS:	P47W6-P47W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wifiy)
          POS:	CONJ+PREP
          VOC:	wi+fiy
        GLOSS:	and+in

 INPUT STRING:	بلده
     IS_TRANS:	bldh
        INDEX:	P47W6
      OFFSETS:	21-25
       TOKENS:	P47W8-P47W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(baladuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	balad+uh
        GLOSS:	country+his/its

 INPUT STRING:	وضرب
     IS_TRANS:	wDrb
        INDEX:	P47W7
      OFFSETS:	26-30
       TOKENS:	P47W10-P47W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(wiDarab)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+Darab+(null)
        GLOSS:	and+strike/hit+he/it [verb]

 INPUT STRING:	ولد
     IS_TRANS:	wld
        INDEX:	P47W8
      OFFSETS:	31-34
       TOKENS:	P47W12-P47W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walad_1]
   UNSPLITVOC:	(walad)
          POS:	NOUN
          VOC:	walad
        GLOSS:	child/son

 INPUT STRING:	مصرى
     IS_TRANS:	mSrY
        INDEX:	P47W9
      OFFSETS:	35-39
       TOKENS:	P47W13-P47W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriy)
          POS:	ADJ
          VOC:	maSoriy
        GLOSS:	Egyptian

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P47W10
      OFFSETS:	40-42
       TOKENS:	P47W14-P47W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المدرسه
     IS_TRANS:	Almdrsh
        INDEX:	P47W11
      OFFSETS:	43-50
       TOKENS:	P47W15-P47W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[madorasap_1]
   UNSPLITVOC:	(Almadorasap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+madoras+ap
        GLOSS:	the+school+[fem.sg.]

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P48W1
      OFFSETS:	0-3
       TOKENS:	P48W1-P48W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	خليت
     IS_TRANS:	xlyt
        INDEX:	P48W2
      OFFSETS:	4-8
       TOKENS:	P48W2-P48W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(xal~ayt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	xal~+ayt
        GLOSS:	make/bring about/appoint+I [verrb]

 INPUT STRING:	ابنى
     IS_TRANS:	AbnY
        INDEX:	P48W3
      OFFSETS:	9-13
       TOKENS:	P48W3-P48W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aibon_1]
   UNSPLITVOC:	(Aiboniy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Aibon+iy
        GLOSS:	son+my

 INPUT STRING:	يعتزله
     IS_TRANS:	yEtzlh
        INDEX:	P48W4
      OFFSETS:	14-20
       TOKENS:	P48W5-P48W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(yEtzlh)
          POS:	TYPO
          VOC:	yEtzlh
        GLOSS:	nogloss

 INPUT STRING:	ويتاسف
     IS_TRANS:	wytAsf
        INDEX:	P48W5
      OFFSETS:	21-27
       TOKENS:	P48W6-P48W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ta>as~af_1]
   UNSPLITVOC:	(wiyitAs~if)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+tAs~if
        GLOSS:	and+he/it+be sorry/regret

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P48W6
      OFFSETS:	28-31
       TOKENS:	P48W8-P48W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liyh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	to/for+it/him

 INPUT STRING:	ولاهله
     IS_TRANS:	wlAhlh
        INDEX:	P48W7
      OFFSETS:	32-38
       TOKENS:	P48W10-P48W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(wili>aholuh)
          POS:	CONJ+PREP+NOUN+POSS_PRON_3MS
          VOC:	wi+li+>ahol+uh
        GLOSS:	and+for/to+family+his/its

 INPUT STRING:	وانا
     IS_TRANS:	wAnA
        INDEX:	P48W8
      OFFSETS:	39-43
       TOKENS:	P48W14-P48W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(wiAnA)
          POS:	CONJ+PRON_1S
          VOC:	wi+AnA
        GLOSS:	and+I

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P48W9
      OFFSETS:	44-48
       TOKENS:	P48W16-P48W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	also/too

 INPUT STRING:	روحت
     IS_TRANS:	rwHt
        INDEX:	P48W10
      OFFSETS:	49-53
       TOKENS:	P48W17-P48W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raw~aH_1]
   UNSPLITVOC:	(raw~aHt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	raw~aH+t
        GLOSS:	go+I [verb]

 INPUT STRING:	اتاسفت
     IS_TRANS:	AtAsft
        INDEX:	P48W11
      OFFSETS:	54-60
       TOKENS:	P48W18-P48W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[to>as~if_1]
   UNSPLITVOC:	(Aito>as~ift)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	Aito>as~if+t
        GLOSS:	be sorry/regret+I [verb]

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P48W12
      OFFSETS:	61-64
       TOKENS:	P48W19-P48W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to/for+them

 INPUT STRING:	امه
     IS_TRANS:	Amh
        INDEX:	P49W1
      OFFSETS:	0-3
       TOKENS:	P49W1-P49W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>um~_1]
   UNSPLITVOC:	(>um~uh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	>um~+uh
        GLOSS:	mother+his/its

 INPUT STRING:	قالتلى
     IS_TRANS:	qAltlY
        INDEX:	P49W2
      OFFSETS:	4-10
       TOKENS:	P49W3-P49W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAlit_liy)
          POS:	PV+PVSUFF_SUBJ:3FS+PREP+PRON_1S
          VOC:	qAl+it+li+iy
        GLOSS:	say+it/they/she [verb]+to/for+me

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P49W3
      OFFSETS:	11-15
       TOKENS:	P49W6-P49W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P49W4
      OFFSETS:	16-20
       TOKENS:	P49W7-P49W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course+[acc.indef.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P49W5
      OFFSETS:	21-23
       TOKENS:	P49W8-P49W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	حنتكلم
     IS_TRANS:	Hntklm
        INDEX:	P49W6
      OFFSETS:	24-30
       TOKENS:	P49W9-P49W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(Hanitokal~im)
          POS:	FUT_PART+IV1P+IV
          VOC:	Ha+ni+tokal~im
        GLOSS:	will+we+talk

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P49W7
      OFFSETS:	31-35
       TOKENS:	P49W11-P49W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	EalaY+$An
        GLOSS:	on/above+matter/affair/case

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P49W8
      OFFSETS:	36-38
       TOKENS:	P49W13-P49W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P49W9
      OFFSETS:	39-41
       TOKENS:	P49W14-P49W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	بلدنا
     IS_TRANS:	bldnA
        INDEX:	P49W10
      OFFSETS:	42-47
       TOKENS:	P49W15-P49W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
