 INPUT STRING:	لماذا
        GLOSS:	the+sites/locations/positions

 INPUT STRING:	سواء
     IS_TRANS:	swA'
        INDEX:	P101W4
      OFFSETS:	19-23
       TOKENS:	P101W4-P101W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sawA'_1]
   UNSPLITVOC:	(sawA')
          POS:	NOUN
          VOC:	sawA'
        GLOSS:	except/whether/regardless/equality

 INPUT STRING:	اتمنعت
     IS_TRANS:	AtmnEt
        INDEX:	P101W5
      OFFSETS:	24-30
       TOKENS:	P101W5-P101W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitomanaE_1]
   UNSPLITVOC:	(AitomanaEit)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	AitomanaE+it
        GLOSS:	forbidden/be banned+it/they/she

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P101W6
      OFFSETS:	31-33
       TOKENS:	P101W6-P101W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	ماتمنعتش
     IS_TRANS:	mAtmnEt$
        INDEX:	P101W7
      OFFSETS:	34-42
       TOKENS:	P101W7-P101W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AitmanaE_1]
   UNSPLITVOC:	(mAtmanaEit$)
          POS:	NEG_PART+IV3FS+IV_PASS+NEG_PART
          VOC:	mA+t+manaEit+$
        GLOSS:	not+it/they/she+be prevented+not

 INPUT STRING:	فدا
     IS_TRANS:	fdA
        INDEX:	P101W8
      OFFSETS:	43-46
       TOKENS:	P101W10-P101W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(fadA)
          POS:	CONJ+DEM_PRON_MS
          VOC:	fa+dah
        GLOSS:	so/and+these/this

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P101W9
      OFFSETS:	47-49
       TOKENS:	P101W12-P101W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	ح
     IS_TRANS:	H
        INDEX:	P101W10
      OFFSETS:	50-51
       TOKENS:	P101W13-P101W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ha_1]
   UNSPLITVOC:	(Ha)
          POS:	FUT_PART
          VOC:	Ha
        GLOSS:	will

 INPUT STRING:	يغير
     IS_TRANS:	ygyr
        INDEX:	P101W11
      OFFSETS:	52-56
       TOKENS:	P101W14-P101W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gay~ar_1]
   UNSPLITVOC:	(yigay~ar)
          POS:	IV3MS+IV
          VOC:	yi+gay~ar
        GLOSS:	he/it+change/modify

 INPUT STRING:	الواقع
     IS_TRANS:	AlwAqE
        INDEX:	P101W12
      OFFSETS:	57-63
       TOKENS:	P101W15-P101W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAqiE_1]
   UNSPLITVOC:	(AlwAqiE)
          POS:	DET+NOUN
          VOC:	Al+wAqiE
        GLOSS:	the+fact/reality/actual

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P101W13
      OFFSETS:	64-66
       TOKENS:	P101W16-P101W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P101W14
      OFFSETS:	67-69
       TOKENS:	P101W17-P101W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	شيء
     IS_TRANS:	$y'
        INDEX:	P101W15
      OFFSETS:	70-73
       TOKENS:	P101W18-P101W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$iy'_1]
   UNSPLITVOC:	($iy')
          POS:	NOUN
          VOC:	$iy'
        GLOSS:	thing/things/something

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P102W1
      OFFSETS:	0-1
       TOKENS:	P102W1-P102W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	شكرا
     IS_TRANS:	$krA
        INDEX:	P102W2
      OFFSETS:	2-6
       TOKENS:	P102W2-P102W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ukor_1]
   UNSPLITVOC:	($ukorAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	$ukor+AF
        GLOSS:	thankfulness/thanks/thank you+[acc.indef.]

 INPUT STRING:	نعم
     IS_TRANS:	nEm
        INDEX:	P103W1
      OFFSETS:	0-3
       TOKENS:	P103W1-P103W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naEam_1]
   UNSPLITVOC:	(naEam)
          POS:	INTERJ
          VOC:	naEam
        GLOSS:	yes

 INPUT STRING:	لحجب
     IS_TRANS:	lHjb
        INDEX:	P103W2
      OFFSETS:	4-8
       TOKENS:	P103W2-P103W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hajob_1]
   UNSPLITVOC:	(liHajob)
          POS:	PREP+NOUN
          VOC:	li+Hajob
        GLOSS:	for/to+hiding/disguising/seclusion

 INPUT STRING:	المواقع
     IS_TRANS:	AlmwAqE
        INDEX:	P103W3
      OFFSETS:	9-16
       TOKENS:	P103W4-P103W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mawoqiE_1]
   UNSPLITVOC:	(AlmawAqiE)
          POS:	DET+NOUN
          VOC:	Al+mawAqiE
        GLOSS:	the+sites/locations/positions

 INPUT STRING:	الاباحية
     IS_TRANS:	AlAbAHyp
        INDEX:	P103W4
      OFFSETS:	17-25
       TOKENS:	P103W5-P103W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Al<ibAHiy_1]
   UNSPLITVOC:	(Al<ibAHiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+<ibAHiy~+ap
        GLOSS:	the+licentious+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W5
      OFFSETS:	25-26
       TOKENS:	P103W6-P103W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W6
      OFFSETS:	26-27
       TOKENS:	P103W7-P103W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P103W7
      OFFSETS:	28-32
       TOKENS:	P103W8-P103W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P103W8
      OFFSETS:	33-37
       TOKENS:	P103W9-P103W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	يمنعوا
     IS_TRANS:	ymnEwA
        INDEX:	P103W9
      OFFSETS:	38-44
       TOKENS:	P103W10-P103W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manaE_1]
   UNSPLITVOC:	(yimonaEuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+monaE+uwA
        GLOSS:	they+prevent/forbid/be prevented/be forbidden+[pl.]

 INPUT STRING:	أى
     IS_TRANS:	>Y
        INDEX:	P103W10
      OFFSETS:	45-47
       TOKENS:	P103W11-P103W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	موقع
     IS_TRANS:	mwqE
        INDEX:	P103W11
      OFFSETS:	48-52
       TOKENS:	P103W12-P103W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawqiE_1]
   UNSPLITVOC:	(mawqiE)
          POS:	NOUN
          VOC:	mawqiE
        GLOSS:	position/location/site/positions/locations/sites

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P103W12
      OFFSETS:	53-56
       TOKENS:	P103W13-P103W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	تيارات
     IS_TRANS:	tyArAt
        INDEX:	P103W13
      OFFSETS:	57-63
       TOKENS:	P103W15-P103W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tay~Ar_1]
   UNSPLITVOC:	(tay~ArAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	tay~Ar+At
        GLOSS:	current/stream/currents/streams+[fem.pl.]

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P103W14
      OFFSETS:	64-68
       TOKENS:	P103W16-P103W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	تؤثر
     IS_TRANS:	t&vr
        INDEX:	P103W15
      OFFSETS:	69-73
       TOKENS:	P103W17-P103W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>av~ar_1]
   UNSPLITVOC:	(ti&av~ir)
          POS:	IV2MS+IV
          VOC:	ti+&av~ir
        GLOSS:	you+affect/influence/be affected/be influenced

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P103W16
      OFFSETS:	74-77
       TOKENS:	P103W18-P103W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	مجتمعنا
     IS_TRANS:	mjtmEnA
        INDEX:	P103W17
      OFFSETS:	78-85
       TOKENS:	P103W19-P103W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mujotamaE_1]
   UNSPLITVOC:	(mujotamaEnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	mujotamaE+nA
        GLOSS:	society/societies+our

 INPUT STRING:	الشرقى
     IS_TRANS:	Al$rqY
        INDEX:	P103W18
      OFFSETS:	86-92
       TOKENS:	P103W21-P103W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aroqiy_1]
   UNSPLITVOC:	(Al$~aroqiy)
          POS:	DET+ADJ
          VOC:	Al+$aroqiy
        GLOSS:	the+Eastern/Oriental/east (of)

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W19
      OFFSETS:	92-93
       TOKENS:	P103W22-P103W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W20
      OFFSETS:	93-94
       TOKENS:	P103W23-P103W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P103W21
      OFFSETS:	95-99
       TOKENS:	P103W24-P103W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P103W22
      OFFSETS:	100-104
       TOKENS:	P103W25-P103W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be/was/were

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P103W23
      OFFSETS:	105-108
       TOKENS:	P103W26-P103W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	وقفة
     IS_TRANS:	wqfp
        INDEX:	P103W24
      OFFSETS:	109-113
       TOKENS:	P103W28-P103W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[waqofap_1]
   UNSPLITVOC:	(waqofap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	waqof+ap
        GLOSS:	stance/posture/pause/stances/pauses+[fem.sg.]

 INPUT STRING:	حازمة
     IS_TRANS:	HAzmp
        INDEX:	P103W25
      OFFSETS:	114-119
       TOKENS:	P103W29-P103W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAzim_1]
   UNSPLITVOC:	(HAzomap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	HAzom+ap
        GLOSS:	resolute+[fem.sg.]

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P103W26
      OFFSETS:	120-122
       TOKENS:	P103W30-P103W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with/at/with

 INPUT STRING:	هذه
     IS_TRANS:	h*h
        INDEX:	P103W27
      OFFSETS:	123-126
       TOKENS:	P103W31-P103W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha*ihi)
          POS:	DEM_PRON
          VOC:	ha*ihi
        GLOSS:	this [masc.sg.]/this/these/these two [masc.du.]/these two [fem.du.]

 INPUT STRING:	الأمور
     IS_TRANS:	Al>mwr
        INDEX:	P103W28
      OFFSETS:	127-133
       TOKENS:	P103W32-P103W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_1]
   UNSPLITVOC:	(AlAumuwr)
          POS:	DET+NOUN
          VOC:	Al+Aumuwr
        GLOSS:	the+matter/issue/matters/issues/order/command/orders/commands

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W29
      OFFSETS:	133-134
       TOKENS:	P103W33-P103W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P103W30
      OFFSETS:	134-135
       TOKENS:	P103W34-P103W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P103W31
      OFFSETS:	136-138
       TOKENS:	P103W35-P103W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	المواقع
     IS_TRANS:	AlmwAqE
        INDEX:	P103W32
      OFFSETS:	139-146
       TOKENS:	P103W36-P103W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mawoqiE_1]
   UNSPLITVOC:	(AlmawAqiE)
          POS:	DET+NOUN
          VOC:	Al+mawAqiE
        GLOSS:	the+sites/locations/positions

 INPUT STRING:	أتمنعت
     IS_TRANS:	>tmnEt
        INDEX:	P103W33
      OFFSETS:	147-153
       TOKENS:	P103W37-P103W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitomanaE_1]
   UNSPLITVOC:	(AitomanaEit)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	AitomanaE+it
        GLOSS:	forbidden/be banned+it/they/she

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P103W34
      OFFSETS:	154-155
       TOKENS:	P103W38-P103W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P103W35
      OFFSETS:	156-160
       TOKENS:	P103W39-P103W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	يتم
     IS_TRANS:	ytm
        INDEX:	P103W36
      OFFSETS:	161-164
       TOKENS:	P103W40-P103W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tam~_1]
   UNSPLITVOC:	(yitim~)
          POS:	IV3MS+IV
          VOC:	yi+tim~
        GLOSS:	he/it+conclude/take place

 INPUT STRING:	معاقبة
     IS_TRANS:	mEAqbp
        INDEX:	P103W37
      OFFSETS:	165-171
       TOKENS:	P103W41-P103W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEAqobap_1]
   UNSPLITVOC:	(muEAqobap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muEAqob+ap
        GLOSS:	punishment/sanction+[fem.sg.]

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P103W38
      OFFSETS:	172-176
       TOKENS:	P103W42-P103W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	يفكر
     IS_TRANS:	yfkr
        INDEX:	P103W39
      OFFSETS:	177-181
       TOKENS:	P103W43-P103W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fak~ar_1]
   UNSPLITVOC:	(yifak~ar)
          POS:	IV3MS+IV
          VOC:	yi+fak~ar
        GLOSS:	he/it+think/consider/ponder

 INPUT STRING:	أنه
     IS_TRANS:	>nh
        INDEX:	P103W40
      OFFSETS:	182-185
       TOKENS:	P103W44-P103W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	يعمل
     IS_TRANS:	yEml
        INDEX:	P103W41
      OFFSETS:	186-190
       TOKENS:	P103W46-P103W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(yiEomil)
          POS:	IV3MS+IV
          VOC:	yi+Eomil
        GLOSS:	he/it+function/make/act/do

 INPUT STRING:	كدة
     IS_TRANS:	kdp
        INDEX:	P103W42
      OFFSETS:	191-194
       TOKENS:	P103W47-P103W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidA_1]
   UNSPLITVOC:	(kidap)
          POS:	NOUN
          VOC:	kidA
        GLOSS:	this/like/something like/such/like that/that way/that

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W43
      OFFSETS:	194-195
       TOKENS:	P103W48-P103W48
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W44
      OFFSETS:	195-196
       TOKENS:	P103W49-P103W49
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W45
      OFFSETS:	196-197
       TOKENS:	P103W50-P103W50
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W46
      OFFSETS:	197-198
       TOKENS:	P103W51-P103W51
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W47
      OFFSETS:	198-199
       TOKENS:	P103W52-P103W52
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W48
      OFFSETS:	199-200
       TOKENS:	P103W53-P103W53
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W49
      OFFSETS:	200-201
       TOKENS:	P103W54-P103W54
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W50
      OFFSETS:	201-202
       TOKENS:	P103W55-P103W55
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W51
      OFFSETS:	202-203
       TOKENS:	P103W56-P103W56
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P103W52
      OFFSETS:	203-204
       TOKENS:	P103W57-P103W57
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
