 INPUT STRING:	سلام
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	بلده
     IS_TRANS:	bldh
        INDEX:	P37W5
      OFFSETS:	19-23
       TOKENS:	P37W6-P37W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(baladuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	balad+uh
        GLOSS:	country/countries+his/its

 INPUT STRING:	بأوراق
     IS_TRANS:	b>wrAq
        INDEX:	P37W6
      OFFSETS:	24-30
       TOKENS:	P37W8-P37W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waraqap_1]
   UNSPLITVOC:	(biAworAq)
          POS:	PREP+NOUN
          VOC:	bi+AworAq
        GLOSS:	with/by+sheet/leaf/papers/documents papers sheets/paper

 INPUT STRING:	رسمية
     IS_TRANS:	rsmyp
        INDEX:	P37W7
      OFFSETS:	31-36
       TOKENS:	P37W10-P37W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rasomiy_1]
   UNSPLITVOC:	(rasomiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	rasomiy~+ap
        GLOSS:	officially/official+[fem.sg.]

 INPUT STRING:	فأكيد
     IS_TRANS:	f>kyd
        INDEX:	P37W8
      OFFSETS:	37-42
       TOKENS:	P37W11-P37W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akiyd_1]
   UNSPLITVOC:	(fa>akiyd)
          POS:	CONJ+NOUN
          VOC:	fa+>akiyd
        GLOSS:	so/and+certain/definite

 INPUT STRING:	أنه
     IS_TRANS:	>nh
        INDEX:	P37W9
      OFFSETS:	43-46
       TOKENS:	P37W13-P37W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	مسجل
     IS_TRANS:	msjl
        INDEX:	P37W10
      OFFSETS:	47-51
       TOKENS:	P37W15-P37W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misaj~il_1]
   UNSPLITVOC:	(misaj~il)
          POS:	ADJ
          VOC:	misaj~il
        GLOSS:	(audio) recorder/registrar/notary public/truck/record player/recording/tape/recorder

 INPUT STRING:	إسمه
     IS_TRANS:	<smh
        INDEX:	P37W11
      OFFSETS:	52-56
       TOKENS:	P37W16-P37W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isom_1]
   UNSPLITVOC:	(<isomuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	<isom+uh
        GLOSS:	name/names+his/its

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P37W12
      OFFSETS:	57-59
       TOKENS:	P37W18-P37W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	القنصلية
     IS_TRANS:	AlqnSlyp
        INDEX:	P37W13
      OFFSETS:	60-68
       TOKENS:	P37W19-P37W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qunoSuliy~ap_1]
   UNSPLITVOC:	(AlqunoSuliy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+qunoSuliy~+ap
        GLOSS:	the+consulate+[fem.sg.]

 INPUT STRING:	تابعة
     IS_TRANS:	tAbEp
        INDEX:	P37W14
      OFFSETS:	69-74
       TOKENS:	P37W20-P37W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tAbiE_1]
   UNSPLITVOC:	(tAbEap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	tAbE+ap
        GLOSS:	subordinate/adherent/belonging (to)+[fem.sg.]

 INPUT STRING:	لبلده
     IS_TRANS:	lbldh
        INDEX:	P37W15
      OFFSETS:	75-80
       TOKENS:	P37W21-P37W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(libaladuh)
          POS:	PREP+NOUN+POSS_PRON_3MS
          VOC:	li+balad+uh
        GLOSS:	for/to+country/countries+his/its

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P37W16
      OFFSETS:	81-82
       TOKENS:	P37W24-P37W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	إلا
     IS_TRANS:	<lA
        INDEX:	P37W17
      OFFSETS:	83-86
       TOKENS:	P37W25-P37W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	except for

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P37W18
      OFFSETS:	87-89
       TOKENS:	P37W26-P37W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P37W19
      OFFSETS:	90-93
       TOKENS:	P37W27-P37W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	يتعامل
     IS_TRANS:	ytEAml
        INDEX:	P37W20
      OFFSETS:	94-100
       TOKENS:	P37W28-P37W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitoEAmil_1]
   UNSPLITVOC:	(yitoEAmil)
          POS:	IV3MS+IV
          VOC:	yi+toEAmil
        GLOSS:	he/it+behave/deal

 INPUT STRING:	فقط
     IS_TRANS:	fqT
        INDEX:	P37W21
      OFFSETS:	101-104
       TOKENS:	P37W29-P37W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqaT_1]
   UNSPLITVOC:	(faqaT)
          POS:	NOUN
          VOC:	faqaT
        GLOSS:	only/enough/just/but/however/bare/pure/naked (eye)

 INPUT STRING:	بأوراق
     IS_TRANS:	b>wrAq
        INDEX:	P37W22
      OFFSETS:	105-111
       TOKENS:	P37W30-P37W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waraqap_1]
   UNSPLITVOC:	(biAworAq)
          POS:	PREP+NOUN
          VOC:	bi+AworAq
        GLOSS:	with/by+sheet/leaf/papers/documents papers sheets/paper

 INPUT STRING:	الجنسية
     IS_TRANS:	Aljnsyp
        INDEX:	P37W23
      OFFSETS:	112-119
       TOKENS:	P37W32-P37W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jinosiy~ap_1]
   UNSPLITVOC:	(Aljinosiy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+jinosiy~+ap
        GLOSS:	the+nationality/citizenship+[fem.sg.]

 INPUT STRING:	لدولة
     IS_TRANS:	ldwlp
        INDEX:	P37W24
      OFFSETS:	120-125
       TOKENS:	P37W33-P37W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(lidawlap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+dawl+ap
        GLOSS:	for/to+state/country/states/countries+[fem.sg.]

 INPUT STRING:	المقيم
     IS_TRANS:	Almqym
        INDEX:	P37W25
      OFFSETS:	126-132
       TOKENS:	P37W35-P37W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqiym_1]
   UNSPLITVOC:	(Almuqiym)
          POS:	DET+NOUN.VN
          VOC:	Al+muqiym
        GLOSS:	the+resident

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P37W26
      OFFSETS:	133-137
       TOKENS:	P37W36-P37W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/them/her

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P37W27
      OFFSETS:	137-138
       TOKENS:	P37W38-P37W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P37W28
      OFFSETS:	139-141
       TOKENS:	P37W39-P37W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maE
        GLOSS:	something with/together

 INPUT STRING:	عدم
     IS_TRANS:	Edm
        INDEX:	P37W29
      OFFSETS:	142-145
       TOKENS:	P37W40-P37W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadam_1]
   UNSPLITVOC:	(Eadam)
          POS:	NOUN
          VOC:	Eadam
        GLOSS:	absence of/lack of/not/non-

 INPUT STRING:	الإحتفاظ
     IS_TRANS:	Al<HtfAZ
        INDEX:	P37W30
      OFFSETS:	146-154
       TOKENS:	P37W41-P37W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHotifAZ_1]
   UNSPLITVOC:	(AlAiHotifAZ)
          POS:	DET+NOUN
          VOC:	Al+AiHotifAZ
        GLOSS:	the+safeguarding/preservation

 INPUT STRING:	ببطاقته
     IS_TRANS:	bbTAqth
        INDEX:	P37W31
      OFFSETS:	155-162
       TOKENS:	P37W42-P37W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[biTAqap_1]
   UNSPLITVOC:	(bibiTAqtuh)
          POS:	PREP+NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	bi+biTAq+ap+uh
        GLOSS:	with/by+card/tag/ballot+[fem.sg.]+his/its

 INPUT STRING:	الوطنية
     IS_TRANS:	AlwTnyp
        INDEX:	P37W32
      OFFSETS:	163-170
       TOKENS:	P37W45-P37W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waTaniy_1]
   UNSPLITVOC:	(AlwaTaniy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+waTaniy~+ap
        GLOSS:	the+national+[fem.sg.]

 INPUT STRING:	لبلده
     IS_TRANS:	lbldh
        INDEX:	P37W33
      OFFSETS:	171-176
       TOKENS:	P37W46-P37W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(libaladuh)
          POS:	PREP+NOUN+POSS_PRON_3MS
          VOC:	li+balad+uh
        GLOSS:	for/to+country/countries+his/its

 INPUT STRING:	الأصلي
     IS_TRANS:	Al>Sly
        INDEX:	P37W34
      OFFSETS:	177-183
       TOKENS:	P37W49-P37W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Al>aSoliy~_1]
   UNSPLITVOC:	(Al>aSoliy)
          POS:	DET+ADJ
          VOC:	Al+>aSoliy
        GLOSS:	the+origin/original/authentic

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P37W35
      OFFSETS:	184-185
       TOKENS:	P37W50-P37W50
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P38W1
      OFFSETS:	0-2
       TOKENS:	P38W1-P38W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P38W2
      OFFSETS:	3-6
       TOKENS:	P38W2-P38W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	مثل
     IS_TRANS:	mvl
        INDEX:	P38W3
      OFFSETS:	7-10
       TOKENS:	P38W3-P38W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mivol_1]
   UNSPLITVOC:	(mivol)
          POS:	NOUN
          VOC:	mivol
        GLOSS:	like/such as/the likes of

 INPUT STRING:	عندنا
     IS_TRANS:	EndnA
        INDEX:	P38W4
      OFFSETS:	11-16
       TOKENS:	P38W4-P38W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(EanodinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Eanod+nA
        GLOSS:	at/with+our

 INPUT STRING:	بالمغرب
     IS_TRANS:	bAlmgrb
        INDEX:	P38W5
      OFFSETS:	17-24
       TOKENS:	P38W6-P38W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[magorib_1]
   UNSPLITVOC:	(biAlmagorib)
          POS:	PREP+DET+NOUN_PROP
          VOC:	bi+Al+magorib
        GLOSS:	with/by+the+Morocco/Maghreb/Maghrib (northwest Africa)

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P38W6
      OFFSETS:	25-26
       TOKENS:	P38W8-P38W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	فهؤلاء
     IS_TRANS:	fh&lA'
        INDEX:	P38W7
      OFFSETS:	26-32
       TOKENS:	P38W9-P38W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha&ulA'_1]
   UNSPLITVOC:	(faha&ulA')
          POS:	CONJ+DEM_PRON_P
          VOC:	fa+ha&ulA'
        GLOSS:	so/and+this [masc.sg.]/this/these/these two [masc.du.]/these two [fem.du.]

 INPUT STRING:	بيكونو
     IS_TRANS:	bykwnw
        INDEX:	P38W8
      OFFSETS:	33-39
       TOKENS:	P38W11-P38W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(biyikuwnuwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+kuwn+uwA
        GLOSS:	[present-tense]+they+be/was/were+[pl.]

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P38W9
      OFFSETS:	40-43
       TOKENS:	P38W13-P38W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to/for+them [masc.pl.] (they have)

 INPUT STRING:	سنين
     IS_TRANS:	snyn
        INDEX:	P38W10
      OFFSETS:	44-48
       TOKENS:	P38W15-P38W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(siniyn)
          POS:	NOUN+NSUFF_MASC_PL
          VOC:	sin+iyn
        GLOSS:	year/years+[pl.]

 INPUT STRING:	طويلة
     IS_TRANS:	Twylp
        INDEX:	P38W11
      OFFSETS:	49-54
       TOKENS:	P38W16-P38W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tawiyl_1]
   UNSPLITVOC:	(Tawiylap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Tawiyl+ap
        GLOSS:	tall/long/for a long time/at length/extensively+[fem.sg.]

 INPUT STRING:	لن
     IS_TRANS:	ln
        INDEX:	P38W12
      OFFSETS:	55-57
       TOKENS:	P38W17-P38W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lan_1]
   UNSPLITVOC:	(lan)
          POS:	NEG_PART
          VOC:	lan
        GLOSS:	not/never/nevermore

 INPUT STRING:	يزورو
     IS_TRANS:	yzwrw
        INDEX:	P38W13
      OFFSETS:	58-63
       TOKENS:	P38W18-P38W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zAr_1]
   UNSPLITVOC:	(yizuwruwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+zuwr+uwA
        GLOSS:	they+visit+[pl.]

 INPUT STRING:	بلدهم
     IS_TRANS:	bldhm
        INDEX:	P38W14
      OFFSETS:	64-69
       TOKENS:	P38W19-P38W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(baladhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	balad+hum
        GLOSS:	country/countries+their

 INPUT STRING:	وليس
     IS_TRANS:	wlys
        INDEX:	P38W15
      OFFSETS:	70-74
       TOKENS:	P38W21-P38W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layosa_1]
   UNSPLITVOC:	(wilayosa)
          POS:	CONJ+NEG_PART
          VOC:	wi+layosa
        GLOSS:	and+not

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P38W16
      OFFSETS:	75-78
       TOKENS:	P38W23-P38W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to/for+them [masc.pl.] (they have)

 INPUT STRING:	أوراق
     IS_TRANS:	>wrAq
        INDEX:	P38W17
      OFFSETS:	79-84
       TOKENS:	P38W25-P38W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[waraqap_1]
   UNSPLITVOC:	(>aworAq)
          POS:	NOUN
          VOC:	>aworAq
        GLOSS:	sheet/leaf/papers/documents papers sheets/paper

 INPUT STRING:	تخص
     IS_TRANS:	txS
        INDEX:	P38W18
      OFFSETS:	85-88
       TOKENS:	P38W26-P38W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaS~_1]
   UNSPLITVOC:	(tixuS~)
          POS:	IV3FS+IV
          VOC:	ti+xuS~
        GLOSS:	it/they/she+concern/stipulate/confer

 INPUT STRING:	بلدهم
     IS_TRANS:	bldhm
        INDEX:	P38W19
      OFFSETS:	89-94
       TOKENS:	P38W27-P38W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(baladhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	balad+hum
        GLOSS:	country/countries+their

 INPUT STRING:	الأصلي
     IS_TRANS:	Al>Sly
        INDEX:	P38W20
      OFFSETS:	95-101
       TOKENS:	P38W29-P38W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Al>aSoliy~_1]
   UNSPLITVOC:	(Al>aSoliy)
          POS:	DET+ADJ
          VOC:	Al+>aSoliy
        GLOSS:	the+origin/original/authentic

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P38W21
      OFFSETS:	102-103
       TOKENS:	P38W30-P38W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	إذن
     IS_TRANS:	<*n
        INDEX:	P39W1
      OFFSETS:	0-3
       TOKENS:	P39W1-P39W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<i*an_1]
   UNSPLITVOC:	(<i*an)
          POS:	ADV
          VOC:	<i*an
        GLOSS:	hence so

 INPUT STRING:	فهم
     IS_TRANS:	fhm
        INDEX:	P39W2
      OFFSETS:	4-7
       TOKENS:	P39W2-P39W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(fahum~a)
          POS:	CONNEC_PART+PRON_3P
          VOC:	fa+hum~a
        GLOSS:	so/then+they [masc.pl]

 INPUT STRING:	يتحملون
     IS_TRANS:	ytHmlwn
        INDEX:	P39W3
      OFFSETS:	8-15
       TOKENS:	P39W4-P39W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[taHam~al_1]
   UNSPLITVOC:	(yitHam~iluwn)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+tHam~il+uwn
        GLOSS:	they (people)+assume/bear (reponsibility)+[pl.]

 INPUT STRING:	بعض
     IS_TRANS:	bED
        INDEX:	P39W4
      OFFSETS:	16-19
       TOKENS:	P39W5-P39W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN_QUANT
          VOC:	baEoD
        GLOSS:	some/a few/little/part

 INPUT STRING:	المسؤولية
     IS_TRANS:	Alms&wlyp
        INDEX:	P39W5
      OFFSETS:	20-29
       TOKENS:	P39W6-P39W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso&uwliy~ap_1]
   UNSPLITVOC:	(Almaso&uwliy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+maso&uwliy~+ap
        GLOSS:	the+responsibility/responsibilities+[fem.sg.]

 INPUT STRING:	مما
     IS_TRANS:	mmA
        INDEX:	P39W6
      OFFSETS:	30-33
       TOKENS:	P39W7-P39W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(mim~A)
          POS:	PREP+REL_PRON
          VOC:	min+mA
        GLOSS:	from+what/which

 INPUT STRING:	يحصل
     IS_TRANS:	yHSl
        INDEX:	P39W7
      OFFSETS:	34-38
       TOKENS:	P39W9-P39W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(yiHoSal)
          POS:	IV3MS+IV
          VOC:	yi+HoSal
        GLOSS:	he/it+obtain/acquire/get/be obtained/be acquired/occur/happen/take place

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P39W8
      OFFSETS:	39-42
       TOKENS:	P39W10-P39W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	for/to+them

 INPUT STRING:	الآن
     IS_TRANS:	Al|n
        INDEX:	P39W9
      OFFSETS:	43-47
       TOKENS:	P39W12-P39W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|an_1]
   UNSPLITVOC:	(Al|an)
          POS:	DET+NOUN
          VOC:	Al+|an
        GLOSS:	the+time/moment

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P39W10
      OFFSETS:	47-48
       TOKENS:	P39W13-P39W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
