 INPUT STRING:	ده
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	شهيد
     IS_TRANS:	$hyd
        INDEX:	P22W20
      OFFSETS:	79-83
       TOKENS:	P22W22-P22W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	($ahiyd)
          POS:	NOUN
          VOC:	$ahiyd
        GLOSS:	martyr/martyrs

 INPUT STRING:	كلالالالالالالالالالالالالالالالالالالالالالالام
     IS_TRANS:	klAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAlAm
        INDEX:	P23W1
      OFFSETS:	0-48
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAm)
          POS:	NOUN
          VOC:	kalAm
        GLOSS:	speech/statement

 INPUT STRING:	جميل
     IS_TRANS:	jmyl
        INDEX:	P23W2
      OFFSETS:	49-53
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamiyl_1]
   UNSPLITVOC:	(jamiyl)
          POS:	ADJ
          VOC:	jamiyl
        GLOSS:	beautiful/nice/fine

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P23W3
      OFFSETS:	54-56
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P23W4
      OFFSETS:	57-60
       TOKENS:	P23W4-P23W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(gayor)
          POS:	NOUN
          VOC:	gayor
        GLOSS:	not/other

 INPUT STRING:	فعل
     IS_TRANS:	fEl
        INDEX:	P23W5
      OFFSETS:	61-64
       TOKENS:	P23W5-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiEol_1]
   UNSPLITVOC:	(fiEol)
          POS:	NOUN
          VOC:	fiEol
        GLOSS:	doing/act/action/actually/in effect/acts/actions/deeds/exploits

 INPUT STRING:	حقيقى
     IS_TRANS:	HqyqY
        INDEX:	P23W6
      OFFSETS:	65-70
       TOKENS:	P23W6-P23W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyqiy_1]
   UNSPLITVOC:	(Haqiyqiy)
          POS:	ADJ
          VOC:	Haqiyqiy
        GLOSS:	true/real

 INPUT STRING:	المصرى
     IS_TRANS:	AlmSrY
        INDEX:	P24W1
      OFFSETS:	0-6
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy)
          POS:	DET+NOUN
          VOC:	Al+maSoriy
        GLOSS:	the+Egyptian

 INPUT STRING:	اتعود
     IS_TRANS:	AtEwd
        INDEX:	P24W2
      OFFSETS:	7-12
       TOKENS:	P24W2-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitoEaw~id_1]
   UNSPLITVOC:	(AitoEaw~id)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	AitoEaw~id+(null)
        GLOSS:	get accustomed+he/it

 INPUT STRING:	يتكلم
     IS_TRANS:	ytklm
        INDEX:	P24W3
      OFFSETS:	13-18
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(yitokal~im)
          POS:	IV3MS+IV
          VOC:	yi+tokal~im
        GLOSS:	he/it+speak

 INPUT STRING:	وبس
     IS_TRANS:	wbs
        INDEX:	P24W4
      OFFSETS:	19-22
       TOKENS:	P24W4-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(wibas~)
          POS:	CONJ+ADV
          VOC:	wi+bas~
        GLOSS:	and+only

 INPUT STRING:	الجزيرة
     IS_TRANS:	Aljzyrp
        INDEX:	P25W1
      OFFSETS:	0-7
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jaziyrap_2]
   UNSPLITVOC:	(Aljaziyrap)
          POS:	DET+NOUN_PROP+NSUFF_FEM_SG
          VOC:	Al+jaziyr+ap
        GLOSS:	the+Jazeera+[fem.sg.]

 INPUT STRING:	بتجيب
     IS_TRANS:	btjyb
        INDEX:	P25W2
      OFFSETS:	8-13
       TOKENS:	P25W2-P25W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(bitijiyb)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+jiyb
        GLOSS:	[present-tense]+it/they/she+explore/traverse/bring

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P25W3
      OFFSETS:	14-19
       TOKENS:	P25W4-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(Aln~As)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	يقولو
     IS_TRANS:	yqwlw
        INDEX:	P25W4
      OFFSETS:	20-25
       TOKENS:	P25W5-P25W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(yuquwluwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yu+quwl+uwA
        GLOSS:	they+said/say/be said/say/(for example)+we

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P25W5
      OFFSETS:	26-29
       TOKENS:	P25W6-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	SUB_CONJ
          VOC:	Alliy
        GLOSS:	that/what

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P25W6
      OFFSETS:	30-33
       TOKENS:	P25W7-P25W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they

 INPUT STRING:	عايزينه
     IS_TRANS:	EAyzynh
        INDEX:	P25W7
      OFFSETS:	34-41
       TOKENS:	P25W8-P25W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyoziynuh)
          POS:	ADJ+NSUFF_MASC_PL+PRON_3MS
          VOC:	EAyoz+iyn+uh
        GLOSS:	wanting/needing+two+him

 INPUT STRING:	ولما
     IS_TRANS:	wlmA
        INDEX:	P25W8
      OFFSETS:	42-46
       TOKENS:	P25W10-P25W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(wilam~A)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+lam~A
        GLOSS:	and+as, when

 INPUT STRING:	تقول
     IS_TRANS:	tqwl
        INDEX:	P25W9
      OFFSETS:	47-51
       TOKENS:	P25W12-P25W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(tiquwl)
          POS:	IV2MS+IV
          VOC:	ti+quwl
        GLOSS:	you+said/say/be said/say/(for example)

 INPUT STRING:	وايه
     IS_TRANS:	wAyh
        INDEX:	P25W10
      OFFSETS:	52-56
       TOKENS:	P25W13-P25W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(wi>ayoh)
          POS:	PART+INTERROG_PRON
          VOC:	wi+>ayoh
        GLOSS:	[part.]+what

 INPUT STRING:	الحل
     IS_TRANS:	AlHl
        INDEX:	P25W11
      OFFSETS:	57-61
       TOKENS:	P25W15-P25W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hal~_1]
   UNSPLITVOC:	(AlHal~)
          POS:	DET+NOUN
          VOC:	Al+Hal~
        GLOSS:	the+solution/dissolution/cancellation/solutions/dissolutions/cancellations

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P25W12
      OFFSETS:	62-64
       TOKENS:	P25W16-P25W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	وجهه
     IS_TRANS:	wjhh
        INDEX:	P25W13
      OFFSETS:	65-69
       TOKENS:	P25W17-P25W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wijohap_1]
   UNSPLITVOC:	(wijohap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	wijoh+ap
        GLOSS:	point of view/angle+[fem.sg.]

 INPUT STRING:	نظرك
     IS_TRANS:	nZrk
        INDEX:	P25W14
      OFFSETS:	70-74
       TOKENS:	P25W18-P25W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naZar_1]
   UNSPLITVOC:	(naZarak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	naZar+ak
        GLOSS:	view/look/seeing/eye-sight/glances/looking+your

 INPUT STRING:	يفتح
     IS_TRANS:	yftH
        INDEX:	P25W15
      OFFSETS:	75-79
       TOKENS:	P25W20-P25W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fataH_1]
   UNSPLITVOC:	(yifotaH)
          POS:	IV3MS+IV
          VOC:	yi+fotaH
        GLOSS:	he/it+open/conquer/be opened/be conquered

 INPUT STRING:	بقه
     IS_TRANS:	bqh
        INDEX:	P25W16
      OFFSETS:	80-83
       TOKENS:	P25W21-P25W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADJ
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	زى
     IS_TRANS:	zY
        INDEX:	P25W17
      OFFSETS:	84-86
       TOKENS:	P25W22-P25W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like/as

 INPUT STRING:	الاهبل
     IS_TRANS:	AlAhbl
        INDEX:	P25W18
      OFFSETS:	87-93
       TOKENS:	P25W23-P25W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahobal_1]
   UNSPLITVOC:	(Al>ahobal)
          POS:	DET+ADJ
          VOC:	Al+>ahobal
        GLOSS:	the+dim-witted/imbecile/dim-witted/imbeciles

 INPUT STRING:	ومايعرفش
     IS_TRANS:	wmAyErf$
        INDEX:	P25W19
      OFFSETS:	94-102
       TOKENS:	P25W24-P25W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(wimA_yiEoraf$)
          POS:	CONJ+NEG_PART+IV3MS+IV+NEG_PART
          VOC:	wi+mA+yi+Eoraf+$
        GLOSS:	and+not+he/it+know/be known+not

 INPUT STRING:	يرد
     IS_TRANS:	yrd
        INDEX:	P25W20
      OFFSETS:	103-106
       TOKENS:	P25W28-P25W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(yirud~)
          POS:	IV3MS+IV
          VOC:	yi+rud~
        GLOSS:	he/it+answer/reply

 INPUT STRING:	والى
     IS_TRANS:	wAlY
        INDEX:	P26W1
      OFFSETS:	0-4
       TOKENS:	P26W1-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(wiAlliy)
          POS:	CONJ+REL_PRON
          VOC:	wi+Alliy
        GLOSS:	and+that

 INPUT STRING:	يعرف
     IS_TRANS:	yErf
        INDEX:	P26W2
      OFFSETS:	5-9
       TOKENS:	P26W3-P26W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(yiEoraf)
          POS:	IV3MS+IV
          VOC:	yi+Eoraf
        GLOSS:	he/it+know/be known

 INPUT STRING:	يرد
     IS_TRANS:	yrd
        INDEX:	P26W3
      OFFSETS:	10-13
       TOKENS:	P26W4-P26W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(yirud~)
          POS:	IV3MS+IV
          VOC:	yi+rud~
        GLOSS:	he/it+answer/reply

 INPUT STRING:	يقول
     IS_TRANS:	yqwl
        INDEX:	P26W4
      OFFSETS:	14-18
       TOKENS:	P26W5-P26W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(yiquwl)
          POS:	IV3MS+IV
          VOC:	yi+quwl
        GLOSS:	he/it+said/say/be said/say/(for example)

 INPUT STRING:	اقله
     IS_TRANS:	Aqlh
        INDEX:	P26W5
      OFFSETS:	19-23
       TOKENS:	P26W6-P26W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Aqlh)
          POS:	TYPO
          VOC:	Aqlh
        GLOSS:	nogloss

 INPUT STRING:	المجلس
     IS_TRANS:	Almjls
        INDEX:	P26W6
      OFFSETS:	24-30
       TOKENS:	P26W7-P26W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majolis_1]
   UNSPLITVOC:	(Almajolis)
          POS:	DET+NOUN
          VOC:	Al+majolis
        GLOSS:	the+council/board/Majlis

 INPUT STRING:	العسكرى
     IS_TRANS:	AlEskrY
        INDEX:	P26W7
      OFFSETS:	31-38
       TOKENS:	P26W8-P26W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Easokariy_1]
   UNSPLITVOC:	(AlEasokariy)
          POS:	DET+ADJ
          VOC:	Al+Easokariy
        GLOSS:	the+military/army

 INPUT STRING:	اقاله
     IS_TRANS:	AqAlh
        INDEX:	P26W8
      OFFSETS:	39-44
       TOKENS:	P26W9-P26W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iqAlap_1]
   UNSPLITVOC:	(<iqAlap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	<iqAl+ap
        GLOSS:	dismissal/discharge/firing+[fem.sg.]

 INPUT STRING:	حكومه
     IS_TRANS:	Hkwmh
        INDEX:	P26W9
      OFFSETS:	45-50
       TOKENS:	P26W10-P26W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(Hukuwmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hukuwm+ap
        GLOSS:	government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	شرف
     IS_TRANS:	$rf
        INDEX:	P26W10
      OFFSETS:	51-54
       TOKENS:	P26W11-P26W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$araf_2]
   UNSPLITVOC:	($araf)
          POS:	NOUN_PROP
          VOC:	$araf
        GLOSS:	Sharaf

 INPUT STRING:	ولما
     IS_TRANS:	wlmA
        INDEX:	P26W11
      OFFSETS:	55-59
       TOKENS:	P26W12-P26W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(wilam~A)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+lam~A
        GLOSS:	and+as, when

 INPUT STRING:	تقول
     IS_TRANS:	tqwl
        INDEX:	P26W12
      OFFSETS:	60-64
       TOKENS:	P26W14-P26W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(tiquwl)
          POS:	IV2MS+IV
          VOC:	ti+quwl
        GLOSS:	you+said/say/be said/say/(for example)

 INPUT STRING:	وبعجين
     IS_TRANS:	wbEjyn
        INDEX:	P26W13
      OFFSETS:	65-71
       TOKENS:	P26W15-P26W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eajiyn_1]
   UNSPLITVOC:	(wibiEajiyn)
          POS:	CONJ+PREP+NOUN
          VOC:	wi+bi+Eajiyn
        GLOSS:	and+with/by+dough/pasta

 INPUT STRING:	بردة
     IS_TRANS:	brdp
        INDEX:	P26W14
      OFFSETS:	72-76
       TOKENS:	P26W18-P26W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	also

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P26W15
      OFFSETS:	77-79
       TOKENS:	P26W19-P26W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	يعرفش
     IS_TRANS:	yErf$
        INDEX:	P26W16
      OFFSETS:	80-85
       TOKENS:	P26W20-P26W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(yiEoraf$)
          POS:	IV3MS+IV+NEG_PART
          VOC:	yi+Eoraf+$
        GLOSS:	he/it+know/be known+not

 INPUT STRING:	يرد
     IS_TRANS:	yrd
        INDEX:	P26W17
      OFFSETS:	86-89
       TOKENS:	P26W22-P26W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(yirud~)
          POS:	IV3MS+IV
          VOC:	yi+rud~
        GLOSS:	he/it+answer/reply

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P27W1
      OFFSETS:	0-2
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	الجيش
     IS_TRANS:	Aljy$
        INDEX:	P27W2
      OFFSETS:	3-8
       TOKENS:	P27W2-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(Aljay$)
          POS:	DET+NOUN
          VOC:	Al+jay$
        GLOSS:	the+army/troops

 INPUT STRING:	اتفا
     IS_TRANS:	AtfA
        INDEX:	P27W3
      OFFSETS:	9-13
       TOKENS:	P27W3-P27W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AtfA)
          POS:	TYPO
          VOC:	AtfA
        GLOSS:	nogloss

 INPUT STRING:	وض
     IS_TRANS:	wD
        INDEX:	P27W4
      OFFSETS:	14-16
       TOKENS:	P27W4-P27W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wD)
          POS:	TYPO
          VOC:	wD
        GLOSS:	nogloss

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P27W5
      OFFSETS:	17-19
       TOKENS:	P27W5-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P27W6
      OFFSETS:	20-22
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P27W7
      OFFSETS:	23-27
       TOKENS:	P27W7-P27W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	NOUN
          VOC:	wAHid
        GLOSS:	one/person/individual

 INPUT STRING:	يعمل
     IS_TRANS:	yEml
        INDEX:	P27W8
      OFFSETS:	28-32
       TOKENS:	P27W8-P27W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(yiEomil)
          POS:	IV3MS+IV
          VOC:	yi+Eomil
        GLOSS:	he/it+do/make/act

 INPUT STRING:	اعتصام
     IS_TRANS:	AEtSAm
        INDEX:	P27W9
      OFFSETS:	33-39
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotiSAm_1]
   UNSPLITVOC:	(AiEotiSAm)
          POS:	NOUN
          VOC:	AiEotiSAm
        GLOSS:	sit-in strike/occupation

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P27W10
      OFFSETS:	40-42
       TOKENS:	P27W10-P27W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هيخلص
     IS_TRANS:	hyxlS
        INDEX:	P27W11
      OFFSETS:	43-48
       TOKENS:	P27W11-P27W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiliS_1]
   UNSPLITVOC:	(HayixolaS)
          POS:	FUT_PART+IV3MS+IV
          VOC:	Ha+yi+xolaS
        GLOSS:	will+he/it+finish/end

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P28W1
      OFFSETS:	0-2
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	البلد
     IS_TRANS:	Albld
        INDEX:	P28W2
      OFFSETS:	3-8
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(Albalad)
          POS:	DET+NOUN
          VOC:	Al+balad
        GLOSS:	the+country/country/countries

 INPUT STRING:	كلها
     IS_TRANS:	klhA
        INDEX:	P28W3
      OFFSETS:	9-13
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~hA)
          POS:	NOUN_QUANT+POSS_PRON_3FS
          VOC:	kul~+hA
        GLOSS:	all/entire+its/their/her

 INPUT STRING:	عايزه
     IS_TRANS:	EAyzh
        INDEX:	P28W4
      OFFSETS:	14-19
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyozap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EAyoz+ap
        GLOSS:	wanting/needing+[fem.sg.]

 INPUT STRING:	تعتصم
     IS_TRANS:	tEtSm
        INDEX:	P28W5
      OFFSETS:	20-25
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AiEtaSam_1]
   UNSPLITVOC:	(tEtaSim)
          POS:	IV3FS+IV
          VOC:	t+EtaSim
        GLOSS:	it/they/she+sit-in

 INPUT STRING:	هوا
     IS_TRANS:	hwA
        INDEX:	P28W6
      OFFSETS:	26-29
       TOKENS:	P28W7-P28W7
