 INPUT STRING:	لماذا
     IS_TRANS:	mSr
        INDEX:	P68W5
      OFFSETS:	22-25
       TOKENS:	P68W5-P68W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSor_1]
   UNSPLITVOC:	(miSor)
          POS:	NOUN_PROP
          VOC:	miSor
        GLOSS:	Egypt

 INPUT STRING:	برئيس
     IS_TRANS:	br}ys
        INDEX:	P68W6
      OFFSETS:	26-31
       TOKENS:	P68W6-P68W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(bira}iys)
          POS:	PREP+NOUN
          VOC:	bi+ra}iys
        GLOSS:	with/by+president/head/chairman

 INPUT STRING:	منتخب
     IS_TRANS:	mntxb
        INDEX:	P68W7
      OFFSETS:	32-37
       TOKENS:	P68W8-P68W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munotaxab_1]
   UNSPLITVOC:	(munotaxab)
          POS:	ADJ
          VOC:	munotaxab
        GLOSS:	elected/elect/voted

 INPUT STRING:	مقيَّد
     IS_TRANS:	mqy~ad
        INDEX:	P68W8
      OFFSETS:	38-44
       TOKENS:	P68W9-P68W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miqay~id_1]
   UNSPLITVOC:	(miqay~id)
          POS:	ADJ
          VOC:	miqay~id
        GLOSS:	limited

 INPUT STRING:	السلطات
     IS_TRANS:	AlslTAt
        INDEX:	P68W9
      OFFSETS:	45-52
       TOKENS:	P68W10-P68W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suloTap_1]
   UNSPLITVOC:	(Als~uluTAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+suluT+At
        GLOSS:	the+authorities+[fem.pl.]

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W10
      OFFSETS:	52-53
       TOKENS:	P68W11-P68W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	ودستور
     IS_TRANS:	wdstwr
        INDEX:	P68W11
      OFFSETS:	54-60
       TOKENS:	P68W12-P68W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dusotuwr_1]
   UNSPLITVOC:	(widusotuwr)
          POS:	CONJ+NOUN
          VOC:	wi+dusotuwr
        GLOSS:	and+constitution

 INPUT STRING:	عصرى
     IS_TRANS:	ESrY
        INDEX:	P68W12
      OFFSETS:	61-65
       TOKENS:	P68W14-P68W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaSoriy_1]
   UNSPLITVOC:	(EaSoriy)
          POS:	ADJ
          VOC:	EaSoriy
        GLOSS:	modern/contemporary

 INPUT STRING:	ومجالس
     IS_TRANS:	wmjAls
        INDEX:	P68W13
      OFFSETS:	66-72
       TOKENS:	P68W15-P68W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majolis_1]
   UNSPLITVOC:	(wimajAlis)
          POS:	CONJ+NOUN
          VOC:	wi+majAlis
        GLOSS:	and+councils/boards

 INPUT STRING:	نيابية
     IS_TRANS:	nyAbyp
        INDEX:	P68W14
      OFFSETS:	73-79
       TOKENS:	P68W17-P68W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[niyAbiy_1]
   UNSPLITVOC:	(niyAbiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	niyAbiy~+ap
        GLOSS:	representative/delegated/deputed+[fem.sg.]

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P68W15
      OFFSETS:	80-83
       TOKENS:	P68W18-P68W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(gayor)
          POS:	NOUN
          VOC:	gayor
        GLOSS:	not/other

 INPUT STRING:	مزوّرة
     IS_TRANS:	mzw~rp
        INDEX:	P68W16
      OFFSETS:	84-90
       TOKENS:	P68W19-P68W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muzaw~ar_1]
   UNSPLITVOC:	(muzaw~arap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muzaw~ar+ap
        GLOSS:	cheated+[fem.sg.]

 INPUT STRING:	وقضاء
     IS_TRANS:	wqDA'
        INDEX:	P68W17
      OFFSETS:	91-96
       TOKENS:	P68W20-P68W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaDA'_1]
   UNSPLITVOC:	(wiqaDA')
          POS:	CONJ+NOUN
          VOC:	wi+qaDA'
        GLOSS:	and+justice/judiciary

 INPUT STRING:	مستقل
     IS_TRANS:	mstql
        INDEX:	P68W18
      OFFSETS:	97-102
       TOKENS:	P68W22-P68W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musotaqil~_1]
   UNSPLITVOC:	(musotaqil~)
          POS:	ADJ
          VOC:	musotaqil~
        GLOSS:	independent/autonomous

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W19
      OFFSETS:	102-103
       TOKENS:	P68W23-P68W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وإعلام
     IS_TRANS:	w<ElAm
        INDEX:	P68W20
      OFFSETS:	104-110
       TOKENS:	P68W24-P68W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iEolAm_1]
   UNSPLITVOC:	(wi<iEolAm)
          POS:	CONJ+NOUN
          VOC:	wi+<iEolAm
        GLOSS:	and+information/media

 INPUT STRING:	حر
     IS_TRANS:	Hr
        INDEX:	P68W21
      OFFSETS:	111-113
       TOKENS:	P68W26-P68W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hur~_1]
   UNSPLITVOC:	(Hur~)
          POS:	ADJ
          VOC:	Hur~
        GLOSS:	free/independent

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W22
      OFFSETS:	113-114
       TOKENS:	P68W27-P68W27
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وأمن
     IS_TRANS:	w>mn
        INDEX:	P68W23
      OFFSETS:	115-119
       TOKENS:	P68W28-P68W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amon_1]
   UNSPLITVOC:	(wi>amon)
          POS:	CONJ+NOUN
          VOC:	wi+>amon
        GLOSS:	and+security/safety

 INPUT STRING:	يستمد
     IS_TRANS:	ystmd
        INDEX:	P68W24
      OFFSETS:	120-125
       TOKENS:	P68W30-P68W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aistamad_1]
   UNSPLITVOC:	(yastamid)
          POS:	IV3MS+IV
          VOC:	ya+stamid
        GLOSS:	he/it+take

 INPUT STRING:	هيبته
     IS_TRANS:	hybth
        INDEX:	P68W25
      OFFSETS:	126-131
       TOKENS:	P68W31-P68W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hiybap_1]
   UNSPLITVOC:	(hiybituh)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	hiyb+it+uh
        GLOSS:	majesty+[fem.sg.]+his/its

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P68W26
      OFFSETS:	132-134
       TOKENS:	P68W33-P68W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	القانون
     IS_TRANS:	AlqAnwn
        INDEX:	P68W27
      OFFSETS:	135-142
       TOKENS:	P68W34-P68W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(AlqAnuwn)
          POS:	DET+NOUN
          VOC:	Al+qAnuwn
        GLOSS:	the+law/statutes/regulations

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P68W28
      OFFSETS:	143-145
       TOKENS:	P68W35-P68W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P68W29
      OFFSETS:	146-148
       TOKENS:	P68W36-P68W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	شخطة
     IS_TRANS:	$xTp
        INDEX:	P68W30
      OFFSETS:	149-153
       TOKENS:	P68W37-P68W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$axoTap_1]
   UNSPLITVOC:	($axoTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$axoT+ap
        GLOSS:	yelling+[fem.sg.]

 INPUT STRING:	الضابط
     IS_TRANS:	AlDAbT
        INDEX:	P68W31
      OFFSETS:	154-160
       TOKENS:	P68W38-P68W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DAbiT_1]
   UNSPLITVOC:	(AlD~AbiT)
          POS:	DET+NOUN
          VOC:	Al+DAbiT
        GLOSS:	the+officer/officers

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W32
      OFFSETS:	160-161
       TOKENS:	P68W39-P68W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وتعليم
     IS_TRANS:	wtElym
        INDEX:	P68W33
      OFFSETS:	162-168
       TOKENS:	P68W40-P68W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEoliym_1]
   UNSPLITVOC:	(witaEoliym)
          POS:	CONJ+NOUN
          VOC:	wi+taEoliym
        GLOSS:	and+education/teaching/instructions/precepts

 INPUT STRING:	ديمقراطى
     IS_TRANS:	dymqrATY
        INDEX:	P68W34
      OFFSETS:	169-177
       TOKENS:	P68W42-P68W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diymuqorATiy_1]
   UNSPLITVOC:	(diymuqorATiy)
          POS:	ADJ
          VOC:	diymuqorATiy
        GLOSS:	democratic

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W35
      OFFSETS:	177-178
       TOKENS:	P68W43-P68W43
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وتأمين
     IS_TRANS:	wt>myn
        INDEX:	P68W36
      OFFSETS:	179-185
       TOKENS:	P68W44-P68W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ta>omiyn_1]
   UNSPLITVOC:	(wita>omiyn)
          POS:	CONJ+NOUN
          VOC:	wi+ta>omiyn
        GLOSS:	and+insurance/guarantee

 INPUT STRING:	صحى
     IS_TRANS:	SHY
        INDEX:	P68W37
      OFFSETS:	186-189
       TOKENS:	P68W46-P68W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SiH~iy_1]
   UNSPLITVOC:	(SiH~iy)
          POS:	ADJ
          VOC:	SiH~iy
        GLOSS:	health/healthy/sanitary

 INPUT STRING:	للجميع
     IS_TRANS:	lljmyE
        INDEX:	P68W38
      OFFSETS:	190-196
       TOKENS:	P68W47-P68W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamiyE_1]
   UNSPLITVOC:	(liljamiyE)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+jamiyE
        GLOSS:	for/to+the+all, entire, every, whole

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P68W39
      OFFSETS:	196-197
       TOKENS:	P68W49-P68W49
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	عندها
     IS_TRANS:	EndhA
        INDEX:	P69W1
      OFFSETS:	1-6
       TOKENS:	P69W1-P69W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Einod_1]
   UNSPLITVOC:	(EinodahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	Einod+hA
        GLOSS:	with / at+its/their/her

 INPUT STRING:	فقط
     IS_TRANS:	fqT
        INDEX:	P69W2
      OFFSETS:	7-10
       TOKENS:	P69W3-P69W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqaT_1]
   UNSPLITVOC:	(faqaT)
          POS:	ADV
          VOC:	faqaT
        GLOSS:	only

 INPUT STRING:	سأُعَلِّق
     IS_TRANS:	s>uEal~iq
        INDEX:	P69W3
      OFFSETS:	11-20
       TOKENS:	P69W4-P69W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eal~aq_1]
   UNSPLITVOC:	(sa>uEal~iq)
          POS:	FUT_PART+IV1S+IV
          VOC:	sa+>u+Eal~iq
        GLOSS:	will+I+suspend

 INPUT STRING:	انفعالى
     IS_TRANS:	AnfEAlY
        INDEX:	P69W4
      OFFSETS:	21-28
       TOKENS:	P69W6-P69W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinofiEAl_1]
   UNSPLITVOC:	(AinofiEAliy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	AinofiEAl+iy
        GLOSS:	emotion/excitation+my

 INPUT STRING:	مؤقتا
     IS_TRANS:	m&qtA
        INDEX:	P69W5
      OFFSETS:	29-34
       TOKENS:	P69W8-P69W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mu&aq~at_1]
   UNSPLITVOC:	(mu&aq~at)
          POS:	ADJ
          VOC:	mu&aq~at
        GLOSS:	temporarily/provisionally

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P69W6
      OFFSETS:	34-35
       TOKENS:	P69W9-P69W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وسأستعير
     IS_TRANS:	ws>stEyr
        INDEX:	P69W7
      OFFSETS:	36-44
       TOKENS:	P69W10-P69W10
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(ws>stEyr)
          POS:	NO_FUNC
          VOC:	ws>stEyr
        GLOSS:	nogloss

 INPUT STRING:	هدوءك
     IS_TRANS:	hdw'k
        INDEX:	P69W8
      OFFSETS:	45-50
       TOKENS:	P69W11-P69W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[huduw'_1]
   UNSPLITVOC:	(hdw'ak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	hdw'+ak
        GLOSS:	calm+your

 INPUT STRING:	المستفز
     IS_TRANS:	Almstfz
        INDEX:	P69W9
      OFFSETS:	51-58
       TOKENS:	P69W13-P69W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misotifiz~_1]
   UNSPLITVOC:	(Almisotifiz~)
          POS:	DET+ADJ
          VOC:	Al+misotifiz~
        GLOSS:	the+irritating

 INPUT STRING:	لأسأل
     IS_TRANS:	l>s>l
        INDEX:	P69W10
      OFFSETS:	59-64
       TOKENS:	P69W14-P69W14
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(l>s>l)
          POS:	NO_FUNC
          VOC:	l>s>l
        GLOSS:	nogloss

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P69W11
      OFFSETS:	65-68
       TOKENS:	P69W15-P69W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(>aw~al)
          POS:	ADJ
          VOC:	>aw~al
        GLOSS:	first of all/primarily/in the first place

 INPUT STRING:	منفعل
     IS_TRANS:	mnfEl
        INDEX:	P69W12
      OFFSETS:	69-74
       TOKENS:	P69W16-P69W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[minofiEil_1]
   UNSPLITVOC:	(minofiEil)
          POS:	ADJ
          VOC:	minofiEil
        GLOSS:	agitated/excited

 INPUT STRING:	أقابله
     IS_TRANS:	>qAblh
        INDEX:	P69W13
      OFFSETS:	75-81
       TOKENS:	P69W17-P69W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAbil_1]
   UNSPLITVOC:	(AaqAboluh)
          POS:	IV1S+IV+IVSUFF_DO:3MS
          VOC:	Aa+qAbol+uh
        GLOSS:	I+meet/face+them

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P69W14
      OFFSETS:	81-82
       TOKENS:	P69W19-P69W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	«
     IS_TRANS:	&#xab;
        INDEX:	P69W15
      OFFSETS:	83-84
       TOKENS:	P69W20-P69W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#xab;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	أنا
     IS_TRANS:	>nA
        INDEX:	P69W16
      OFFSETS:	84-87
       TOKENS:	P69W21-P69W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	نفسى
     IS_TRANS:	nfsY
        INDEX:	P69W17
      OFFSETS:	88-92
       TOKENS:	P69W22-P69W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifos_1]
   UNSPLITVOC:	(nifosiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	nifos+iy
        GLOSS:	soul+my

 INPUT STRING:	أفهم
     IS_TRANS:	>fhm
        INDEX:	P69W18
      OFFSETS:	93-97
       TOKENS:	P69W24-P69W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fihim_1]
   UNSPLITVOC:	(Aafoham)
          POS:	IV1S+IV
          VOC:	Aa+foham
        GLOSS:	I+understand

 INPUT STRING:	إنت
     IS_TRANS:	<nt
        INDEX:	P69W19
      OFFSETS:	98-101
       TOKENS:	P69W25-P69W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you

 INPUT STRING:	منفعل
     IS_TRANS:	mnfEl
        INDEX:	P69W20
      OFFSETS:	102-107
       TOKENS:	P69W26-P69W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[minofiEil_1]
   UNSPLITVOC:	(minofiEil)
          POS:	ADJ
          VOC:	minofiEil
        GLOSS:	agitated/excited

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P69W21
      OFFSETS:	108-111
       TOKENS:	P69W27-P69W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P69W22
      OFFSETS:	111-112
       TOKENS:	P69W28-P69W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	»
     IS_TRANS:	&#xbb;
        INDEX:	P69W23
      OFFSETS:	112-113
       TOKENS:	P69W29-P69W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#xbb;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P69W24
      OFFSETS:	113-114
       TOKENS:	P69W30-P69W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	سؤال
     IS_TRANS:	s&Al
        INDEX:	P70W1
      OFFSETS:	1-5
       TOKENS:	P70W1-P70W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[su&Al_1]
   UNSPLITVOC:	(su&Al)
          POS:	NOUN
          VOC:	su&Al
        GLOSS:	question/inquiry

 INPUT STRING:	مستفز
     IS_TRANS:	mstfz
        INDEX:	P70W2
      OFFSETS:	6-11
       TOKENS:	P70W2-P70W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[musotafiz~_1]
   UNSPLITVOC:	(musotafiz~)
          POS:	ADJ
          VOC:	musotafiz~
        GLOSS:	irritating

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P70W3
      OFFSETS:	12-14
       TOKENS:	P70W3-P70W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	انسان
     IS_TRANS:	AnsAn
        INDEX:	P70W4
      OFFSETS:	15-20
       TOKENS:	P70W4-P70W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inosAn_1]
   UNSPLITVOC:	(<inosAn)
          POS:	NOUN
          VOC:	<inosAn
        GLOSS:	human being/human beings

 INPUT STRING:	بارد
     IS_TRANS:	bArd
        INDEX:	P70W5
      OFFSETS:	21-25
       TOKENS:	P70W5-P70W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bArid_1]
   UNSPLITVOC:	(bArid)
          POS:	ADJ
          VOC:	bArid
        GLOSS:	cold/frigid

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P70W6
      OFFSETS:	26-27
       TOKENS:	P70W6-P70W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P70W7
      OFFSETS:	28-32
       TOKENS:	P70W7-P70W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which

 INPUT STRING:	اكتشفته
     IS_TRANS:	Akt$fth
        INDEX:	P70W8
      OFFSETS:	33-40
       TOKENS:	P70W8-P70W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aikota$af_1]
   UNSPLITVOC:	(Aikota$aftuh)
