 INPUT STRING:	بصراحة
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banaY_1]
   UNSPLITVOC:	(Hatitobiniy)
          POS:	FUT_PART+IV3FS+IV_PASS
          VOC:	Ha+ti+tobiniy
        GLOSS:	will+it/they/she+build/erect/be built/be erected

 INPUT STRING:	ومش
     IS_TRANS:	wm$
        INDEX:	P19W7
      OFFSETS:	40-43
       TOKENS:	P19W10-P19W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(wami$)
          POS:	CONJ+NEG_PART
          VOC:	wa+mi$
        GLOSS:	and+not

 INPUT STRING:	مقاول
     IS_TRANS:	mqAwl
        INDEX:	P19W8
      OFFSETS:	44-49
       TOKENS:	P19W12-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miqAwil_1]
   UNSPLITVOC:	(miqAwil)
          POS:	NOUN
          VOC:	miqAwil
        GLOSS:	contractor

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P19W9
      OFFSETS:	50-54
       TOKENS:	P19W13-P19W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	هيمسكها
     IS_TRANS:	hymskhA
        INDEX:	P19W10
      OFFSETS:	55-62
       TOKENS:	P19W14-P19W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[misik_1]
   UNSPLITVOC:	(hayimosikhA)
          POS:	FUT_PART+IV3MS+IV+IVSUFF_DO:3FS
          VOC:	ha+yi+mosik+hA
        GLOSS:	will+he/it+seize/hold/be seized/be held/catch/grab+it/them/her

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P19W11
      OFFSETS:	63-65
       TOKENS:	P19W17-P19W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no/non-/not

 INPUT STRING:	الجيش
     IS_TRANS:	Aljy$
        INDEX:	P19W12
      OFFSETS:	66-71
       TOKENS:	P19W18-P19W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(Aljay$)
          POS:	DET+NOUN
          VOC:	Al+jay$
        GLOSS:	the+army/troops

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P19W13
      OFFSETS:	72-74
       TOKENS:	P19W19-P19W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P19W14
      OFFSETS:	75-79
       TOKENS:	P19W20-P19W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	هيبنيها
     IS_TRANS:	hybnyhA
        INDEX:	P19W15
      OFFSETS:	80-87
       TOKENS:	P19W21-P19W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banay_1]
   UNSPLITVOC:	(HayiboniyhA)
          POS:	FUT_PART+IV3MS+IV+IVSUFF_DO:3FS
          VOC:	Ha+yi+boniy+hA
        GLOSS:	will+he/it+bulid+it/them/her

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P19W16
      OFFSETS:	88-92
       TOKENS:	P19W24-P19W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	يعنى
     IS_TRANS:	yEnY
        INDEX:	P19W17
      OFFSETS:	93-97
       TOKENS:	P19W25-P19W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P19W18
      OFFSETS:	98-100
       TOKENS:	P19W26-P19W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	PSEUDO_VERB
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	غش
     IS_TRANS:	g$
        INDEX:	P19W19
      OFFSETS:	101-103
       TOKENS:	P19W27-P19W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gi$~_1]
   UNSPLITVOC:	(gi$~)
          POS:	NOUN
          VOC:	gi$~
        GLOSS:	cheating

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P19W20
      OFFSETS:	104-106
       TOKENS:	P19W28-P19W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المونة
     IS_TRANS:	Almwnp
        INDEX:	P19W21
      OFFSETS:	107-113
       TOKENS:	P19W29-P19W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muwnap_1]
   UNSPLITVOC:	(Almuwnap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+muwn+ap
        GLOSS:	the+provisions/mortar+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P19W22
      OFFSETS:	114-117
       TOKENS:	P19W30-P19W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(walA)
          POS:	CONJ+PSEUDO_VERB
          VOC:	wa+lA
        GLOSS:	and+no

 INPUT STRING:	سرقه
     IS_TRANS:	srqh
        INDEX:	P19W23
      OFFSETS:	118-122
       TOKENS:	P19W32-P19W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siroqap_1]
   UNSPLITVOC:	(siroqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	siroq+ap
        GLOSS:	stealthily+[fem.sg.]

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P19W24
      OFFSETS:	123-127
       TOKENS:	P19W33-P19W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/them/her

 INPUT STRING:	وفى
     IS_TRANS:	wfY
        INDEX:	P20W1
      OFFSETS:	0-3
       TOKENS:	P20W1-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wifiy)
          POS:	CONJ+PREP
          VOC:	wi+fiy
        GLOSS:	and+in

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P20W2
      OFFSETS:	4-8
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	NOUN_NUM
          VOC:	wAHid
        GLOSS:	one

 INPUT STRING:	طلع
     IS_TRANS:	TlE
        INDEX:	P20W3
      OFFSETS:	9-12
       TOKENS:	P20W4-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(TiliE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	TiliE+(null)
        GLOSS:	exit/go out/become/rise/appear+he/it

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P20W4
      OFFSETS:	13-15
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	برنامج
     IS_TRANS:	brnAmj
        INDEX:	P20W5
      OFFSETS:	16-22
       TOKENS:	P20W6-P20W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bironAmij_1]
   UNSPLITVOC:	(bironAmij)
          POS:	NOUN
          VOC:	bironAmij
        GLOSS:	program/programs

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P20W6
      OFFSETS:	23-25
       TOKENS:	P20W7-P20W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	التلفيزون
     IS_TRANS:	Altlfyzwn
        INDEX:	P20W7
      OFFSETS:	26-35
       TOKENS:	P20W8-P20W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Altlfyzwn)
          POS:	TYPO
          VOC:	Altlfyzwn
        GLOSS:	nogloss

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P20W8
      OFFSETS:	36-38
       TOKENS:	P20W9-P20W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اهل
     IS_TRANS:	Ahl
        INDEX:	P20W9
      OFFSETS:	39-42
       TOKENS:	P20W10-P20W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahol)
          POS:	NOUN
          VOC:	>ahol
        GLOSS:	family/people/families/folk/indigenous people/qualified/welcome!

 INPUT STRING:	القرية
     IS_TRANS:	Alqryp
        INDEX:	P20W10
      OFFSETS:	43-49
       TOKENS:	P20W11-P20W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaroyap_1]
   UNSPLITVOC:	(Alqaroyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+qaroy+ap
        GLOSS:	the+village/villages+[fem.sg.]

 INPUT STRING:	مسلم
     IS_TRANS:	mslm
        INDEX:	P20W11
      OFFSETS:	50-54
       TOKENS:	P20W12-P20W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musolim_1]
   UNSPLITVOC:	(musolim)
          POS:	NOUN
          VOC:	musolim
        GLOSS:	Muslim

 INPUT STRING:	وبيتبرع
     IS_TRANS:	wbytbrE
        INDEX:	P20W12
      OFFSETS:	55-62
       TOKENS:	P20W13-P20W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aitbar~aE_1]
   UNSPLITVOC:	(wibiyitbar~aE)
          POS:	CONJ+PROG_PART+IV3MS+IV
          VOC:	wi+bi+yi+tbar~aE
        GLOSS:	and+[present-tense]+he/it+contribute/donate/give

 INPUT STRING:	ب
     IS_TRANS:	b
        INDEX:	P20W13
      OFFSETS:	63-64
       TOKENS:	P20W16-P20W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(b)
          POS:	PREP
          VOC:	b
        GLOSS:	with/by/him/them/her

 INPUT STRING:	2
     IS_TRANS:	2
        INDEX:	P20W14
      OFFSETS:	65-66
       TOKENS:	P20W17-P20W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[2_1]
   UNSPLITVOC:	(2)
          POS:	NOUN_NUM
          VOC:	2
        GLOSS:	2

 INPUT STRING:	مليون
     IS_TRANS:	mlywn
        INDEX:	P20W15
      OFFSETS:	67-72
       TOKENS:	P20W18-P20W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miloyawon_1]
   UNSPLITVOC:	(miloyawon)
          POS:	NOUN_NUM
          VOC:	miloyawon
        GLOSS:	million

 INPUT STRING:	جنية
     IS_TRANS:	jnyp
        INDEX:	P20W16
      OFFSETS:	73-77
       TOKENS:	P20W19-P20W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jinayh_1]
   UNSPLITVOC:	(jinayh)
          POS:	NOUN
          VOC:	jinayh
        GLOSS:	pound (currency)/pounds (currency)/pound/one pound/golden pound/a pound/touched in the head/stolen

 INPUT STRING:	لبناء
     IS_TRANS:	lbnA'
        INDEX:	P20W17
      OFFSETS:	78-83
       TOKENS:	P20W20-P20W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binA'_1]
   UNSPLITVOC:	(libinA')
          POS:	PREP+NOUN
          VOC:	li+binA'
        GLOSS:	for/to+constructing/building/based on/according to/structure/edifice/structures/edifices

 INPUT STRING:	الكنيسة
     IS_TRANS:	Alknysp
        INDEX:	P20W18
      OFFSETS:	84-91
       TOKENS:	P20W22-P20W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiniysap_1]
   UNSPLITVOC:	(Alkiniysap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+kiniys+ap
        GLOSS:	the+churches+[fem.sg.]

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P21W1
      OFFSETS:	0-3
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	ضد
     IS_TRANS:	Dd
        INDEX:	P21W2
      OFFSETS:	4-6
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Did~_1]
   UNSPLITVOC:	(Did~)
          POS:	NOUN
          VOC:	Did~
        GLOSS:	contrary/against/opposed/anti-/counter-/opposites

 INPUT STRING:	استغلال
     IS_TRANS:	AstglAl
        INDEX:	P21W3
      OFFSETS:	7-14
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotigolAl_1]
   UNSPLITVOC:	(AisotigolAl)
          POS:	NOUN
          VOC:	AisotigolAl
        GLOSS:	exploitation/utilization

 INPUT STRING:	الاوضاع
     IS_TRANS:	AlAwDAE
        INDEX:	P21W4
      OFFSETS:	15-22
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waDoE_1]
   UNSPLITVOC:	(AlAwoDAE)
          POS:	DET+NOUN
          VOC:	Al+AwoDAE
        GLOSS:	the+laying down/putting/placing/situation/status/condition/conditions

 INPUT STRING:	الحالية
     IS_TRANS:	AlHAlyp
        INDEX:	P21W5
      OFFSETS:	23-30
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAliy_1]
   UNSPLITVOC:	(AlHAliy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+HAliy~+ap
        GLOSS:	the+current/present+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P21W6
      OFFSETS:	31-33
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مطالب
     IS_TRANS:	mTAlb
        INDEX:	P21W7
      OFFSETS:	34-39
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[maTolab_1]
   UNSPLITVOC:	(maTAlib)
          POS:	NOUN
          VOC:	maTAlib
        GLOSS:	request/demands/desiderata/claims

 INPUT STRING:	فئوية
     IS_TRANS:	f}wyp
        INDEX:	P21W8
      OFFSETS:	40-45
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fi}awiy_1]
   UNSPLITVOC:	(fi}awiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	fi}awiy~+ap
        GLOSS:	partisan/factional+[fem.sg.]

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P21W9
      OFFSETS:	46-48
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	طائفية
     IS_TRANS:	TA}fyp
        INDEX:	P21W10
      OFFSETS:	49-55
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TA}ifiy_1]
   UNSPLITVOC:	(TA}ifiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	TA}ifiy~+ap
        GLOSS:	sectarian/factional+[fem.sg.]

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P22W1
      OFFSETS:	0-2
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	ينفع
     IS_TRANS:	ynfE
        INDEX:	P22W2
      OFFSETS:	3-7
       TOKENS:	P22W2-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(yinofaE)
          POS:	IV3MS+IV
          VOC:	yi+nofaE
        GLOSS:	he/it+utilize/benefit/be advantageous to/be useful to

 INPUT STRING:	النهاردة
     IS_TRANS:	AlnhArdp
        INDEX:	P22W3
      OFFSETS:	8-16
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahArodah_1]
   UNSPLITVOC:	(Aln~ahArodah)
          POS:	DET+NOUN
          VOC:	Al+nahArodah
        GLOSS:	the+today

 INPUT STRING:	نقول
     IS_TRANS:	nqwl
        INDEX:	P22W4
      OFFSETS:	17-21
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(nquwl)
          POS:	IV1P+IV
          VOC:	n+quwl
        GLOSS:	we+said/say/be said/(for example)

 INPUT STRING:	فين
     IS_TRANS:	fyn
        INDEX:	P22W5
      OFFSETS:	22-25
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fayon_1]
   UNSPLITVOC:	(fayon)
          POS:	REL_ADV
          VOC:	fayon
        GLOSS:	where

 INPUT STRING:	كماليا
     IS_TRANS:	kmAlyA
        INDEX:	P22W6
      OFFSETS:	26-32
       TOKENS:	P22W6-P22W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kamAliy~A_1]
   UNSPLITVOC:	(kamAliy~A)
          POS:	NOUN_PROP
          VOC:	kamAliy~A
        GLOSS:	kamilya

 INPUT STRING:	شحاته
     IS_TRANS:	$HAth
        INDEX:	P22W7
      OFFSETS:	33-38
       TOKENS:	P22W7-P22W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$iHAtap_1]
   UNSPLITVOC:	($iHAtap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	$iHAt+ap
        GLOSS:	Shehata+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P22W8
      OFFSETS:	39-42
       TOKENS:	P22W8-P22W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not/non-

 INPUT STRING:	ينفع
     IS_TRANS:	ynfE
        INDEX:	P22W9
      OFFSETS:	43-47
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(yinofaE)
          POS:	IV3MS+IV
          VOC:	yi+nofaE
        GLOSS:	he/it+utilize/benefit/be advantageous to/be useful to

 INPUT STRING:	نقول
     IS_TRANS:	nqwl
        INDEX:	P22W10
      OFFSETS:	48-52
       TOKENS:	P22W11-P22W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(nquwl)
          POS:	IV1P+IV
          VOC:	n+quwl
        GLOSS:	we+said/say/be said/(for example)

 INPUT STRING:	قاونون
     IS_TRANS:	qAwnwn
        INDEX:	P22W11
      OFFSETS:	53-59
       TOKENS:	P22W12-P22W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(qAwnwn)
          POS:	TYPO
          VOC:	qAwnwn
        GLOSS:	nogloss

 INPUT STRING:	الاحوال
     IS_TRANS:	AlAHwAl
        INDEX:	P22W12
      OFFSETS:	60-67
       TOKENS:	P22W13-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(AlAHowAl)
          POS:	DET+NOUN
          VOC:	Al+AHowAl
        GLOSS:	the+situation/condition/case/situations/conditions/cases

 INPUT STRING:	الشخصية
     IS_TRANS:	Al$xSyp
        INDEX:	P22W13
      OFFSETS:	68-75
       TOKENS:	P22W14-P22W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$axoSiy_1]
   UNSPLITVOC:	(Al$~axoSiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+$axoSiy~+ap
        GLOSS:	the+personal/private+[fem.sg.]

