 INPUT STRING:	بجد
          VOC:	<in~+hA
        GLOSS:	that+she/it

 INPUT STRING:	سنة
     IS_TRANS:	snp
        INDEX:	P41W12
      OFFSETS:	51-54
       TOKENS:	P41W17-P41W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(sun~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sun~+ap
        GLOSS:	customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	والاثنين
     IS_TRANS:	wAlAvnyn
        INDEX:	P41W13
      OFFSETS:	55-63
       TOKENS:	P41W18-P41W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aivonayn_1]
   UNSPLITVOC:	(wiAlAivonayn)
          POS:	CONJ+DET+NOUN_NUM
          VOC:	wi+Al+Aivonayn
        GLOSS:	and+the+two

 INPUT STRING:	يثاب
     IS_TRANS:	yvAb
        INDEX:	P41W14
      OFFSETS:	64-68
       TOKENS:	P41W20-P41W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>avAb_1]
   UNSPLITVOC:	(yuvAb)
          POS:	IV3MS+IV_PASS
          VOC:	yu+vAb
        GLOSS:	he/it+be returned/be compensated/be rewarded

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P41W15
      OFFSETS:	69-74
       TOKENS:	P41W21-P41W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	اما
     IS_TRANS:	AmA
        INDEX:	P42W1
      OFFSETS:	0-3
       TOKENS:	P42W1-P42W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>am~A_1]
   UNSPLITVOC:	(>am~A)
          POS:	FOCUS_PART
          VOC:	>am~A
        GLOSS:	As to, as for, as far as , but, however, yet, on the other hand

 INPUT STRING:	الاخت
     IS_TRANS:	AlAxt
        INDEX:	P42W2
      OFFSETS:	4-9
       TOKENS:	P42W2-P42W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>uxot_1]
   UNSPLITVOC:	(Al>uxot)
          POS:	DET+NOUN
          VOC:	Al+>uxot
        GLOSS:	the+sister/counterpart/sisters

 INPUT STRING:	بتقول
     IS_TRANS:	btqwl
        INDEX:	P42W3
      OFFSETS:	10-15
       TOKENS:	P42W3-P42W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bitiquwl)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+quwl
        GLOSS:	[present-tense]+it/they/she+said/say/be said/say/(for example)

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P42W4
      OFFSETS:	16-18
       TOKENS:	P42W5-P42W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	وزير
     IS_TRANS:	wzyr
        INDEX:	P42W5
      OFFSETS:	19-23
       TOKENS:	P42W6-P42W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waziyr_1]
   UNSPLITVOC:	(waziyr)
          POS:	NOUN
          VOC:	waziyr
        GLOSS:	minister

 INPUT STRING:	الداخلية
     IS_TRANS:	AldAxlyp
        INDEX:	P42W6
      OFFSETS:	24-32
       TOKENS:	P42W7-P42W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dAxiliy~_1]
   UNSPLITVOC:	(AldAxiliy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+dAxiliy~+ap
        GLOSS:	the+internal affairs+[fem.sg.]

 INPUT STRING:	بيقول
     IS_TRANS:	byqwl
        INDEX:	P42W7
      OFFSETS:	33-38
       TOKENS:	P42W8-P42W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(biyiquwl)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+quwl
        GLOSS:	[present-tense]+he/it+said/say/be said/say/(for example)

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P42W8
      OFFSETS:	39-43
       TOKENS:	P42W10-P42W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it/they

 INPUT STRING:	عادة
     IS_TRANS:	EAdp
        INDEX:	P42W9
      OFFSETS:	44-48
       TOKENS:	P42W12-P42W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdap_1]
   UNSPLITVOC:	(EAdap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	EAd+ap
        GLOSS:	habit/custom/practice/customs/practices/habits/usually/typically/generally+[fem.sg.]

 INPUT STRING:	يعنى
     IS_TRANS:	yEnY
        INDEX:	P42W10
      OFFSETS:	49-53
       TOKENS:	P42W13-P42W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P42W11
      OFFSETS:	54-56
       TOKENS:	P42W14-P42W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P42W12
      OFFSETS:	57-59
       TOKENS:	P42W15-P42W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الدين
     IS_TRANS:	Aldyn
        INDEX:	P42W13
      OFFSETS:	60-65
       TOKENS:	P42W16-P42W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diyn_1]
   UNSPLITVOC:	(Ald~iyn)
          POS:	DET+NOUN
          VOC:	Al+diyn
        GLOSS:	the+religion

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P43W1
      OFFSETS:	0-3
       TOKENS:	P43W1-P43W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyoh
        GLOSS:	what

 INPUT STRING:	رأيك
     IS_TRANS:	r>yk
        INDEX:	P43W2
      OFFSETS:	4-8
       TOKENS:	P43W2-P43W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra>oy_1]
   UNSPLITVOC:	(ra>oyak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	ra>oy+ak
        GLOSS:	opinion/view/idea+your

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P43W3
      OFFSETS:	9-11
       TOKENS:	P43W4-P43W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	كلامه
     IS_TRANS:	klAmh
        INDEX:	P43W4
      OFFSETS:	12-17
       TOKENS:	P43W5-P43W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAmuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	kalAm+uh
        GLOSS:	speech/statement/remark/talk/saying+his/its

 INPUT STRING:	مثل
     IS_TRANS:	mvl
        INDEX:	P44W1
      OFFSETS:	0-3
       TOKENS:	P44W1-P44W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mivol_1]
   UNSPLITVOC:	(mivol)
          POS:	NOUN
          VOC:	mivol
        GLOSS:	like/such as

 INPUT STRING:	ماقالوا
     IS_TRANS:	mAqAlwA
        INDEX:	P44W2
      OFFSETS:	4-11
       TOKENS:	P44W2-P44W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(mA_qAluwA)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:3P
          VOC:	mA+qAl+uwA
        GLOSS:	not+said/say/be said/say/(for example)+they

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P44W3
      OFFSETS:	12-15
       TOKENS:	P44W4-P44W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	النقاب
     IS_TRANS:	AlnqAb
        INDEX:	P44W4
      OFFSETS:	16-22
       TOKENS:	P44W5-P44W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[niqAb_1]
   UNSPLITVOC:	(Aln~iqAb)
          POS:	DET+NOUN
          VOC:	Al+niqAb
        GLOSS:	the+veil

 INPUT STRING:	ايضا
     IS_TRANS:	AyDA
        INDEX:	P44W5
      OFFSETS:	23-27
       TOKENS:	P44W6-P44W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ayoDAF_1]
   UNSPLITVOC:	(>ayoDAF)
          POS:	ADV
          VOC:	>ayoDAF
        GLOSS:	also, too, as well (as), along with, in addition (to)

 INPUT STRING:	حسبنا
     IS_TRANS:	HsbnA
        INDEX:	P45W1
      OFFSETS:	0-5
       TOKENS:	P45W1-P45W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hasob_1]
   UNSPLITVOC:	(HasobnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Hasob+nA
        GLOSS:	reckoning/calculation+our

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P45W2
      OFFSETS:	6-10
       TOKENS:	P45W3-P45W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN
          VOC:	All~ah
        GLOSS:	God

 INPUT STRING:	ونعم
     IS_TRANS:	wnEm
        INDEX:	P45W3
      OFFSETS:	11-15
       TOKENS:	P45W4-P45W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[niEom_1]
   UNSPLITVOC:	(winiEom)
          POS:	CONJ+NOUN.VN
          VOC:	wi+niEom
        GLOSS:	and+wonderful

 INPUT STRING:	الوكييل
     IS_TRANS:	Alwkyyl
        INDEX:	P45W4
      OFFSETS:	16-23
       TOKENS:	P45W6-P45W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wakiyl_1]
   UNSPLITVOC:	(Alwakiyl)
          POS:	DET+NOUN
          VOC:	Al+wakiyl
        GLOSS:	the+agent

