 INPUT STRING:	بست
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(wiAnA)
          POS:	SUB_CONJ+PRON_1S
          VOC:	wi+AnA
        GLOSS:	while+I/me

 INPUT STRING:	نازل
     IS_TRANS:	nAzl
        INDEX:	P415W24
      OFFSETS:	102-106
       TOKENS:	P415W35-P415W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAzil_1]
   UNSPLITVOC:	(nAzil)
          POS:	ADJ
          VOC:	nAzil
        GLOSS:	descending/staying

 INPUT STRING:	لقيت
     IS_TRANS:	lqyt
        INDEX:	P415W25
      OFFSETS:	107-111
       TOKENS:	P415W36-P415W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[laqaY_1]
   UNSPLITVOC:	(laqiyt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	laq+iyt
        GLOSS:	find/be found/exist/ascertain/come upon/modal of probability/encounter/discover+I

 INPUT STRING:	الأسانسير
     IS_TRANS:	Al>sAnsyr
        INDEX:	P415W26
      OFFSETS:	112-121
       TOKENS:	P415W37-P415W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>asAnosiyr_1]
   UNSPLITVOC:	(Al>asAnosiyr)
          POS:	DET+NOUN
          VOC:	Al+>asAnosiyr
        GLOSS:	the+elevator/elevators/lift/turnips/donkey/jackass/fol/stupid

 INPUT STRING:	بيفتح
     IS_TRANS:	byftH
        INDEX:	P415W27
      OFFSETS:	122-127
       TOKENS:	P415W38-P415W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fataH_1]
   UNSPLITVOC:	(biyifotaH)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+fotaH
        GLOSS:	[present-tense]+he/it+open/conquer/be opened/be conquered

 INPUT STRING:	وابويا
     IS_TRANS:	wAbwyA
        INDEX:	P415W28
      OFFSETS:	128-134
       TOKENS:	P415W40-P415W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ab~_1]
   UNSPLITVOC:	(wiAbuwyA)
          POS:	CONJ+NOUN+POSS_PRON_1S
          VOC:	wi+Abuw+iy
        GLOSS:	and+father/fathers/ancestors+my

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P415W29
      OFFSETS:	135-138
       TOKENS:	P415W43-P415W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P416W1
      OFFSETS:	0-1
       TOKENS:	P416W1-P416W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	سيبني
     IS_TRANS:	sybny
        INDEX:	P416W2
      OFFSETS:	2-7
       TOKENS:	P416W2-P416W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAb_1]
   UNSPLITVOC:	(siybniy)
          POS:	CV+CVSUFF_SUBJ:2MS+CVSUFF_DO:1S
          VOC:	siyb+(null)+niy
        GLOSS:	flow/neglect/leave+you+me

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P416W3
      OFFSETS:	8-10
       TOKENS:	P416W4-P416W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عايزة
     IS_TRANS:	EAyzp
        INDEX:	P416W4
      OFFSETS:	11-16
       TOKENS:	P416W5-P416W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyozap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EAyoz+ap
        GLOSS:	needing/liking/requiring/wanting/desiring+[fem.sg.]

 INPUT STRING:	افتكر
     IS_TRANS:	Aftkr
        INDEX:	P416W5
      OFFSETS:	17-22
       TOKENS:	P416W6-P416W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aifotakar_1]
   UNSPLITVOC:	(Aafotikir)
          POS:	IV1S+IV
          VOC:	Aa+fotikir
        GLOSS:	I+reflect/ponder/believe/think

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P417W1
      OFFSETS:	0-2
       TOKENS:	P417W1-P417W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	حوار
     IS_TRANS:	HwAr
        INDEX:	P417W2
      OFFSETS:	3-7
       TOKENS:	P417W2-P417W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HiwAr_1]
   UNSPLITVOC:	(HiwAr)
          POS:	NOUN
          VOC:	HiwAr
        GLOSS:	conversation/dialogue/discussion/discussions/talks

 INPUT STRING:	شفت
     IS_TRANS:	$ft
        INDEX:	P418W1
      OFFSETS:	0-3
       TOKENS:	P418W1-P418W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uft)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	$uf+t
        GLOSS:	look+you

 INPUT STRING:	الفيلم
     IS_TRANS:	Alfylm
        INDEX:	P418W2
      OFFSETS:	4-10
       TOKENS:	P418W2-P418W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiylm_1]
   UNSPLITVOC:	(Alfiylm)
          POS:	DET+NOUN
          VOC:	Al+fiylm
        GLOSS:	the+film/movie/films/movies

 INPUT STRING:	العربي
     IS_TRANS:	AlErby
        INDEX:	P418W3
      OFFSETS:	11-17
       TOKENS:	P418W3-P418W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earabiy_1]
   UNSPLITVOC:	(AlEarabiy)
          POS:	DET+ADJ
          VOC:	Al+Earabiy
        GLOSS:	the+Arab/Arabic/bedouins/arabs/arabi

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P418W4
      OFFSETS:	18-22
       TOKENS:	P418W4-P418W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P418W5
      OFFSETS:	23-26
       TOKENS:	P418W5-P418W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	شفته
     IS_TRANS:	$fth
        INDEX:	P418W6
      OFFSETS:	27-31
       TOKENS:	P418W6-P418W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uftuh)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:3MS
          VOC:	$uf+t+uh
        GLOSS:	look+I+it/him

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P418W7
      OFFSETS:	32-33
       TOKENS:	P418W8-P418W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P419W1
      OFFSETS:	0-3
       TOKENS:	P419W1-P419W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	قعدت
     IS_TRANS:	qEdt
        INDEX:	P419W2
      OFFSETS:	4-8
       TOKENS:	P419W2-P419W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaEad_1]
   UNSPLITVOC:	(qaEadt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	qaEad+t
        GLOSS:	sit down/be seated/remain+I

 INPUT STRING:	أحمد
     IS_TRANS:	>Hmd
        INDEX:	P419W3
      OFFSETS:	9-13
       TOKENS:	P419W3-P419W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hamad_1]
   UNSPLITVOC:	(>aHomid)
          POS:	IV1S+IV
          VOC:	>a+Homid
        GLOSS:	I+praise/extol

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P419W4
      OFFSETS:	14-18
       TOKENS:	P419W4-P419W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P419W5
      OFFSETS:	19-23
       TOKENS:	P419W6-P419W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	numerous/many/several/much/a lot/very

 INPUT STRING:	فشخ
     IS_TRANS:	f$x
        INDEX:	P419W6
      OFFSETS:	24-27
       TOKENS:	P419W7-P419W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fa$ox_1]
   UNSPLITVOC:	(fa$ox)
          POS:	NOUN
          VOC:	fa$ox
        GLOSS:	spreading

 INPUT STRING:	احيه
     IS_TRANS:	AHyh
        INDEX:	P420W1
      OFFSETS:	0-4
       TOKENS:	P420W1-P420W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AH~A_1]
   UNSPLITVOC:	(AH~iyh)
          POS:	INTERJ
          VOC:	AH~iyh
        GLOSS:	sexual cannotation

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P420W2
      OFFSETS:	5-6
       TOKENS:	P420W2-P420W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P421W1
      OFFSETS:	0-2
       TOKENS:	P421W1-P421W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	لهوي
     IS_TRANS:	lhwy
        INDEX:	P421W2
      OFFSETS:	3-7
       TOKENS:	P421W2-P421W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lahow_1]
   UNSPLITVOC:	(lahowiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	lahow+iy
        GLOSS:	entertainment/amusement+my

 INPUT STRING:	وانا
     IS_TRANS:	wAnA
        INDEX:	P422W1
      OFFSETS:	0-4
       TOKENS:	P422W1-P422W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(wiAnA)
          POS:	CONJ+PRON_1S
          VOC:	wi+AnA
        GLOSS:	and+I/me

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P422W2
      OFFSETS:	5-6
       TOKENS:	P422W3-P422W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P423W1
      OFFSETS:	0-4
       TOKENS:	P423W1-P423W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	بيحبنا
     IS_TRANS:	byHbnA
        INDEX:	P423W2
      OFFSETS:	5-11
       TOKENS:	P423W3-P423W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(biyiHib~inA)
          POS:	PROG_PART+IV3MS+IV+IVSUFF_DO:1P
          VOC:	bi+yi+Hib~+nA
        GLOSS:	[present-tense]+he/it+love/like/want+us

 INPUT STRING:	فشخ
     IS_TRANS:	f$x
        INDEX:	P423W3
      OFFSETS:	12-15
       TOKENS:	P423W6-P423W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fa$ox_1]
   UNSPLITVOC:	(fa$ox)
          POS:	NOUN
          VOC:	fa$ox
        GLOSS:	spreading

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P424W1
      OFFSETS:	0-3
       TOKENS:	P424W1-P424W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	حاموت
     IS_TRANS:	HAmwt
        INDEX:	P424W2
      OFFSETS:	4-9
       TOKENS:	P424W2-P424W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(HaAamuwt)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+muwt
        GLOSS:	will+I+die/pass away

 INPUT STRING:	مالضحك
     IS_TRANS:	mAlDHk
        INDEX:	P424W3
      OFFSETS:	10-16
       TOKENS:	P424W4-P424W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHok_1]
   UNSPLITVOC:	(miAlDiHok)
          POS:	PREP+DET+NOUN
          VOC:	mi+Al+DiHok
        GLOSS:	from+the+laughter

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P424W4
      OFFSETS:	17-18
       TOKENS:	P424W6-P424W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P425W1
      OFFSETS:	0-2
       TOKENS:	P425W1-P425W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P425W2
      OFFSETS:	3-5
       TOKENS:	P425W2-P425W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_8]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/if/unless/whether/as long as/as soon as

 INPUT STRING:	افتكر
     IS_TRANS:	Aftkr
        INDEX:	P425W3
      OFFSETS:	6-11
       TOKENS:	P425W3-P425W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aifotakar_1]
   UNSPLITVOC:	(Aafotikir)
          POS:	IV1S+IV
          VOC:	Aa+fotikir
        GLOSS:	I+reflect/ponder/believe/think

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P425W4
      OFFSETS:	12-14
       TOKENS:	P425W4-P425W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الصدمة
     IS_TRANS:	AlSdmp
        INDEX:	P425W5
      OFFSETS:	15-21
       TOKENS:	P425W5-P425W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sadomap_1]
   UNSPLITVOC:	(AlSadomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Sadom+ap
        GLOSS:	the+shock/blow/shocks/blows+[fem.sg.]

 INPUT STRING:	احس
     IS_TRANS:	AHs
        INDEX:	P425W6
      OFFSETS:	22-25
       TOKENS:	P425W6-P425W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Has~_1]
   UNSPLITVOC:	(>aHis~)
          POS:	IV1S+IV
          VOC:	>a+His~
        GLOSS:	I+feel

 INPUT STRING:	بضحك
     IS_TRANS:	bDHk
        INDEX:	P425W7
      OFFSETS:	26-30
       TOKENS:	P425W7-P425W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHok_1]
   UNSPLITVOC:	(biDiHok)
          POS:	PREP+NOUN
          VOC:	bi+DiHok
        GLOSS:	with/by+laughter/laughing

 INPUT STRING:	هههه
     IS_TRANS:	hhhh
        INDEX:	P426W1
      OFFSETS:	0-4
       TOKENS:	P426W1-P426W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[haha_1]
   UNSPLITVOC:	(hahahaha)
          POS:	INTERJ
          VOC:	hahahaha
        GLOSS:	laughing

 INPUT STRING:	قشطة
     IS_TRANS:	q$Tp
        INDEX:	P426W2
      OFFSETS:	5-9
       TOKENS:	P426W2-P426W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qi$oTap_1]
   UNSPLITVOC:	(qi$oTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qi$oT+ap
        GLOSS:	cream+[fem.sg.]

 INPUT STRING:	قشطة
     IS_TRANS:	q$Tp
        INDEX:	P426W3
      OFFSETS:	10-14
       TOKENS:	P426W3-P426W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qi$oTap_1]
   UNSPLITVOC:	(qi$oTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qi$oT+ap
        GLOSS:	cream+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P426W4
      OFFSETS:	14-15
       TOKENS:	P426W4-P426W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	صباح
     IS_TRANS:	SbAH
        INDEX:	P426W5
      OFFSETS:	16-20
       TOKENS:	P426W5-P426W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SabAH_1]
   UNSPLITVOC:	(SabAH)
          POS:	NOUN
          VOC:	SabAH
        GLOSS:	morning/in the morning

 INPUT STRING:	الفل
     IS_TRANS:	Alfl
        INDEX:	P426W6
      OFFSETS:	21-25
       TOKENS:	P426W6-P426W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ful~_1]
   UNSPLITVOC:	(Alful~)
          POS:	DET+NOUN
          VOC:	Al+ful~
        GLOSS:	the+jasmine

 INPUT STRING:	وماذا
     IS_TRANS:	wmA*A
        INDEX:	P427W1
      OFFSETS:	0-5
       TOKENS:	P427W1-P427W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA*A_1]
   UNSPLITVOC:	(wimA*A)
          POS:	CONJ+INTERROG_PRON
          VOC:	wi+mA*A
        GLOSS:	and+what

 INPUT STRING:	تفعل
     IS_TRANS:	tfEl
        INDEX:	P427W2
      OFFSETS:	6-10
       TOKENS:	P427W3-P427W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faEal_1]
   UNSPLITVOC:	(tifoEal)
          POS:	IV2MS+IV
          VOC:	ti+foEal
        GLOSS:	you+do/act

 INPUT STRING:	الآن
     IS_TRANS:	Al|n
        INDEX:	P427W3
      OFFSETS:	11-15
       TOKENS:	P427W4-P427W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|an_1]
   UNSPLITVOC:	(Al|an)
          POS:	DET+NOUN
          VOC:	Al+|an
        GLOSS:	the+time/moment

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P428W1
      OFFSETS:	0-2
       TOKENS:	P428W1-P428W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	أصدقائي
     IS_TRANS:	>SdqA}y
        INDEX:	P428W2
      OFFSETS:	3-10
       TOKENS:	P428W2-P428W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sadiyq_1]
   UNSPLITVOC:	(>aSodiqA}iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	>aSodiqA}+iy
        GLOSS:	friend/friends+my

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P429W1
      OFFSETS:	0-3
       TOKENS:	P429W1-P429W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~il_1]
   UNSPLITVOC:	(>aw~il)
          POS:	ADJ
          VOC:	>aw~il
        GLOSS:	first

 INPUT STRING:	مس
     IS_TRANS:	ms
        INDEX:	P429W2
      OFFSETS:	4-6
       TOKENS:	P429W2-P429W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(ms)
          POS:	FOREIGN
          VOC:	ms
        GLOSS:	nogloss

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P429W3
      OFFSETS:	7-9
       TOKENS:	P429W3-P429W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(>w)
          POS:	FOREIGN
          VOC:	>w
        GLOSS:	nogloss

 INPUT STRING:	مرة
     IS_TRANS:	mrp
        INDEX:	P429W4
      OFFSETS:	10-13
       TOKENS:	P429W4-P429W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mar~_1]
   UNSPLITVOC:	(mar~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mar~+ap
        GLOSS:	time+[fem.sg.]

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P429W5
      OFFSETS:	14-15
       TOKENS:	P429W5-P429W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P429W6
      OFFSETS:	16-17
       TOKENS:	P429W6-P429W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P429W7
      OFFSETS:	17-18
       TOKENS:	P429W7-P429W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P429W8
      OFFSETS:	19-21
       TOKENS:	P429W8-P429W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Ay)
          POS:	FOREIGN
