 INPUT STRING:	مروة
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(HaSal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	HaSal+(null)
        GLOSS:	obtain/acquire/get/be obtained/be acquired/occur/happen/take place+he/it

 INPUT STRING:	حوار
     IS_TRANS:	HwAr
        INDEX:	P517W3
      OFFSETS:	9-13
       TOKENS:	P517W3-P517W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HiwAr_1]
   UNSPLITVOC:	(HiwAr)
          POS:	NOUN
          VOC:	HiwAr
        GLOSS:	conversation/dialogue/discussion/discussions/talks

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P517W4
      OFFSETS:	14-16
       TOKENS:	P517W4-P517W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	البيت
     IS_TRANS:	Albyt
        INDEX:	P517W5
      OFFSETS:	17-22
       TOKENS:	P517W5-P517W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[biyt_1]
   UNSPLITVOC:	(Albiyt)
          POS:	DET+NOUN
          VOC:	Al+biyt
        GLOSS:	the+house/houses/verse/verses

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P517W6
      OFFSETS:	23-26
       TOKENS:	P517W6-P517W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P518W1
      OFFSETS:	0-2
       TOKENS:	P518W1-P518W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P518W2
      OFFSETS:	3-7
       TOKENS:	P518W2-P518W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[HAj~ap_1]
   UNSPLITVOC:	(HAj~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	pilgrim+[fem.sg.]

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P518W3
      OFFSETS:	8-10
       TOKENS:	P518W3-P518W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_2]
   UNSPLITVOC:	(mA)
          POS:	FOCUS_PART
          VOC:	mA
        GLOSS:	emphasis

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P518W4
      OFFSETS:	11-14
       TOKENS:	P518W4-P518W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	بأقول
     IS_TRANS:	b>qwl
        INDEX:	P518W5
      OFFSETS:	15-20
       TOKENS:	P518W5-P518W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bAaquwl)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+quwl
        GLOSS:	[present-tense]+I+said/say/be said/(for example)

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P518W6
      OFFSETS:	21-23
       TOKENS:	P518W7-P518W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lik)
          POS:	PREP+PRON_2FS
          VOC:	li+ik
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+you

 INPUT STRING:	أيوه
     IS_TRANS:	>ywh
        INDEX:	P518W7
      OFFSETS:	24-28
       TOKENS:	P518W9-P518W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowah)
          POS:	INTERJ
          VOC:	>ayowah
        GLOSS:	yes

 INPUT STRING:	حصل
     IS_TRANS:	HSl
        INDEX:	P518W8
      OFFSETS:	29-32
       TOKENS:	P518W10-P518W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(HaSal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	HaSal+(null)
        GLOSS:	obtain/acquire/get/be obtained/be acquired/occur/happen/take place+he/it

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P518W9
      OFFSETS:	33-34
       TOKENS:	P518W11-P518W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هاهاهاهاهاهاها
     IS_TRANS:	hAhAhAhAhAhAhA
        INDEX:	P519W1
      OFFSETS:	0-14
       TOKENS:	P519W1-P519W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hA_1]
   UNSPLITVOC:	(hAhAhAhAhAhAhA)
          POS:	INTERJ
          VOC:	hAhAhAhAhAhAhA
        GLOSS:	laughing

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P519W2
      OFFSETS:	15-16
       TOKENS:	P519W2-P519W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	نبيهة
     IS_TRANS:	nbyhp
        INDEX:	P520W1
      OFFSETS:	0-5
       TOKENS:	P520W1-P520W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nabiyh_1]
   UNSPLITVOC:	(nabiyhap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	nabiyh+ap
        GLOSS:	smart+[fem.sg.]

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P521W1
      OFFSETS:	0-3
       TOKENS:	P521W1-P521W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P521W2
      OFFSETS:	4-6
       TOKENS:	P521W2-P521W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_7]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	why/what/which

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P521W3
      OFFSETS:	7-10
       TOKENS:	P521W3-P521W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P521W4
      OFFSETS:	11-15
       TOKENS:	P521W4-P521W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P521W5
      OFFSETS:	16-17
       TOKENS:	P521W5-P521W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هاهاهاها
     IS_TRANS:	hAhAhAhA
        INDEX:	P522W1
      OFFSETS:	0-8
       TOKENS:	P522W1-P522W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hA_1]
   UNSPLITVOC:	(hAhAhAhA)
          POS:	INTERJ
          VOC:	hAhAhAhA
        GLOSS:	laughing

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P522W2
      OFFSETS:	9-11
       TOKENS:	P522W2-P522W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(yA)
          POS:	FOREIGN
          VOC:	yA
        GLOSS:	nogloss

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P522W3
      OFFSETS:	12-14
       TOKENS:	P522W3-P522W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(yA)
          POS:	FOREIGN
          VOC:	yA
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P522W4
      OFFSETS:	15-16
       TOKENS:	P522W4-P522W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P523W1
      OFFSETS:	0-5
       TOKENS:	P523W1-P523W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P523W2
      OFFSETS:	6-8
       TOKENS:	P523W2-P523W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	اكتشفت
     IS_TRANS:	Akt$ft
        INDEX:	P523W3
      OFFSETS:	9-15
       TOKENS:	P523W3-P523W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<ikota$af_1]
   UNSPLITVOC:	(<ikota$aft)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	<ikota$af+t
        GLOSS:	discover/detect+I

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P523W4
      OFFSETS:	16-18
       TOKENS:	P523W4-P523W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P523W5
      OFFSETS:	19-21
       TOKENS:	P523W5-P523W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone

 INPUT STRING:	سألك
     IS_TRANS:	s>lk
        INDEX:	P523W6
      OFFSETS:	22-26
       TOKENS:	P523W6-P523W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(sa>alik)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:2FS
          VOC:	sa>al+(null)+ik
        GLOSS:	ask/inquire/request/be asked+he/it+you

 INPUT STRING:	ووافقتي
     IS_TRANS:	wwAfqty
        INDEX:	P523W7
      OFFSETS:	27-34
       TOKENS:	P523W8-P523W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAfiq_1]
   UNSPLITVOC:	(wiwAfiqtiy)
          POS:	CONJ+PV+PVSUFF_SUBJ:2FS
          VOC:	wi+wAfiq+tiy
        GLOSS:	and+agree/be in conformity/accept/put in order/repair/be suitable/be fit/reform et right+you

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P523W8
      OFFSETS:	34-35
       TOKENS:	P523W10-P523W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	خيانة
     IS_TRANS:	xyAnp
        INDEX:	P524W1
      OFFSETS:	0-5
       TOKENS:	P524W1-P524W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiyAnap_1]
   UNSPLITVOC:	(xiyAnap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	xiyAn+ap
        GLOSS:	treason/betrayal+[fem.sg.]

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P525W1
      OFFSETS:	0-2
       TOKENS:	P525W1-P525W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	عيب
     IS_TRANS:	Eyb
        INDEX:	P525W2
      OFFSETS:	3-6
       TOKENS:	P525W2-P525W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Eiyb_1]
   UNSPLITVOC:	(Eiyb)
          POS:	NOUN
          VOC:	Eayb
        GLOSS:	shame/fault/faults/weaknesses

 INPUT STRING:	عليك
     IS_TRANS:	Elyk
        INDEX:	P525W3
      OFFSETS:	7-11
       TOKENS:	P525W3-P525W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(Ealiyk)
          POS:	PREP+PRON_2MS
          VOC:	EalaY+ak
        GLOSS:	on/above+you

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P525W4
      OFFSETS:	12-14
       TOKENS:	P525W5-P525W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	قدرش
     IS_TRANS:	qdr$
        INDEX:	P525W5
      OFFSETS:	15-19
       TOKENS:	P525W6-P525W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qidir_1]
   UNSPLITVOC:	(qidir$)
          POS:	PV+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	qidir+(null)+$
        GLOSS:	be able/be able to/be capable of/no capacity+he/it+not

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P526W1
      OFFSETS:	0-1
       TOKENS:	P526W1-P526W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P527W1
      OFFSETS:	0-1
       TOKENS:	P527W1-P527W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	طيب
     IS_TRANS:	Tyb
        INDEX:	P528W1
      OFFSETS:	0-3
       TOKENS:	P528W1-P528W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(Tay~ib)
          POS:	ADJ
          VOC:	Tay~ib
        GLOSS:	good/pleasant

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P528W2
      OFFSETS:	3-4
       TOKENS:	P528W2-P528W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P528W3
      OFFSETS:	5-8
       TOKENS:	P528W3-P528W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as/when

 INPUT STRING:	نبقى
     IS_TRANS:	nbqY
        INDEX:	P528W4
      OFFSETS:	9-13
       TOKENS:	P528W4-P528W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baqaY_2]
   UNSPLITVOC:	(niboqaY)
          POS:	IV1P+IV
          VOC:	ni+boqaY
        GLOSS:	we+become/begin/start/be/begin a new day

 INPUT STRING:	نتكلم
     IS_TRANS:	ntklm
        INDEX:	P528W5
      OFFSETS:	14-19
       TOKENS:	P528W5-P528W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(nitokal~im)
          POS:	IV1P+IV
          VOC:	ni+tokal~im
        GLOSS:	we+speak/talk/discuss

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P528W6
      OFFSETS:	20-23
       TOKENS:	P528W6-P528W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	كلمتين
     IS_TRANS:	klmtyn
        INDEX:	P528W7
      OFFSETS:	24-30
       TOKENS:	P528W7-P528W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kilomap_1]
   UNSPLITVOC:	(kilomitayn)
          POS:	NOUN+NSUFF_FEM_DU
          VOC:	kilom+itayn
        GLOSS:	word+two

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P528W8
      OFFSETS:	31-34
       TOKENS:	P528W8-P528W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	بعض
     IS_TRANS:	bED
        INDEX:	P528W9
      OFFSETS:	35-38
       TOKENS:	P528W9-P528W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN_QUANT
          VOC:	baEoD
        GLOSS:	some/a few/little/part

 INPUT STRING:	تبقى
     IS_TRANS:	tbqY
        INDEX:	P528W10
      OFFSETS:	39-43
       TOKENS:	P528W10-P528W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baqaY_2]
   UNSPLITVOC:	(tiboqiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+boq+iy
        GLOSS:	you+become/begin/start/be/begin a new day+you

 INPUT STRING:	مي
     IS_TRANS:	my
        INDEX:	P528W11
      OFFSETS:	44-46
       TOKENS:	P528W11-P528W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(my)
          POS:	FOREIGN
          VOC:	my
        GLOSS:	nogloss

 INPUT STRING:	فلنطين
     IS_TRANS:	flnTyn
        INDEX:	P528W12
      OFFSETS:	47-53
       TOKENS:	P528W12-P528W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(flnTyn)
          POS:	FOREIGN
          VOC:	flnTyn
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P528W13
      OFFSETS:	53-54
       TOKENS:	P528W13-P528W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	أصلاً
     IS_TRANS:	>SlAF
        INDEX:	P528W14
      OFFSETS:	55-60
       TOKENS:	P528W14-P528W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	original+[acc.indef.]

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P528W15
      OFFSETS:	61-62
       TOKENS:	P528W15-P528W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هاهاهاهاهاها
     IS_TRANS:	hAhAhAhAhAhA
        INDEX:	P529W1
      OFFSETS:	0-12
       TOKENS:	P529W1-P529W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hA_1]
   UNSPLITVOC:	(hAhAhAhAhAhA)
          POS:	INTERJ
          VOC:	hAhAhAhAhAhA
        GLOSS:	laughing

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P529W2
      OFFSETS:	13-14
       TOKENS:	P529W2-P529W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	بألعب
     IS_TRANS:	b>lEb
        INDEX:	P530W1
      OFFSETS:	0-5
       TOKENS:	P530W1-P530W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[liEib_1]
   UNSPLITVOC:	(bAaloEab)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+loEab
        GLOSS:	[present-tense]+I+play

 INPUT STRING:	صبوي
     IS_TRANS:	Sbwy
        INDEX:	P530W2
      OFFSETS:	6-10
       TOKENS:	P530W3-P530W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Sabway_1]
   UNSPLITVOC:	(Sabway)
          POS:	NOUN_PROP
          VOC:	Sabway
        GLOSS:	subway

 INPUT STRING:	حأتجنن
     IS_TRANS:	H>tjnn
        INDEX:	P530W3
      OFFSETS:	11-17
       TOKENS:	P530W4-P530W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitojan~in_1]
   UNSPLITVOC:	(HaAatojan~in)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+tojan~in
        GLOSS:	will+I+be crazy/go mad/become insane/become mad

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P531W1
      OFFSETS:	0-5
       TOKENS:	P531W1-P531W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by/with+Allah/God

 INPUT STRING:	خلاص
     IS_TRANS:	xlAS
        INDEX:	P531W2
      OFFSETS:	6-10
       TOKENS:	P531W3-P531W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(xalAS)
          POS:	NOUN
          VOC:	xalAS
        GLOSS:	deliverance/salvation/settlement

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P532W1
      OFFSETS:	0-1
       TOKENS:	P532W1-P532W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هاهاهاهاها
     IS_TRANS:	hAhAhAhAhA
        INDEX:	P533W1
      OFFSETS:	0-10
       TOKENS:	P533W1-P533W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hA_1]
   UNSPLITVOC:	(hAhAhAhAhA)
          POS:	INTERJ
          VOC:	hAhAhAhAhA
        GLOSS:	laughing

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P533W2
      OFFSETS:	11-12
       TOKENS:	P533W2-P533W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
