 INPUT STRING:	بصي
   UNSPLITVOC:	(baEavtiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	baEav+tiy
        GLOSS:	send+you

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P228W10
      OFFSETS:	45-47
       TOKENS:	P228W10-P228W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liiy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/for+me

 INPUT STRING:	صورة
     IS_TRANS:	Swrp
        INDEX:	P228W11
      OFFSETS:	48-52
       TOKENS:	P228W12-P228W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwrap_1]
   UNSPLITVOC:	(Suwrap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Suwr+ap
        GLOSS:	picture/image/illustration/photo/pictures/photographs/illustrations/photos+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P228W12
      OFFSETS:	53-55
       TOKENS:	P228W13-P228W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P228W13
      OFFSETS:	56-61
       TOKENS:	P228W14-P228W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	and+Allah/God

 INPUT STRING:	ههه
     IS_TRANS:	hhh
        INDEX:	P229W1
      OFFSETS:	0-3
       TOKENS:	P229W1-P229W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha_1]
   UNSPLITVOC:	(hahaha)
          POS:	INTERJ
          VOC:	hahaha
        GLOSS:	haha

 INPUT STRING:	ابقى
     IS_TRANS:	AbqY
        INDEX:	P229W2
      OFFSETS:	4-8
       TOKENS:	P229W2-P229W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(AiboqaY)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	AiboqaY+(null)
        GLOSS:	become/begin/start/be/begin a new day/make+you

 INPUT STRING:	اعمل
     IS_TRANS:	AEml
        INDEX:	P229W3
      OFFSETS:	9-13
       TOKENS:	P229W3-P229W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(AaEomil)
          POS:	IV1S+IV
          VOC:	Aa+Eomil
        GLOSS:	I+function/make/act/do

 INPUT STRING:	باسوورد
     IS_TRANS:	bAswwrd
        INDEX:	P229W4
      OFFSETS:	14-21
       TOKENS:	P229W4-P229W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAswwrd)
          POS:	FOREIGN
          VOC:	bAswwrd
        GLOSS:	nogloss

 INPUT STRING:	برضه
     IS_TRANS:	brDh
        INDEX:	P229W5
      OFFSETS:	22-26
       TOKENS:	P229W5-P229W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	also

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P229W6
      OFFSETS:	27-30
       TOKENS:	P229W6-P229W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as/when

 INPUT STRING:	ألبسه
     IS_TRANS:	>lbsh
        INDEX:	P229W7
      OFFSETS:	31-36
       TOKENS:	P229W7-P229W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[libis_1]
   UNSPLITVOC:	(Aalobish)
          POS:	IV1S+IV+IVSUFF_DO:3MS
          VOC:	Aa+lobis+uh
        GLOSS:	I+put on/wear/dress/make vague/deceive/be worn/be dressed in+it/him

 INPUT STRING:	بكرة
     IS_TRANS:	bkrp
        INDEX:	P229W8
      OFFSETS:	37-41
       TOKENS:	P229W9-P229W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bukorah_1]
   UNSPLITVOC:	(bukorah)
          POS:	NOUN
          VOC:	bukorah
        GLOSS:	tomorrow/sometime in the future/meal/luncheon/breakfast/lunch

 INPUT STRING:	قدام
     IS_TRANS:	qdAm
        INDEX:	P229W9
      OFFSETS:	42-46
       TOKENS:	P229W10-P229W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qud~Am_1]
   UNSPLITVOC:	(qud~Am)
          POS:	NOUN
          VOC:	qud~Am
        GLOSS:	front/in front of

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P229W10
      OFFSETS:	47-52
       TOKENS:	P229W11-P229W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(AlnAs)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	*
     IS_TRANS:	*
        INDEX:	P230W1
      OFFSETS:	0-1
       TOKENS:	P230W1-P230W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(*)
          POS:	PUNC
          VOC:	*
        GLOSS:	*

 INPUT STRING:	ناس
     IS_TRANS:	nAs
        INDEX:	P230W2
      OFFSETS:	1-4
       TOKENS:	P230W2-P230W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(nAs)
          POS:	NOUN
          VOC:	nAs
        GLOSS:	people

 INPUT STRING:	حأجيب
     IS_TRANS:	H>jyb
        INDEX:	P231W1
      OFFSETS:	0-5
       TOKENS:	P231W1-P231W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(HaAajiyb)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+jiyb
        GLOSS:	will+I+explore/traverse/bring

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P231W2
      OFFSETS:	6-8
       TOKENS:	P231W3-P231W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liik)
          POS:	PREP+PRON_2MS
          VOC:	li+ik
        GLOSS:	to/for+you

 INPUT STRING:	جلبية
     IS_TRANS:	jlbyp
        INDEX:	P231W3
      OFFSETS:	9-14
       TOKENS:	P231W5-P231W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jalabiyap_1]
   UNSPLITVOC:	(jalabiyap)
          POS:	NOUN
          VOC:	jalabiyap
        GLOSS:	gown

 INPUT STRING:	تلبسيها
     IS_TRANS:	tlbsyhA
        INDEX:	P231W4
      OFFSETS:	15-22
       TOKENS:	P231W6-P231W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lab~is_1]
   UNSPLITVOC:	(tilab~isiyhA)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS+IVSUFF_DO:3FS
          VOC:	ti+lab~is+iy+hA
        GLOSS:	you+clothe/dress/be clothed/be dressed/become ready/prepare/dress up/put on+you+it/them/her

 INPUT STRING:	فوقيه
     IS_TRANS:	fwqyh
        INDEX:	P231W5
      OFFSETS:	23-28
       TOKENS:	P231W8-P231W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fawoq_1]
   UNSPLITVOC:	(fuwqiyh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	fuwqiy+uh
        GLOSS:	above/over/top/upper part+his/its

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P232W1
      OFFSETS:	0-2
       TOKENS:	P232W1-P232W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P232W2
      OFFSETS:	3-5
       TOKENS:	P232W2-P232W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	باسوورد
     IS_TRANS:	bAswwrd
        INDEX:	P232W3
      OFFSETS:	6-13
       TOKENS:	P232W3-P232W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAswwrd)
          POS:	FOREIGN
          VOC:	bAswwrd
        GLOSS:	nogloss

 INPUT STRING:	هههه
     IS_TRANS:	hhhh
        INDEX:	P233W1
      OFFSETS:	0-4
       TOKENS:	P233W1-P233W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha_1]
   UNSPLITVOC:	(hahahaha)
          POS:	INTERJ
          VOC:	hahahaha
        GLOSS:	hahaha

 INPUT STRING:	البيكتر
     IS_TRANS:	Albyktr
        INDEX:	P234W1
      OFFSETS:	0-7
       TOKENS:	P234W1-P234W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Albyktr)
          POS:	FOREIGN
          VOC:	Albyktr
        GLOSS:	nogloss

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P234W2
      OFFSETS:	8-10
       TOKENS:	P234W2-P234W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	سر
     IS_TRANS:	sr
        INDEX:	P234W3
      OFFSETS:	11-13
       TOKENS:	P234W3-P234W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sir~_1]
   UNSPLITVOC:	(sir~)
          POS:	NOUN
          VOC:	sir~
        GLOSS:	secret/secretly/privately/secrets

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P234W4
      OFFSETS:	14-18
       TOKENS:	P234W4-P234W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	تعمل
     IS_TRANS:	tEml
        INDEX:	P234W5
      OFFSETS:	19-23
       TOKENS:	P234W6-P234W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(tiEomil)
          POS:	IV2MS+IV
          VOC:	ti+Eomil
        GLOSS:	you+function/make/act/do

 INPUT STRING:	باسوورد
     IS_TRANS:	bAswwrd
        INDEX:	P234W6
      OFFSETS:	24-31
       TOKENS:	P234W7-P234W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAswwrd)
          POS:	FOREIGN
          VOC:	bAswwrd
        GLOSS:	nogloss

 INPUT STRING:	ههه
     IS_TRANS:	hhh
        INDEX:	P234W7
      OFFSETS:	32-35
       TOKENS:	P234W8-P234W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha_1]
   UNSPLITVOC:	(hahaha)
          POS:	INTERJ
          VOC:	hahaha
        GLOSS:	haha

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P235W1
      OFFSETS:	0-3
       TOKENS:	P235W1-P235W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P235W2
      OFFSETS:	4-6
       TOKENS:	P235W2-P235W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P235W3
      OFFSETS:	7-11
       TOKENS:	P235W3-P235W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ.VN
          VOC:	EAyiz
        GLOSS:	needing/liking/requiring/wanting/desiring

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P235W4
      OFFSETS:	12-14
       TOKENS:	P235W4-P235W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	person/individual

 INPUT STRING:	يشوفها
     IS_TRANS:	y$wfhA
        INDEX:	P235W5
      OFFSETS:	15-21
       TOKENS:	P235W5-P235W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(yi$uwfahA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+$uwf+hA
        GLOSS:	he/it+look+it/them/her

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P235W6
      OFFSETS:	22-24
       TOKENS:	P235W7-P235W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	لكيش
     IS_TRANS:	lky$
        INDEX:	P235W7
      OFFSETS:	25-29
       TOKENS:	P235W8-P235W8
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(lky$)
          POS:	NO_FUNC
          VOC:	lky$
        GLOSS:	nogloss

 INPUT STRING:	دعوة
     IS_TRANS:	dEwp
        INDEX:	P235W8
      OFFSETS:	30-34
       TOKENS:	P235W9-P235W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEowap_1]
   UNSPLITVOC:	(daEowap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	daEow+ap
        GLOSS:	call/invitation/supplication/calls/invitations/supplications/(Islamic) missionary work/propaganda+[fem.sg.]

 INPUT STRING:	وبعدين
     IS_TRANS:	wbEdyn
        INDEX:	P236W1
      OFFSETS:	0-6
       TOKENS:	P236W1-P236W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baEodiyn_1]
   UNSPLITVOC:	(wibaEodiyn)
          POS:	CONJ+NOUN
          VOC:	wi+baEodiyn
        GLOSS:	and+then

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P236W2
      OFFSETS:	7-11
       TOKENS:	P236W3-P236W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	بتسمعي
     IS_TRANS:	btsmEy
        INDEX:	P236W3
      OFFSETS:	12-18
       TOKENS:	P236W4-P236W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[samaE_1]
   UNSPLITVOC:	(bitisomaEiy)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	bi+ti+somaE+iy
        GLOSS:	[present-tense]+you+Gloss:TBA+you

 INPUT STRING:	كلامي
     IS_TRANS:	klAmy
        INDEX:	P236W4
      OFFSETS:	19-24
       TOKENS:	P236W6-P236W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAmiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	kalAm+iy
        GLOSS:	speech/statement/remark/talk/saying+my

 INPUT STRING:	ومش
     IS_TRANS:	wm$
        INDEX:	P236W5
      OFFSETS:	25-28
       TOKENS:	P236W8-P236W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(wimi$)
          POS:	CONJ+NEG_PART
          VOC:	wi+mi$
        GLOSS:	and+not

 INPUT STRING:	حتلبسيه
     IS_TRANS:	Htlbsyh
        INDEX:	P236W6
      OFFSETS:	29-36
       TOKENS:	P236W10-P236W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[libis_1]
   UNSPLITVOC:	(Hatilobisiyh)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS+IVSUFF_DO:3MS
          VOC:	Ha+ti+lobis+iy+uh
        GLOSS:	will+you+put on/wear/dress/make vague/deceive/be worn/be dressed in+you+it/him

 INPUT STRING:	بكرة
     IS_TRANS:	bkrp
        INDEX:	P236W7
      OFFSETS:	37-41
       TOKENS:	P236W13-P236W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bukorah_1]
   UNSPLITVOC:	(bukorah)
          POS:	NOUN
          VOC:	bukorah
        GLOSS:	tomorrow/sometime in the future/meal/luncheon/breakfast/lunch

 INPUT STRING:	ههه
     IS_TRANS:	hhh
        INDEX:	P237W1
      OFFSETS:	0-3
       TOKENS:	P237W1-P237W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha_1]
   UNSPLITVOC:	(hahaha)
          POS:	INTERJ
          VOC:	hahaha
        GLOSS:	haha

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P238W1
      OFFSETS:	0-2
       TOKENS:	P238W1-P238W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P238W2
      OFFSETS:	3-8
       TOKENS:	P238W2-P238W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P238W3
      OFFSETS:	9-12
       TOKENS:	P238W3-P238W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so, then, now

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P239W1
      OFFSETS:	0-2
       TOKENS:	P239W1-P239W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	صدقي
     IS_TRANS:	Sdqy
        INDEX:	P239W2
      OFFSETS:	3-7
       TOKENS:	P239W2-P239W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sad~aq_1]
   UNSPLITVOC:	(Sad~aqiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	Sad~aq+iy
        GLOSS:	believe/give credence to/confirm/be believed/ratify/adopt+you

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P239W3
      OFFSETS:	7-8
       TOKENS:	P239W3-P239W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P239W4
      OFFSETS:	9-13
       TOKENS:	P239W4-P239W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P239W5
      OFFSETS:	14-19
       TOKENS:	P239W5-P239W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	إنك
     IS_TRANS:	<nk
        INDEX:	P239W6
      OFFSETS:	20-23
       TOKENS:	P239W6-P239W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ak)
          POS:	SUB_CONJ+PRON_2MS
          VOC:	<in~+ak
        GLOSS:	that+gloss

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P239W7
      OFFSETS:	24-26
       TOKENS:	P239W8-P239W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	حتلبسيه
     IS_TRANS:	Htlbsyh
        INDEX:	P239W8
      OFFSETS:	27-34
       TOKENS:	P239W9-P239W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[libis_1]
   UNSPLITVOC:	(Hatilobisiyh)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS+IVSUFF_DO:3MS
          VOC:	Ha+ti+lobis+iy+uh
        GLOSS:	will+you+put on/wear/dress/make vague/deceive/be worn/be dressed in+you+it/him

 INPUT STRING:	اسمعي
     IS_TRANS:	AsmEy
        INDEX:	P240W1
      OFFSETS:	0-5
       TOKENS:	P240W1-P240W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[simiE_1]
   UNSPLITVOC:	(AisomaEiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	AisomaE+iy
        GLOSS:	listen/hear+you

 INPUT STRING:	مني
     IS_TRANS:	mny
        INDEX:	P240W2
      OFFSETS:	6-9
       TOKENS:	P240W2-P240W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min~iy)
          POS:	PREP+PRON_1S
          VOC:	min~+iy
        GLOSS:	from+me

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P241W1
      OFFSETS:	0-3
       TOKENS:	P241W1-P241W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P241W2
      OFFSETS:	4-8
       TOKENS:	P241W2-P241W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	رأيك
     IS_TRANS:	r>yk
        INDEX:	P241W3
      OFFSETS:	9-13
       TOKENS:	P241W3-P241W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
