 INPUT STRING:	ريم
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muZAhorap_1]
   UNSPLITVOC:	(AlmuZAhorit)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+muZAhor+ap
        GLOSS:	the+demonstration/rallies/demonstrations+[fem.sg.]

 INPUT STRING:	حهحي
     IS_TRANS:	HhHy
        INDEX:	P67W11
      OFFSETS:	51-55
       TOKENS:	P67W14-P67W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HihHiy_1]
   UNSPLITVOC:	(HihHiy)
          POS:	INTERJ
          VOC:	HihHiy
        GLOSS:	laugh

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P68W1
      OFFSETS:	0-2
       TOKENS:	P68W1-P68W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	حاسأل
     IS_TRANS:	HAs>l
        INDEX:	P68W2
      OFFSETS:	3-8
       TOKENS:	P68W2-P68W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(HaAaso>al)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+so>al
        GLOSS:	will+I+ask/inquire/request/be asked

 INPUT STRING:	رويدا
     IS_TRANS:	rwydA
        INDEX:	P68W3
      OFFSETS:	9-14
       TOKENS:	P68W4-P68W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ruwayodA_1]
   UNSPLITVOC:	(ruwayodA)
          POS:	NOUN_PROP
          VOC:	ruwayodA
        GLOSS:	Ruweida/Rowaida

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P68W4
      OFFSETS:	15-18
       TOKENS:	P68W5-P68W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الفس
     IS_TRANS:	Alfs
        INDEX:	P68W5
      OFFSETS:	19-23
       TOKENS:	P68W6-P68W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Alfs)
          POS:	FOREIGN
          VOC:	Alfs
        GLOSS:	nogloss

 INPUT STRING:	وأخليها
     IS_TRANS:	w>xlyhA
        INDEX:	P68W6
      OFFSETS:	24-31
       TOKENS:	P68W7-P68W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(wiAaxal~iyhA)
          POS:	CONJ+IV1S+IV+IVSUFF_DO:3FS
          VOC:	wi+Aa+xal~iy+hA
        GLOSS:	and+I+release/evacuate/allow/be released/be evacuated/be allowed+it/them/her

 INPUT STRING:	تكتب
     IS_TRANS:	tktb
        INDEX:	P68W7
      OFFSETS:	32-36
       TOKENS:	P68W10-P68W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[katab_1]
   UNSPLITVOC:	(tikotib)
          POS:	IV3FS+IV
          VOC:	ti+kotib
        GLOSS:	it/they/she+write/be written/be fated/be destined

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P68W8
      OFFSETS:	37-39
       TOKENS:	P68W11-P68W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liik)
          POS:	PREP+PRON_2FS
          VOC:	li+ik
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+you

 INPUT STRING:	إنبوكس
     IS_TRANS:	<nbwks
        INDEX:	P68W9
      OFFSETS:	40-46
       TOKENS:	P68W13-P68W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(<nbwks)
          POS:	FOREIGN
          VOC:	<nbwks
        GLOSS:	nogloss

 INPUT STRING:	باسماء
     IS_TRANS:	bAsmA'
        INDEX:	P68W10
      OFFSETS:	47-53
       TOKENS:	P68W14-P68W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisom_1]
   UNSPLITVOC:	(biAsomA')
          POS:	PREP+NOUN
          VOC:	bi+AsomA'
        GLOSS:	with/by+name/names

 INPUT STRING:	الحاجات
     IS_TRANS:	AlHAjAt
        INDEX:	P68W11
      OFFSETS:	54-61
       TOKENS:	P68W16-P68W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(AlHAjAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+HAj+At
        GLOSS:	the+need/needs/thing/belongings+[fem.pl.]

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P68W12
      OFFSETS:	62-65
       TOKENS:	P68W17-P68W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw~al_1]
   UNSPLITVOC:	(>aw~al)
          POS:	ADJ
          VOC:	>aw~al
        GLOSS:	first/first-place/best/top/early/beginning/ancients/first of all

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P68W13
      OFFSETS:	66-68
       TOKENS:	P68W18-P68W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_5]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	why/what/which

 INPUT STRING:	تصحا
     IS_TRANS:	tSHA
        INDEX:	P68W14
      OFFSETS:	69-73
       TOKENS:	P68W19-P68W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[SaHaY_1]
   UNSPLITVOC:	(tiSHA)
          POS:	IV3FS+IV
          VOC:	ti+SHA
        GLOSS:	she/it+wake up

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P69W1
      OFFSETS:	0-3
       TOKENS:	P69W1-P69W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	محمود
     IS_TRANS:	mHmwd
        INDEX:	P69W2
      OFFSETS:	4-9
       TOKENS:	P69W2-P69W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHomuwd_1]
   UNSPLITVOC:	(maHomuwd)
          POS:	NOUN_PROP
          VOC:	maHomuwd
        GLOSS:	Mahmoud

 INPUT STRING:	اخد
     IS_TRANS:	Axd
        INDEX:	P69W3
      OFFSETS:	10-13
       TOKENS:	P69W3-P69W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Aaxa*_1]
   UNSPLITVOC:	(>axad)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	>axad+(null)
        GLOSS:	I/take+he/it

 INPUT STRING:	باله
     IS_TRANS:	bAlh
        INDEX:	P69W4
      OFFSETS:	14-18
       TOKENS:	P69W4-P69W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAl_1]
   UNSPLITVOC:	(bAluh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	bAl+uh
        GLOSS:	mind/attention/whale+his/its

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P69W5
      OFFSETS:	19-21
       TOKENS:	P69W6-P69W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الحوار
     IS_TRANS:	AlHwAr
        INDEX:	P69W6
      OFFSETS:	22-28
       TOKENS:	P69W7-P69W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HiwAr_1]
   UNSPLITVOC:	(AlHiwAr)
          POS:	DET+NOUN
          VOC:	Al+HiwAr
        GLOSS:	the+conversation/dialogue/discussion/discussions/talks

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P69W7
      OFFSETS:	29-31
       TOKENS:	P69W8-P69W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	ف
     IS_TRANS:	f
        INDEX:	P69W8
      OFFSETS:	32-33
       TOKENS:	P69W9-P69W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fa_1]
   UNSPLITVOC:	(fa)
          POS:	CONJ
          VOC:	fa
        GLOSS:	and/so

 INPUT STRING:	اكيد
     IS_TRANS:	Akyd
        INDEX:	P69W9
      OFFSETS:	34-38
       TOKENS:	P69W10-P69W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akiyd_1]
   UNSPLITVOC:	(>akiyd)
          POS:	ADJ
          VOC:	>akiyd
        GLOSS:	certain/definite/certainly/surely/definitely

 INPUT STRING:	عايزة
     IS_TRANS:	EAyzp
        INDEX:	P69W10
      OFFSETS:	39-44
       TOKENS:	P69W11-P69W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyozap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EAyoz+ap
        GLOSS:	needing/liking/requiring/wanting/desiring+[fem.sg.]

 INPUT STRING:	اخلص
     IS_TRANS:	AxlS
        INDEX:	P69W11
      OFFSETS:	45-49
       TOKENS:	P69W12-P69W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiliS_1]
   UNSPLITVOC:	(AaxolaS)
          POS:	IV1S+IV
          VOC:	Aa+xolaS
        GLOSS:	I+be depleted/dwindle/sell out/purify/refine/clarify/become passable/consume utterly

 INPUT STRING:	منه
     IS_TRANS:	mnh
        INDEX:	P69W12
      OFFSETS:	50-53
       TOKENS:	P69W13-P69W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[min~_1]
   UNSPLITVOC:	(min~uh)
          POS:	PREP+PRON_3MS
          VOC:	min~+uh
        GLOSS:	from+he/it

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P69W13
      OFFSETS:	54-56
       TOKENS:	P69W15-P69W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	أقرب
     IS_TRANS:	>qrb
        INDEX:	P69W14
      OFFSETS:	57-61
       TOKENS:	P69W16-P69W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aqorab_1]
   UNSPLITVOC:	(>aqorab)
          POS:	ADJ_COMP
          VOC:	>aqorab
        GLOSS:	soonest/nearer/nearest/more/most likely

 INPUT STRING:	وقت
     IS_TRANS:	wqt
        INDEX:	P69W15
      OFFSETS:	62-65
       TOKENS:	P69W17-P69W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqot_1]
   UNSPLITVOC:	(waqot)
          POS:	NOUN
          VOC:	waqot
        GLOSS:	time/moment/period of time/moments/times

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P69W16
      OFFSETS:	66-68
       TOKENS:	P69W18-P69W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P69W17
      OFFSETS:	69-72
       TOKENS:	P69W19-P69W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P69W18
      OFFSETS:	73-77
       TOKENS:	P69W20-P69W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P70W1
      OFFSETS:	0-2
       TOKENS:	P70W1-P70W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P70W2
      OFFSETS:	3-6
       TOKENS:	P70W2-P70W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P70W3
      OFFSETS:	7-11
       TOKENS:	P70W3-P70W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P70W4
      OFFSETS:	12-13
       TOKENS:	P70W4-P70W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	تسلمي
     IS_TRANS:	tslmy
        INDEX:	P71W1
      OFFSETS:	0-5
       TOKENS:	P71W1-P71W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[salim_1]
   UNSPLITVOC:	(tisolamiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+solam+iy
        GLOSS:	you+be safe/be faultless+you

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P71W2
      OFFSETS:	6-8
       TOKENS:	P71W2-P71W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	حبي
     IS_TRANS:	Hby
        INDEX:	P71W3
      OFFSETS:	9-12
       TOKENS:	P71W3-P71W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hub~_1]
   UNSPLITVOC:	(Hub~iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Hub~+iy
        GLOSS:	love/affection/out of affection for/for love of+my

 INPUT STRING:	وآسفة
     IS_TRANS:	w|sfp
        INDEX:	P71W4
      OFFSETS:	13-18
       TOKENS:	P71W5-P71W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|sif_1]
   UNSPLITVOC:	(wi|sifap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+|sif+ap
        GLOSS:	and+sorry/regretful+[fem.sg.]

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P71W5
      OFFSETS:	19-21
       TOKENS:	P71W7-P71W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P71W6
      OFFSETS:	22-25
       TOKENS:	P71W8-P71W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	kun+t
        GLOSS:	be/was/were+I

 INPUT STRING:	عطلتك
     IS_TRANS:	ETltk
        INDEX:	P71W7
      OFFSETS:	26-31
       TOKENS:	P71W9-P71W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaT~al_1]
   UNSPLITVOC:	(EaT~altik)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2FS
          VOC:	EaT~al+t+ik
        GLOSS:	hinder/interrupt/obstruct/be hindered/be interrupted/be obstructed+I+you

 INPUT STRING:	نو
     IS_TRANS:	nw
        INDEX:	P72W1
      OFFSETS:	0-2
       TOKENS:	P72W1-P72W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(nw)
          POS:	FOREIGN
          VOC:	nw
        GLOSS:	nogloss

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P72W2
      OFFSETS:	3-6
       TOKENS:	P72W2-P72W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not/non-

 INPUT STRING:	يهمك
     IS_TRANS:	yhmk
        INDEX:	P72W3
      OFFSETS:	7-11
       TOKENS:	P72W4-P72W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ham~_1]
   UNSPLITVOC:	(yihim~ik)
          POS:	IV3MS+IV+IVSUFF_DO:2FS
          VOC:	yi+him~+ik
        GLOSS:	he/it+be ready/intend+you

 INPUT STRING:	المهم
     IS_TRANS:	Almhm
        INDEX:	P73W1
      OFFSETS:	0-5
       TOKENS:	P73W1-P73W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muhim~_1]
   UNSPLITVOC:	(Almuhim~)
          POS:	DET+NOUN
          VOC:	Al+muhim~
        GLOSS:	the+main thing/most important thing

 INPUT STRING:	سلمي
     IS_TRANS:	slmy
        INDEX:	P73W2
      OFFSETS:	6-10
       TOKENS:	P73W2-P73W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sal~im_1]
   UNSPLITVOC:	(sal~imiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	sal~im+iy
        GLOSS:	greet/hand over/surrender/be safe+you

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P73W3
      OFFSETS:	11-13
       TOKENS:	P73W3-P73W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liiy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+me

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P73W4
      OFFSETS:	14-17
       TOKENS:	P73W5-P73W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الولا
     IS_TRANS:	AlwlA
        INDEX:	P73W5
      OFFSETS:	18-23
       TOKENS:	P73W6-P73W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walA_1]
   UNSPLITVOC:	(AlwalA)
          POS:	DET+NOUN
          VOC:	Al+walA
        GLOSS:	the+boy

 INPUT STRING:	بنجر
     IS_TRANS:	bnjr
        INDEX:	P73W6
      OFFSETS:	24-28
       TOKENS:	P73W7-P73W7
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[banojar_1]
   UNSPLITVOC:	(banojar)
          POS:	NOUN
          VOC:	banojar
        GLOSS:	sugar beet/red beet

 INPUT STRING:	حاضر
     IS_TRANS:	HADr
        INDEX:	P74W1
      OFFSETS:	0-4
       TOKENS:	P74W1-P74W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HADir_1]
   UNSPLITVOC:	(HADir)
          POS:	NOUN
          VOC:	HADir
        GLOSS:	ok

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P74W2
      OFFSETS:	5-6
       TOKENS:	P74W2-P74W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ولو
     IS_TRANS:	wlw
        INDEX:	P75W1
      OFFSETS:	0-3
       TOKENS:	P75W1-P75W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(wilaw)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+law
        GLOSS:	and+if

 INPUT STRING:	حتنزلي
     IS_TRANS:	Htnzly
        INDEX:	P75W2
      OFFSETS:	4-10
       TOKENS:	P75W3-P75W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nazal_1]
   UNSPLITVOC:	(Hatinoziliy)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	Ha+ti+nozil+iy
        GLOSS:	will+you+descend/stay+you

 INPUT STRING:	مظاهرت
     IS_TRANS:	mZAhrt
        INDEX:	P75W3
      OFFSETS:	11-17
       TOKENS:	P75W5-P75W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muZAhorap_1]
   UNSPLITVOC:	(muZAhorit)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muZAhor+ap
        GLOSS:	demonstration/rallies/demonstrations+[fem.sg.]

 INPUT STRING:	بلاش
     IS_TRANS:	blA$
        INDEX:	P76W1
      OFFSETS:	0-4
       TOKENS:	P76W1-P76W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balA$_1]
   UNSPLITVOC:	(balA$)
          POS:	NEG_PART
          VOC:	balA$
        GLOSS:	no/not/non-/except for/except/rhetorical question/do not/is

 INPUT STRING:	تتخانقي
     IS_TRANS:	ttxAnqy
        INDEX:	P76W2
      OFFSETS:	5-12
       TOKENS:	P76W2-P76W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[taxAnaq_1]
   UNSPLITVOC:	(titxAnaqiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+txAnaq+iy
        GLOSS:	you+quarrel+you

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P76W3
      OFFSETS:	13-15
       TOKENS:	P76W3-P76W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P76W4
      OFFSETS:	16-18
       TOKENS:	P76W4-P76W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	some one

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P76W5
      OFFSETS:	19-20
       TOKENS:	P76W5-P76W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ححياههي
     IS_TRANS:	HHyAhhy
        INDEX:	P77W1
      OFFSETS:	0-7
       TOKENS:	P77W1-P77W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HaHiyAhahiy_1]
   UNSPLITVOC:	(HaHiyAhahiy)
          POS:	INTERJ
          VOC:	HaHiyAhahiy
        GLOSS:	laughing

 INPUT STRING:	حاضر
