 INPUT STRING:	أريك
       TOKENS:	P65W2-P65W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iEolAn_1]
   UNSPLITVOC:	(Al<iEolAn)
          POS:	DET+NOUN
          VOC:	Al+<iEolAn
        GLOSS:	the+declaration/statement/announcement/declarations/statements/announcements/advertisements/signs

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P65W3
      OFFSETS:	13-15
       TOKENS:	P65W3-P65W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P65W4
      OFFSETS:	16-17
       TOKENS:	P65W4-P65W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P65W5
      OFFSETS:	17-18
       TOKENS:	P65W5-P65W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P65W6
      OFFSETS:	18-19
       TOKENS:	P65W6-P65W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P66W1
      OFFSETS:	0-2
       TOKENS:	P66W1-P66W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P66W2
      OFFSETS:	3-7
       TOKENS:	P66W2-P66W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course/printing/routine/custom/habit/tradition+[acc.indef.]

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P66W3
      OFFSETS:	8-10
       TOKENS:	P66W3-P66W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	ADV
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P66W4
      OFFSETS:	11-13
       TOKENS:	P66W4-P66W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	فاكر
     IS_TRANS:	fAkr
        INDEX:	P66W5
      OFFSETS:	14-18
       TOKENS:	P66W5-P66W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkir)
          POS:	ADJ.VN
          VOC:	fAkir
        GLOSS:	remembering

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P66W6
      OFFSETS:	19-22
       TOKENS:	P66W6-P66W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV
          VOC:	kAn
        GLOSS:	be/was/were

 INPUT STRING:	بيعلن
     IS_TRANS:	byEln
        INDEX:	P66W7
      OFFSETS:	23-28
       TOKENS:	P66W7-P66W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolan_1]
   UNSPLITVOC:	(biyiEolin)
          POS:	PROG_PART+IV3P+IV
          VOC:	bi+yi+Eolin
        GLOSS:	[present-tense]+they+announce/declare/be announced/be declared

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P66W8
      OFFSETS:	29-31
       TOKENS:	P66W9-P66W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P66W9
      OFFSETS:	32-35
       TOKENS:	P66W10-P66W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(Aayoh)
          POS:	INTERROG_PRON
          VOC:	>ayoh
        GLOSS:	what

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P67W1
      OFFSETS:	0-3
       TOKENS:	P67W1-P67W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(walA)
          POS:	CONJ+CONJ
          VOC:	wa+lA
        GLOSS:	and+nor/neither

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P67W2
      OFFSETS:	4-7
       TOKENS:	P67W3-P67W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P67W3
      OFFSETS:	8-10
       TOKENS:	P67W4-P67W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	ADV
          VOC:	bas~
        GLOSS:	only

 INPUT STRING:	فاكرة
     IS_TRANS:	fAkrp
        INDEX:	P67W4
      OFFSETS:	11-16
       TOKENS:	P67W5-P67W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkorap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	fAkor+ap
        GLOSS:	remembering+[fem.sg.]

 INPUT STRING:	الأغنية
     IS_TRANS:	Al>gnyp
        INDEX:	P67W5
      OFFSETS:	17-24
       TOKENS:	P67W6-P67W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ugoniyap_1]
   UNSPLITVOC:	(Al>ugoniyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+>ugoniy+ap
        GLOSS:	the+song/melody/songs/melodies+[fem.sg.]

 INPUT STRING:	الحاجات
     IS_TRANS:	AlHAjAt
        INDEX:	P68W1
      OFFSETS:	0-7
       TOKENS:	P68W1-P68W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(AlHAjAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+HAj+At
        GLOSS:	the+need/needs/thing/belongings+[fem.pl.]

 INPUT STRING:	إلى
     IS_TRANS:	<lY
        INDEX:	P68W2
      OFFSETS:	8-11
       TOKENS:	P68W2-P68W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	عدت
     IS_TRANS:	Edt
        INDEX:	P68W3
      OFFSETS:	12-15
       TOKENS:	P68W3-P68W3
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(Edt)
          POS:	NO_FUNC
          VOC:	Edt
        GLOSS:	nogloss

 INPUT STRING:	علينا
     IS_TRANS:	ElynA
        INDEX:	P68W4
      OFFSETS:	16-21
       TOKENS:	P68W4-P68W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaYnA)
          POS:	PREP+PRON_1P
          VOC:	EalaY+nA
        GLOSS:	on/above+us

 INPUT STRING:	واحنا
     IS_TRANS:	wAHnA
        INDEX:	P68W5
      OFFSETS:	22-27
       TOKENS:	P68W6-P68W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(wiAiHonA)
          POS:	SUB_CONJ+PRON_1P
          VOC:	wi+AiHonA
        GLOSS:	while+we

 INPUT STRING:	صغيرين
     IS_TRANS:	Sgyryn
        INDEX:	P68W6
      OFFSETS:	28-34
       TOKENS:	P68W8-P68W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sugay~ar_1]
   UNSPLITVOC:	(Sugay~ariyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	Sugay~ar+iyn
        GLOSS:	young/small+[masc.plur.]

 INPUT STRING:	سابتة
     IS_TRANS:	sAbtp
        INDEX:	P68W7
      OFFSETS:	35-40
       TOKENS:	P68W9-P68W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAbit_1]
   UNSPLITVOC:	(sAbitap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	sAbit+ap
        GLOSS:	permanent/proven+[fem.sg.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P68W8
      OFFSETS:	41-43
       TOKENS:	P68W10-P68W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المخ
     IS_TRANS:	Almx
        INDEX:	P68W9
      OFFSETS:	44-48
       TOKENS:	P68W11-P68W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mux~_1]
   UNSPLITVOC:	(Almux~)
          POS:	DET+NOUN
          VOC:	Al+mux~
        GLOSS:	the+brain/brains

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P68W10
      OFFSETS:	49-51
       TOKENS:	P68W12-P68W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	اسالنى
     IS_TRANS:	AsAlnY
        INDEX:	P68W11
      OFFSETS:	52-58
       TOKENS:	P68W13-P68W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(Aiso>alniy)
          POS:	IV1S+IV+IVSUFF_DO:1S
          VOC:	Ai+so>al+niy
        GLOSS:	I+ask/inquire/request/be asked+me

 INPUT STRING:	أكلت
     IS_TRANS:	>klt
        INDEX:	P68W12
      OFFSETS:	59-63
       TOKENS:	P68W15-P68W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Akal_1]
   UNSPLITVOC:	(>akalt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	>akal+t
        GLOSS:	gloss+gloss

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P68W13
      OFFSETS:	64-67
       TOKENS:	P68W16-P68W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(>ayoh)
          POS:	INTERROG_PRON
          VOC:	>ayoh
        GLOSS:	what

 INPUT STRING:	امبارح
     IS_TRANS:	AmbArH
        INDEX:	P68W14
      OFFSETS:	68-74
       TOKENS:	P68W17-P68W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AimobAriH_1]
   UNSPLITVOC:	(AimobAriH)
          POS:	NOUN
          VOC:	AimobAriH
        GLOSS:	yesterday

 INPUT STRING:	حا
     IS_TRANS:	HA
        INDEX:	P68W15
      OFFSETS:	75-77
       TOKENS:	P68W18-P68W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HA_1]
   UNSPLITVOC:	(HA)
          POS:	FUT_PART
          VOC:	HA
        GLOSS:	will

 INPUT STRING:	أقول
     IS_TRANS:	>qwl
        INDEX:	P68W16
      OFFSETS:	78-82
       TOKENS:	P68W19-P68W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwl)
          POS:	IV1S+IV
          VOC:	Aa+quwl
        GLOSS:	I+said/say/be said/(for example)

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P68W17
      OFFSETS:	83-85
       TOKENS:	P68W20-P68W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lak)
          POS:	PREP+PRON_2MS
          VOC:	l+ak
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+you

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P68W18
      OFFSETS:	86-88
       TOKENS:	P68W22-P68W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	فاكرة
     IS_TRANS:	fAkrp
        INDEX:	P68W19
      OFFSETS:	89-94
       TOKENS:	P68W23-P68W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkorap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	fAkor+ap
        GLOSS:	remembering+[fem.sg.]

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P68W20
      OFFSETS:	95-96
       TOKENS:	P68W24-P68W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P68W21
      OFFSETS:	96-97
       TOKENS:	P68W25-P68W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P68W22
      OFFSETS:	97-98
       TOKENS:	P68W26-P68W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P68W23
      OFFSETS:	98-99
       TOKENS:	P68W27-P68W27
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P68W24
      OFFSETS:	99-100
       TOKENS:	P68W28-P68W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	تفتكر
     IS_TRANS:	tftkr
        INDEX:	P69W1
      OFFSETS:	0-5
       TOKENS:	P69W1-P69W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Aifotakar_2]
   UNSPLITVOC:	(tifotikir)
          POS:	IV2P+IV
          VOC:	ti+fotikir
        GLOSS:	you+remember

 INPUT STRING:	الإعلان
     IS_TRANS:	Al<ElAn
        INDEX:	P69W2
      OFFSETS:	6-13
       TOKENS:	P69W2-P69W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iEolAn_1]
   UNSPLITVOC:	(Al<iEolAn)
          POS:	DET+NOUN
          VOC:	Al+<iEolAn
        GLOSS:	the+declaration/statement/announcement/declarations/statements/announcements/advertisements/signs

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P69W3
      OFFSETS:	14-16
       TOKENS:	P69W3-P69W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P69W4
      OFFSETS:	17-19
       TOKENS:	P69W4-P69W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	بتاع
     IS_TRANS:	btAE
        INDEX:	P69W5
      OFFSETS:	20-24
       TOKENS:	P69W5-P69W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bitAE)
          POS:	NOUN
          VOC:	bitAE
        GLOSS:	owners/something/belongings

 INPUT STRING:	هاتلنا
     IS_TRANS:	hAtlnA
        INDEX:	P69W6
      OFFSETS:	25-31
       TOKENS:	P69W6-P69W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hAt_1]
   UNSPLITVOC:	(hAtlinA)
          POS:	CV+CVSUFF_SUBJ:2MS+PREP+PRON_1P
          VOC:	hAt+(null)+li+nA
        GLOSS:	bring+you+for/to+us

 INPUT STRING:	ريري
     IS_TRANS:	ryry
        INDEX:	P69W7
      OFFSETS:	32-36
       TOKENS:	P69W9-P69W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[riyriy_1]
   UNSPLITVOC:	(riyriy)
          POS:	NOUN_PROP
          VOC:	riyriy
        GLOSS:	Riri

 INPUT STRING:	هاتلنا
     IS_TRANS:	hAtlnA
        INDEX:	P69W8
      OFFSETS:	37-43
       TOKENS:	P69W10-P69W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hAt_1]
   UNSPLITVOC:	(hAtlinA)
          POS:	CV+CVSUFF_SUBJ:2MS+PREP+PRON_1P
          VOC:	hAt+(null)+li+nA
        GLOSS:	bring+you+for/to+us

 INPUT STRING:	ريري
     IS_TRANS:	ryry
        INDEX:	P69W9
      OFFSETS:	44-48
       TOKENS:	P69W13-P69W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[riyriy_1]
   UNSPLITVOC:	(riyriy)
          POS:	NOUN_PROP
          VOC:	riyriy
        GLOSS:	Riri

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P70W1
      OFFSETS:	0-2
       TOKENS:	P70W1-P70W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	عم
     IS_TRANS:	Em
        INDEX:	P70W2
      OFFSETS:	3-5
       TOKENS:	P70W2-P70W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eam~_1]
   UNSPLITVOC:	(Eam~)
          POS:	NOUN
          VOC:	Eam~
        GLOSS:	paternal uncle/paternal uncles

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P70W3
      OFFSETS:	6-8
       TOKENS:	P70W3-P70W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	اسد
     IS_TRANS:	Asd
        INDEX:	P70W4
      OFFSETS:	9-12
       TOKENS:	P70W4-P70W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asad_1]
   UNSPLITVOC:	(>asad)
          POS:	NOUN
          VOC:	>asad
        GLOSS:	lion/lions/lioness

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P70W5
      OFFSETS:	13-15
       TOKENS:	P70W5-P70W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P70W6
      OFFSETS:	16-18
       TOKENS:	P70W6-P70W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	ADV
          VOC:	bas~
        GLOSS:	only

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P70W7
      OFFSETS:	19-21
       TOKENS:	P70W7-P70W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	كتر
     IS_TRANS:	ktr
        INDEX:	P70W8
      OFFSETS:	22-25
       TOKENS:	P70W8-P70W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kutor_1]
   UNSPLITVOC:	(kutor)
          POS:	NOUN
          VOC:	kutor
        GLOSS:	abundance/frequency

 INPUT STRING:	اكل
     IS_TRANS:	Akl
        INDEX:	P70W9
      OFFSETS:	26-29
       TOKENS:	P70W9-P70W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akol_1]
   UNSPLITVOC:	(>akol)
          POS:	NOUN
          VOC:	>akol
        GLOSS:	eating/consumption/food/meal

 INPUT STRING:	اللحمه
     IS_TRANS:	AllHmh
        INDEX:	P70W10
      OFFSETS:	30-36
       TOKENS:	P70W10-P70W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[laHomap_2]
   UNSPLITVOC:	(AllaHomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+laHom+ap
        GLOSS:	the+meat+[fem.sg.]

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P70W11
      OFFSETS:	37-41
       TOKENS:	P70W11-P70W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	بيقوي
     IS_TRANS:	byqwy
        INDEX:	P70W12
      OFFSETS:	42-47
       TOKENS:	P70W12-P70W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaw~ay_1]
   UNSPLITVOC:	(biyiqaw~iy)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+qaw~iy
        GLOSS:	[present-tense]+he/it+strengthen/be strengthened

 INPUT STRING:	الذاكره
     IS_TRANS:	Al*Akrh
        INDEX:	P70W13
      OFFSETS:	48-55
       TOKENS:	P70W14-P70W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*Akirap_1]
   UNSPLITVOC:	(Al*Akirap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+*Akir+ap
        GLOSS:	the+memory+[fem.sg.]

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P71W1
      OFFSETS:	0-4
       TOKENS:	P71W1-P71W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	هتتكون
     IS_TRANS:	httkwn
        INDEX:	P71W2
      OFFSETS:	5-11
       TOKENS:	P71W2-P71W3
