 INPUT STRING:	سارة
      COMMENT:	[]
        LEMMA:	[taxaS~uS_1]
   UNSPLITVOC:	(taxaS~uS)
          POS:	NOUN
          VOC:	taxaS~uS
        GLOSS:	specialization/major field

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P191W5
      OFFSETS:	22-25
       TOKENS:	P191W6-P191W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	أصلا
     IS_TRANS:	>SlA
        INDEX:	P191W6
      OFFSETS:	26-30
       TOKENS:	P191W7-P191W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily+[acc.indef.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P191W7
      OFFSETS:	31-32
       TOKENS:	P191W8-P191W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P191W8
      OFFSETS:	33-34
       TOKENS:	P191W9-P191W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	((
     IS_TRANS:	((
        INDEX:	P191W9
      OFFSETS:	34-36
       TOKENS:	P191W10-P191W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	((()
          POS:	PUNC
          VOC:	((
        GLOSS:	((

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P192W1
      OFFSETS:	0-3
       TOKENS:	P192W1-P192W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P192W2
      OFFSETS:	4-6
       TOKENS:	P192W2-P192W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P192W3
      OFFSETS:	7-12
       TOKENS:	P192W3-P192W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	عايررة
     IS_TRANS:	EAyrrp
        INDEX:	P192W4
      OFFSETS:	13-19
       TOKENS:	P192W4-P192W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(EAyrrp)
          POS:	TYPO
          VOC:	EAyrrp
        GLOSS:	nogloss

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P192W5
      OFFSETS:	20-23
       TOKENS:	P192W5-P192W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_3]
   UNSPLITVOC:	(<iyh)
          POS:	REL_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	أصلا
     IS_TRANS:	>SlA
        INDEX:	P192W6
      OFFSETS:	24-28
       TOKENS:	P192W6-P192W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily+[acc.indef.]

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P193W1
      OFFSETS:	0-3
       TOKENS:	P193W1-P193W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	kun+t
        GLOSS:	be/was/were+you

 INPUT STRING:	بتسالي
     IS_TRANS:	btsAly
        INDEX:	P193W2
      OFFSETS:	4-10
       TOKENS:	P193W2-P193W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(bitiso>aliy)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	bi+ti+so>al+iy
        GLOSS:	[present-tense]+you+ask/inquire/request/be asked+you

 INPUT STRING:	دبلومة
     IS_TRANS:	dblwmp
        INDEX:	P193W3
      OFFSETS:	11-17
       TOKENS:	P193W4-P193W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[diboluwm_1]
   UNSPLITVOC:	(diboluwmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	diboluwm+ap
        GLOSS:	diploma/certificate+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P193W4
      OFFSETS:	18-21
       TOKENS:	P193W5-P193W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	ماجستير
     IS_TRANS:	mAjstyr
        INDEX:	P193W5
      OFFSETS:	22-29
       TOKENS:	P193W6-P193W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAjisotiyr_1]
   UNSPLITVOC:	(mAjisotiyr)
          POS:	NOUN
          VOC:	mAjisotiyr
        GLOSS:	master's degree

 INPUT STRING:	txSS
     IS_TRANS:	txSS
        INDEX:	P194W1
      OFFSETS:	0-4
       TOKENS:	P194W1-P194W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taxaS~uS_1]
   UNSPLITVOC:	(taxaS~uS)
          POS:	NOUN
          VOC:	taxaS~uS
        GLOSS:	specialization/major field

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P194W2
      OFFSETS:	5-8
       TOKENS:	P194W2-P194W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P194W3
      OFFSETS:	9-10
       TOKENS:	P194W3-P194W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	تغذية
     IS_TRANS:	tg*yp
        INDEX:	P195W1
      OFFSETS:	0-5
       TOKENS:	P195W1-P195W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tago*iyap_1]
   UNSPLITVOC:	(tago*iyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	tago*iy+ap
        GLOSS:	feeding/nutrition+[fem.sg.]

 INPUT STRING:	أي
     IS_TRANS:	>y
        INDEX:	P196W1
      OFFSETS:	0-2
       TOKENS:	P196W1-P196W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Aay~_2]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	HAjp
     IS_TRANS:	HAjp
        INDEX:	P196W2
      OFFSETS:	3-7
       TOKENS:	P196W2-P196W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P196W3
      OFFSETS:	8-13
       TOKENS:	P196W3-P196W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by+Allah/God

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P196W4
      OFFSETS:	14-15
       TOKENS:	P196W5-P196W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	(
     IS_TRANS:	(
        INDEX:	P196W5
      OFFSETS:	15-16
       TOKENS:	P196W6-P196W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(()
          POS:	PUNC
          VOC:	(
        GLOSS:	(

 INPUT STRING:	hmmmm
     IS_TRANS:	hmmmm
        INDEX:	P197W1
      OFFSETS:	0-5
       TOKENS:	P197W1-P197W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hum_1]
   UNSPLITVOC:	(hummmm)
          POS:	INTERJ
          VOC:	hummmm
        GLOSS:	um

 INPUT STRING:	بصي
     IS_TRANS:	bSy
        INDEX:	P198W1
      OFFSETS:	0-3
       TOKENS:	P198W1-P198W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baS~_1]
   UNSPLITVOC:	(buS~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	buS~+iy
        GLOSS:	look/glow/sparkle+you

 INPUT STRING:	بالنسبة
     IS_TRANS:	bAlnsbp
        INDEX:	P199W1
      OFFSETS:	0-7
       TOKENS:	P199W1-P199W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisobap_1]
   UNSPLITVOC:	(biAlnisobap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+nisob+ap
        GLOSS:	with/by+the+ratio/rate/percentage figure/ratios/rates/percentage figures/link/relation (concerning+[fem.sg.]

 INPUT STRING:	للصيادلة
     IS_TRANS:	llSyAdlp
        INDEX:	P199W2
      OFFSETS:	8-16
       TOKENS:	P199W3-P199W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saydaliy_1]
   UNSPLITVOC:	(lilS~ayAdolap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	li+Al+SayAdol+ap
        GLOSS:	for/to+the+pharmacist/pharmacists+[fem.sg.]

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P200W1
      OFFSETS:	0-3
       TOKENS:	P200W1-P200W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P200W2
      OFFSETS:	3-4
       TOKENS:	P200W2-P200W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	حتقرفي
     IS_TRANS:	Htqrfy
        INDEX:	P201W1
      OFFSETS:	0-6
       TOKENS:	P201W1-P201W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qaraf_1]
   UNSPLITVOC:	(Hatiqorifiy)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	Ha+ti+qorif+iy
        GLOSS:	will+you+peel+you

 INPUT STRING:	نفسك
     IS_TRANS:	nfsk
        INDEX:	P201W2
      OFFSETS:	7-11
       TOKENS:	P201W3-P201W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	nafos+ik
        GLOSS:	same/self/selves/soul/souls+your

 INPUT STRING:	E
     IS_TRANS:	E
        INDEX:	P201W3
      OFFSETS:	12-13
       TOKENS:	P201W5-P201W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الفاضي
     IS_TRANS:	AlfADy
        INDEX:	P201W4
      OFFSETS:	14-20
       TOKENS:	P201W6-P201W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fADiy_1]
   UNSPLITVOC:	(AlfADiy)
          POS:	DET+ADJ
          VOC:	Al+fADiy
        GLOSS:	the+empty/unoccupied/free

 INPUT STRING:	اتلمي
     IS_TRANS:	Atlmy
        INDEX:	P202W1
      OFFSETS:	0-5
       TOKENS:	P202W1-P202W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitolam~_1]
   UNSPLITVOC:	(Aitolam~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	Aitolam~+iy
        GLOSS:	accumulate/assemble/be accumulated/be assembled/be picked/harvested/be gathered/become blunt+you

 INPUT STRING:	وذاكرى
     IS_TRANS:	w*AkrY
        INDEX:	P202W2
      OFFSETS:	6-12
       TOKENS:	P202W2-P202W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*Akir_1]
   UNSPLITVOC:	(wi*Akoriy)
          POS:	CONJ+CV+CVSUFF_SUBJ:2FS
          VOC:	wi+*Akor+iy
        GLOSS:	and+study+you

 INPUT STRING:	البرد
     IS_TRANS:	Albrd
        INDEX:	P202W3
      OFFSETS:	13-18
       TOKENS:	P202W4-P202W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Albrd)
          POS:	FOREIGN
          VOC:	Albrd
        GLOSS:	nogloss

 INPUT STRING:	أفيد
     IS_TRANS:	>fyd
        INDEX:	P202W4
      OFFSETS:	19-23
       TOKENS:	P202W5-P202W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>afoyad_1]
   UNSPLITVOC:	(>afoyad)
          POS:	ADJ_COMP
          VOC:	>afoyad
        GLOSS:	more/most useful

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P203W1
      OFFSETS:	0-3
       TOKENS:	P203W1-P203W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	تغذية
     IS_TRANS:	tg*yp
        INDEX:	P203W2
      OFFSETS:	4-9
       TOKENS:	P203W2-P203W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tago*iyap_1]
   UNSPLITVOC:	(tago*iyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	tago*iy+ap
        GLOSS:	feeding/nutrition+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P203W3
      OFFSETS:	10-12
       TOKENS:	P203W3-P203W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P203W4
      OFFSETS:	13-15
       TOKENS:	P203W4-P203W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(mn)
          POS:	FOREIGN
          VOC:	mn
        GLOSS:	nogloss

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P203W5
      OFFSETS:	16-18
       TOKENS:	P203W5-P203W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(ly)
          POS:	FOREIGN
          VOC:	ly
        GLOSS:	nogloss

 INPUT STRING:	فور
     IS_TRANS:	fwr
        INDEX:	P203W6
      OFFSETS:	19-22
       TOKENS:	P203W6-P203W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(fwr)
          POS:	FOREIGN
          VOC:	fwr
        GLOSS:	nogloss

 INPUT STRING:	دوكتورز
     IS_TRANS:	dwktwrz
        INDEX:	P203W7
      OFFSETS:	23-30
       TOKENS:	P203W7-P203W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(dwktwrz)
          POS:	FOREIGN
          VOC:	dwktwrz
        GLOSS:	nogloss

 INPUT STRING:	mmm
     IS_TRANS:	mmm
        INDEX:	P204W1
      OFFSETS:	0-3
       TOKENS:	P204W1-P204W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mum_1]
   UNSPLITVOC:	(mumm)
          POS:	INTERJ
          VOC:	mumm
        GLOSS:	um

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P205W1
      OFFSETS:	0-2
       TOKENS:	P205W1-P205W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	حتعرفي
     IS_TRANS:	HtErfy
        INDEX:	P205W2
      OFFSETS:	3-9
       TOKENS:	P205W2-P205W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(HatiEorafiy)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	Ha+ti+Eoraf+iy
        GLOSS:	will+you+know+you

 INPUT STRING:	تشتغلى
     IS_TRANS:	t$tglY
        INDEX:	P205W3
      OFFSETS:	10-16
       TOKENS:	P205W4-P205W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai$otagal_1]
   UNSPLITVOC:	(ti$otagaliy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+$otagal+iy
        GLOSS:	you+function/direct/guide/lead/be directed/be guided/be lead/perform (function)+you

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P205W4
      OFFSETS:	17-21
       TOKENS:	P205W5-P205W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	بها
     IS_TRANS:	bhA
        INDEX:	P205W5
      OFFSETS:	22-25
       TOKENS:	P205W6-P205W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(bihA)
          POS:	PREP+PRON_3FS
          VOC:	bi+hA
        GLOSS:	with/by+it/them/her

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P206W1
      OFFSETS:	0-2
       TOKENS:	P206W1-P206W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P206W2
      OFFSETS:	3-8
       TOKENS:	P206W2-P206W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	اذاكر
     IS_TRANS:	A*Akr
        INDEX:	P206W3
      OFFSETS:	9-14
       TOKENS:	P206W3-P206W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*Akir_1]
   UNSPLITVOC:	(Aa*Akir)
          POS:	IV1S+IV
          VOC:	Aa+*Akir
        GLOSS:	I+study

 INPUT STRING:	لوحدي
     IS_TRANS:	lwHdy
        INDEX:	P206W4
      OFFSETS:	15-20
       TOKENS:	P206W4-P206W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waHod_1]
   UNSPLITVOC:	(liwaHodiy)
          POS:	PREP+NOUN+POSS_PRON_1S
          VOC:	li+waHod+iy
        GLOSS:	for/to+alone/only+my

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P207W1
      OFFSETS:	0-4
       TOKENS:	P207W1-P207W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	رقصوا
     IS_TRANS:	rqSwA
        INDEX:	P207W2
      OFFSETS:	5-10
       TOKENS:	P207W2-P207W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqaS_1]
   UNSPLITVOC:	(raqaSuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	raqaS+uwA
        GLOSS:	dance+they

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P207W3
      OFFSETS:	11-14
       TOKENS:	P207W3-P207W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	سلم
     IS_TRANS:	slm
        INDEX:	P207W4
      OFFSETS:	15-18
       TOKENS:	P207W4-P207W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sil~im_1]
   UNSPLITVOC:	(sil~im)
          POS:	NOUN
          VOC:	sil~im
        GLOSS:	ladder/stairs/ladders/staircase/step/steps/route/course

 INPUT STRING:	وغالية
     IS_TRANS:	wgAlyp
        INDEX:	P208W1
      OFFSETS:	0-6
       TOKENS:	P208W1-P208W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gAliy_1]
   UNSPLITVOC:	(wigAloyap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+gAloy+ap
        GLOSS:	and+expensive/costly/dear/precious/beloved/dearly+[fem.sg.]

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P208W2
      OFFSETS:	7-10
       TOKENS:	P208W3-P208W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	wkl
     IS_TRANS:	wkl
        INDEX:	P209W1
      OFFSETS:	0-3
       TOKENS:	P209W1-P209W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/entire/every/whole

 INPUT STRING:	سنة
     IS_TRANS:	snp
        INDEX:	P209W2
      OFFSETS:	4-7
       TOKENS:	P209W3-P209W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(sanap)
          POS:	NOUN+NSUFF_FEM_SG
